20 3 [30, 30, 30]
capacities = [100000, 41, 47, 24, 32, 40, 40, 41, 31, 43, 36, 49, 44, 37, 29, 30, 48, 30, 50, 37, 29]
initial     = [50000, 39, 9, 6, 27, 9, 34, 41, 28, 5, 32, 9, 5, 0, 3, 5, 41, 1, 8, 31, 4]
target      = [0, 2, 44, 23, 7, 34, 10, 12, 7, 36, 8, 46, 43, 29, 20, 29, 16, 21, 40, 2, 22]
weights    = [0.000000, 1.000000, 0.090848, 0.087955, 0.196718, 0.087758, 0.173243, 0.174099, 0.204054, 0.094219, 0.204054, 0.091304, 0.095380, 0.101351, 0.093649, 0.092498, 0.130236, 0.098906, 0.091081, 0.794595, 0.092015]
min_ratio  = [0.0000, 0.7000, 0.1432, 0.1826, 0.7000, 0.1853, 0.7000, 0.7000, 0.7000, 0.0972, 0.7000, 0.1370, 0.0814, 0.0000, 0.1050, 0.1207, 0.7000, 0.0333, 0.1400, 0.7000, 0.1273]
points = [(584400.000, 4511800.000), (584035.690, 4511430.044), (584782.215, 4511753.092), (584326.539, 4512254.769), (584141.819, 4511479.523), (584697.544, 4511826.014), (584278.156, 4512171.003), (584038.757, 4511461.138), (584647.919, 4511804.019), (584370.882, 4512183.456), (584073.302, 4511547.990), (584663.105, 4511809.682), (584396.351, 4512170.204), (584061.027, 4511440.814), (584740.100, 4511715.861), (584390.088, 4512175.935), (584159.325, 4511465.133), (584708.414, 4511756.213), (584267.284, 4512241.977), (584116.270, 4511543.028), (584699.033, 4511768.129)]
distances = [
{0.0000, 519.2199, 385.0822, 460.6643, 411.5371, 298.6789, 390.4986, 495.3020, 247.9515, 384.5600, 412.6029, 263.2828, 370.2217, 493.8796, 350.3535, 376.0660, 412.3836, 311.5063, 461.4729, 382.8023, 300.7263}
{263.2828, 733.3311, 131.8697, 558.0133, 617.0444, 38.1153, 527.9566, 715.0479, 16.2076, 474.4482, 645.2526, 0.0000, 448.4788, 706.0887, 121.3703, 456.8146, 610.3344, 70.0845, 586.1339, 608.3857, 54.9320}
{370.2217, 823.3549, 568.2191, 109.6587, 736.0884, 457.3661, 118.1979, 794.1333, 444.2725, 28.7107, 701.0788, 448.4788, 0.0000, 802.7771, 569.7288, 8.4900, 743.8453, 518.4315, 147.6813, 686.8735, 503.2699}
{493.8796, 27.5310, 785.8937, 856.1655, 89.5865, 743.9977, 761.7875, 30.1500, 690.1880, 804.6904, 107.8757, 706.0887, 802.7771, 0.0000, 732.6604, 805.4091, 101.2616, 720.1290, 827.2867, 116.1867, 717.0676}
{350.3535, 760.1876, 56.2116, 679.3047, 643.2698, 118.0877, 648.4958, 746.1680, 127.5506, 595.7914, 687.6056, 121.3703, 569.7288, 732.6604, 0.0000, 578.0806, 632.5855, 51.3064, 707.3567, 647.3299, 66.4714}
{376.0660, 825.8039, 576.6802, 101.2581, 739.3424, 465.8050, 112.0405, 796.4725, 452.5473, 20.6259, 703.3274, 456.8146, 8.4900, 805.4091, 578.0806, 0.0000, 747.3226, 526.7809, 139.4357, 689.6001, 511.6184}
{412.3836, 128.5179, 686.2300, 807.1467, 22.6612, 648.0081, 715.8022, 120.6346, 594.6152, 748.8284, 119.4371, 610.3344, 743.8453, 101.2616, 632.5855, 747.3226, 0.0000, 621.4706, 784.3094, 89.0018, 618.9431}
{311.5063, 747.6250, 73.8670, 628.0018, 630.5447, 70.6421, 597.6389, 731.7852, 77.1035, 544.4853, 668.3744, 70.0845, 518.4315, 720.1290, 51.3064, 526.7809, 621.4706, 0.0000, 656.1722, 629.3507, 15.1650}
{461.4729, 844.3170, 710.0439, 60.6206, 772.7076, 598.4555, 71.8019, 813.5931, 580.2506, 118.9842, 720.5884, 586.1339, 147.6813, 827.2867, 707.3567, 139.4357, 784.3094, 656.1722, 0.0000, 715.0770, 641.0456}
{382.8023, 138.7749, 698.2904, 742.1518, 68.4515, 646.4989, 648.5059, 112.7572, 592.2559, 689.1848, 43.2537, 608.3857, 686.8735, 116.1867, 647.3299, 689.6001, 89.0018, 629.3507, 715.0770, 0.0000, 624.7264}
{300.7263, 744.5298, 84.5300, 612.8381, 627.5190, 57.9045, 582.6191, 728.1535, 62.4556, 529.3202, 663.3255, 54.9320, 503.2699, 717.0676, 66.4714, 511.6184, 618.9431, 15.1650, 641.0456, 624.7264, 0.0000}
]
