20 3 [30, 30, 30]
capacities = [100000, 41, 47, 36, 38, 47, 37, 24, 47, 28, 41, 29, 28, 23, 22, 30, 36, 49, 22, 42, 26]
initial     = [50000, 15, 13, 9, 8, 43, 26, 21, 3, 7, 9, 5, 26, 19, 20, 1, 23, 5, 10, 7, 2]
target      = [0, 12, 12, 29, 38, 15, 12, 21, 33, 14, 12, 9, 19, 7, 15, 8, 16, 40, 8, 1, 19]
weights    = [0.000000, 0.089583, 0.063194, 0.159195, 0.175000, 0.345556, 0.234722, 0.050000, 0.193939, 0.129167, 0.089583, 0.120370, 0.108333, 0.321429, 0.102778, 0.188542, 0.119271, 0.188542, 0.089583, 1.000000, 0.191667]
min_ratio  = [0.0000, 0.7000, 0.7000, 0.2172, 0.1474, 0.7000, 0.7000, 0.7000, 0.0636, 0.3500, 0.5250, 0.3889, 0.7000, 0.7000, 0.7000, 0.0875, 0.7000, 0.0875, 0.7000, 0.7000, 0.0737]
points = [(584400.000, 4511800.000), (584037.825, 4511480.960), (584717.557, 4511793.601), (584251.775, 4512175.825), (584086.975, 4511401.180), (584612.088, 4511798.540), (584358.109, 4512273.700), (584139.306, 4511535.493), (584705.269, 4511669.146), (584285.207, 4512234.693), (584085.411, 4511493.791), (584810.180, 4511648.048), (584335.575, 4512198.229), (584109.640, 4511559.789), (584592.181, 4511779.234), (584361.330, 4512324.228), (584011.623, 4511574.939), (584637.289, 4511747.806), (584397.691, 4512197.105), (584231.870, 4511477.562), (584771.733, 4511868.312)]
distances = [
{0.0000, 482.6564, 317.6217, 403.9991, 506.9932, 212.0926, 475.5486, 371.3828, 332.1321, 449.5943, 439.0099, 437.4208, 403.4063, 376.8419, 193.3001, 525.6520, 448.8753, 242.9621, 397.1122, 363.6402, 377.9580}
{437.4208, 790.2218, 172.5246, 768.3523, 764.1790, 248.7741, 771.8865, 680.2503, 107.0116, 787.2410, 741.0024, 0.0000, 726.6008, 706.0773, 254.4271, 811.5946, 801.8962, 199.6063, 686.7396, 602.9163, 223.5946}
{403.4063, 776.6139, 556.4475, 86.7433, 834.9181, 486.0143, 78.7635, 691.1870, 645.4469, 62.1815, 747.5383, 726.6008, 0.0000, 677.2378, 491.3280, 128.6043, 702.4494, 542.1371, 62.1263, 728.0904, 546.8811}
{376.8419, 106.6374, 651.3300, 632.2200, 160.2205, 556.2870, 755.9132, 38.3449, 605.5840, 697.3650, 70.3049, 706.0773, 677.2378, 0.0000, 530.0961, 804.8064, 99.1809, 560.1460, 699.3890, 147.3141, 730.4474}
{193.3001, 629.5066, 126.1962, 522.6483, 630.9983, 27.7306, 547.0707, 514.3013, 157.8230, 549.2500, 581.6301, 254.4271, 491.3280, 530.0961, 0.0000, 591.8704, 615.4547, 54.9772, 460.9153, 469.9263, 200.4340}
{525.6520, 903.1918, 639.1108, 184.4603, 962.9576, 582.4317, 50.6303, 819.3877, 739.8824, 117.5209, 875.0744, 811.5946, 128.6043, 804.8064, 591.8704, 0.0000, 826.8788, 639.0746, 132.2203, 856.5064, 613.4249}
{448.8753, 97.5627, 739.0236, 647.0991, 189.3931, 640.7457, 779.9485, 133.6366, 700.0136, 714.2292, 109.6791, 801.8962, 702.4494, 99.1809, 615.4547, 826.8788, 0.0000, 649.1079, 732.2158, 240.8128, 814.7609}
{242.9621, 656.1739, 92.4129, 576.0404, 650.3812, 56.6495, 595.4047, 541.3540, 103.9638, 600.8502, 607.5300, 199.6063, 542.1371, 560.1460, 54.9772, 639.0746, 649.1079, 0.0000, 509.1933, 487.2339, 180.5465}
{397.1122, 801.4786, 514.9078, 147.4600, 854.4248, 452.5704, 86.2175, 710.2770, 611.0196, 118.5977, 769.5253, 686.7396, 62.1263, 699.3890, 460.9153, 132.2203, 732.2158, 509.1933, 0.0000, 738.4037, 498.0086}
{363.6402, 194.0747, 579.4594, 698.5471, 163.7949, 497.5871, 806.0846, 109.1980, 510.6967, 759.0073, 147.3551, 602.9163, 728.0904, 147.3141, 469.9263, 856.5064, 240.8128, 487.2339, 738.4037, 0.0000, 666.4373}
{377.9580, 829.8574, 92.2865, 604.0871, 828.9192, 174.2265, 579.1583, 714.6558, 209.9635, 609.0503, 781.8592, 223.5946, 546.8811, 730.4474, 200.4340, 613.4249, 814.7609, 180.5465, 498.0086, 666.4373, 0.0000}
]
