20 4 [30, 30, 30, 30]
capacities = [100000, 26, 44, 49, 28, 43, 23, 37, 25, 23, 42, 34, 29, 34, 24, 50, 36, 35, 50, 21, 25]
initial     = [50000, 24, 0, 41, 24, 8, 3, 31, 1, 5, 39, 7, 3, 0, 6, 0, 6, 5, 46, 2, 19]
target      = [0, 3, 35, 5, 5, 39, 22, 6, 22, 21, 14, 24, 25, 23, 24, 33, 25, 34, 4, 19, 8]
weights    = [0.000000, 0.683333, 0.140476, 0.701429, 0.393810, 0.121917, 0.128139, 0.426984, 0.136364, 0.118934, 0.211565, 0.114087, 0.129619, 0.140476, 0.117857, 0.140476, 0.118762, 0.127171, 1.000000, 0.130952, 0.174405]
min_ratio  = [0.0000, 0.7000, 0.0000, 0.7000, 0.7000, 0.1436, 0.0955, 0.7000, 0.0318, 0.1667, 0.7000, 0.2042, 0.0840, 0.0000, 0.1750, 0.0000, 0.1680, 0.1029, 0.7000, 0.0737, 0.7000]
points = [(584400.000, 4511800.000), (584179.217, 4511441.534), (584648.524, 4511816.256), (584323.909, 4512270.671), (584131.994, 4511418.339), (584754.242, 4511836.285), (584376.935, 4512251.838), (584203.235, 4511445.367), (584648.056, 4511733.352), (584400.575, 4512177.984), (584137.609, 4511425.505), (584642.406, 4511737.380), (584327.251, 4512298.728), (584136.504, 4511463.678), (584759.710, 4511785.512), (584393.904, 4512276.323), (584186.359, 4511539.557), (584742.695, 4511693.800), (584334.490, 4512287.142), (584128.944, 4511432.490), (584740.512, 4511816.765)]
distances = [
{0.0000, 421.0026, 249.0556, 476.7823, 466.3603, 356.0954, 452.4262, 405.5623, 256.8531, 377.9848, 457.2701, 250.3637, 504.0057, 427.2501, 360.0016, 476.3624, 336.8574, 358.7735, 491.5273, 456.6564, 340.9241}
{504.0057, 869.8823, 579.6508, 28.2547, 901.7809, 629.4241, 68.3166, 862.3249, 650.0499, 141.2633, 893.5786, 643.7656, 0.0000, 856.5583, 671.1268, 70.3178, 772.1339, 733.8468, 13.6610, 888.6472, 634.8798}
{427.2501, 48.1120, 621.6726, 828.4676, 45.5626, 721.4127, 824.0162, 69.1986, 578.2816, 761.5554, 38.1897, 575.1955, 856.5583, 0.0000, 701.4008, 852.4360, 90.7919, 648.4015, 846.9304, 32.0915, 699.6400}
{360.0016, 674.7543, 115.3579, 652.1520, 727.2158, 51.0665, 603.3047, 652.1981, 123.2368, 531.9894, 718.7594, 126.7947, 671.1268, 701.4008, 0.0000, 612.1354, 623.8788, 93.2767, 657.6057, 722.8349, 36.6788}
{476.3624, 861.9537, 525.8261, 70.2232, 897.0694, 568.7506, 29.7909, 852.5509, 599.5086, 98.5651, 888.5831, 593.4757, 70.3178, 852.4360, 612.1354, 0.0000, 765.4408, 678.9613, 60.3916, 884.4541, 575.6133}
{336.8574, 98.2828, 538.6643, 743.9410, 132.8506, 640.7325, 737.3351, 95.6898, 500.7196, 673.4075, 124.0345, 497.1041, 772.1339, 90.7919, 623.8788, 765.4408, 0.0000, 577.3220, 762.1195, 121.4903, 619.6202}
{358.7735, 617.3706, 154.4787, 712.8551, 669.9512, 142.9517, 667.2230, 593.9157, 102.5721, 592.8581, 661.9004, 109.3486, 733.8468, 648.4015, 93.2767, 678.9613, 577.3220, 0.0000, 720.1989, 667.0636, 122.9842}
{491.5273, 859.7457, 565.9958, 19.5764, 892.0889, 616.0068, 55.2087, 851.9465, 636.4014, 127.6036, 883.8446, 630.1199, 13.6610, 846.9304, 657.6057, 60.3916, 762.1195, 720.1989, 0.0000, 879.0219, 621.3763}
{456.6564, 51.0797, 645.9418, 860.5577, 14.4755, 744.3439, 856.0553, 75.3993, 599.9960, 793.4389, 11.1299, 597.1610, 888.6472, 32.0915, 722.8349, 884.4541, 121.4903, 667.0636, 879.0219, 0.0000, 722.2759}
{340.9241, 675.1670, 91.9886, 616.1078, 727.3490, 23.8650, 566.9888, 653.1479, 124.5223, 496.0207, 718.7326, 126.2012, 634.8798, 699.6400, 36.6788, 575.6133, 619.6202, 122.9842, 621.3763, 722.2759, 0.0000}
]
