20 4 [30, 30, 30, 30]
capacities = [100000, 29, 23, 28, 34, 28, 20, 47, 31, 50, 36, 48, 47, 20, 39, 35, 46, 23, 26, 33, 44]
initial     = [50000, 7, 1, 9, 21, 7, 12, 28, 24, 25, 19, 32, 23, 10, 24, 26, 32, 6, 12, 6, 12]
target      = [0, 10, 21, 3, 5, 17, 16, 15, 17, 20, 25, 14, 29, 12, 14, 6, 14, 10, 16, 7, 31]
weights    = [0.000000, 0.135500, 0.321429, 0.620000, 0.962000, 0.217647, 0.121250, 0.297000, 0.167353, 0.121250, 0.118400, 0.416429, 0.108966, 0.097500, 0.253571, 1.000000, 0.416429, 0.164000, 0.121250, 0.090714, 0.224677]
min_ratio  = [0.0000, 0.4900, 0.0333, 0.7000, 0.7000, 0.2882, 0.5250, 0.7000, 0.7000, 0.7000, 0.5320, 0.7000, 0.5552, 0.5833, 0.7000, 0.7000, 0.7000, 0.4200, 0.5250, 0.6000, 0.2710]
points = [(584400.000, 4511800.000), (584173.601, 4511472.945), (584673.981, 4511761.213), (584241.082, 4512145.893), (584098.464, 4511476.120), (584650.175, 4511719.782), (584337.637, 4512296.458), (584198.645, 4511465.972), (584638.751, 4511837.562), (584255.408, 4512285.749), (584066.001, 4511565.385), (584763.318, 4511776.859), (584249.413, 4512147.717), (584113.545, 4511487.560), (584711.869, 4511758.990), (584352.330, 4512151.903), (584195.958, 4511441.875), (584621.116, 4511712.436), (584399.299, 4512151.567), (584114.480, 4511537.530), (584634.494, 4511781.631)]
distances = [
{0.0000, 397.7709, 276.7131, 380.6530, 442.5181, 262.7214, 500.3592, 390.0241, 241.6874, 506.8125, 408.1660, 364.0542, 378.9241, 423.8812, 314.5540, 355.1173, 412.1730, 237.8230, 351.5675, 387.8297, 235.2125}
{364.0542, 663.4227, 90.6965, 639.4659, 729.7084, 126.7243, 671.7047, 644.5979, 138.5707, 718.9869, 728.6781, 0.0000, 633.7461, 711.2653, 54.4632, 556.3900, 658.8713, 156.1139, 522.4138, 691.5694, 128.9122}
{378.9241, 679.0176, 574.1459, 8.5285, 688.3518, 586.2923, 172.9374, 683.6327, 497.7752, 138.1622, 610.5329, 633.7461, 0.0000, 673.9936, 604.1309, 103.0016, 707.8628, 572.3918, 149.9351, 624.9276, 531.3249}
{423.8812, 61.8085, 623.6781, 670.5727, 18.9291, 584.7211, 839.3646, 87.7950, 631.1435, 810.6978, 91.1986, 711.2653, 673.9936, 0.0000, 657.0131, 705.9533, 94.2278, 555.1557, 722.8834, 49.9792, 598.2188}
{314.5540, 609.5529, 37.9532, 609.3720, 675.4861, 73.0990, 654.9204, 590.9816, 107.3302, 697.0164, 674.2615, 54.4632, 604.1309, 657.0131, 0.0000, 532.5874, 605.5796, 101.9969, 501.8134, 637.1170, 80.6196}
{355.1173, 702.0886, 506.0620, 111.4099, 721.8939, 524.8245, 145.2992, 702.9373, 425.2619, 165.2529, 652.6772, 556.3900, 103.0016, 705.9533, 532.5874, 0.0000, 727.0431, 515.1479, 46.9704, 658.8067, 465.5300}
{412.1730, 38.2770, 574.8764, 705.4620, 103.3328, 532.4899, 866.2471, 24.2458, 593.8294, 845.9651, 179.2856, 658.8713, 707.8628, 94.2278, 605.5796, 727.0431, 0.0000, 503.9475, 738.2476, 125.6520, 554.7506}
{237.8230, 507.5689, 71.9294, 576.4638, 573.5946, 29.9729, 649.1851, 489.1083, 126.3618, 680.0221, 574.2620, 156.1139, 572.3918, 555.1557, 101.9969, 515.1479, 503.9475, 0.0000, 491.9741, 535.9777, 70.4762}
{351.5675, 715.1695, 477.3120, 158.3186, 739.4120, 499.3768, 157.4659, 714.3546, 394.8880, 196.7472, 674.3118, 522.4138, 149.9351, 722.8834, 501.8134, 46.9704, 738.2476, 491.9741, 0.0000, 676.8769, 438.3711}
{387.8297, 87.5587, 602.5571, 621.3958, 63.4647, 565.8485, 791.0561, 110.4729, 604.0516, 761.3749, 55.9117, 691.5694, 624.9276, 49.9792, 637.1170, 658.8067, 125.6520, 535.9777, 676.8769, 0.0000, 574.4559}
{235.2125, 554.7160, 44.4538, 536.1526, 616.9808, 63.8062, 594.2813, 538.1501, 56.0922, 630.7465, 608.2324, 128.9122, 531.3249, 598.2188, 80.6196, 465.5300, 554.7506, 70.4762, 438.3711, 574.4559, 0.0000}
]
