20 2 [20, 20]
capacities = [100000, 41, 25, 27, 28, 50, 40, 32, 30, 40, 45, 46, 38, 38, 33, 36, 41, 20, 21, 44, 37]
initial     = [50000, 7, 23, 20, 20, 48, 3, 26, 6, 6, 2, 1, 0, 36, 0, 5, 4, 0, 4, 37, 6]
target      = [0, 34, 4, 8, 6, 13, 34, 5, 25, 34, 45, 44, 31, 3, 25, 33, 34, 19, 17, 3, 34]
weights    = [0.000000, 0.116566, 0.448162, 0.175735, 0.245588, 0.275679, 0.126427, 0.402059, 0.113706, 0.119031, 0.130098, 0.131918, 0.133824, 0.972059, 0.133824, 0.121123, 0.123962, 0.133824, 0.114100, 1.000000, 0.119031]
min_ratio  = [0.0000, 0.1441, 0.7000, 0.7000, 0.7000, 0.7000, 0.0618, 0.7000, 0.1680, 0.1235, 0.0311, 0.0159, 0.0000, 0.7000, 0.0000, 0.1061, 0.0824, 0.0000, 0.1647, 0.7000, 0.1235]
points = [(584400.000, 4511800.000), (584117.015, 4511526.114), (584775.962, 4511835.756), (584292.305, 4512171.868), (584103.885, 4511499.600), (584750.115, 4511828.516), (584248.457, 4512205.694), (584148.052, 4511554.982), (584639.951, 4511767.500), (584344.574, 4512277.086), (584107.870, 4511512.375), (584684.310, 4511761.348), (584238.688, 4512189.576), (584097.132, 4511550.512), (584737.112, 4511742.068), (584332.605, 4512234.676), (584119.907, 4511451.965), (584708.327, 4511757.482), (584280.210, 4512252.974), (584092.868, 4511534.865), (584654.966, 4511761.934)]
distances = [
{0.0000, 393.8197, 377.6585, 387.1485, 421.8109, 351.2743, 433.0741, 351.4423, 242.1423, 480.2944, 409.9611, 286.9251, 421.6529, 392.3942, 342.0532, 439.8698, 446.7440, 311.2446, 468.5454, 405.7426, 257.7922}
{286.9251, 614.1321, 118.0538, 567.6219, 636.7142, 94.0316, 622.4240, 574.5946, 44.7831, 617.5807, 627.9093, 0.0000, 618.0278, 623.8824, 56.2117, 589.6915, 643.6363, 24.3262, 636.3906, 633.3232, 29.3493}
{421.6529, 674.5266, 643.3135, 56.4655, 703.0215, 626.0366, 18.8473, 641.0346, 582.3747, 137.3671, 689.7210, 618.0278, 0.0000, 654.5541, 669.8432, 104.1845, 747.1138, 638.1740, 75.7843, 670.7540, 596.7961}
{392.3942, 31.4734, 736.3247, 651.2876, 51.3580, 709.6992, 672.4306, 51.1161, 584.5824, 767.5524, 39.6201, 623.8824, 654.5541, 0.0000, 668.0325, 723.5524, 101.1446, 645.2872, 725.9267, 16.2182, 596.5552}
{342.0532, 656.6247, 101.4238, 618.5315, 678.0612, 87.4210, 673.5972, 618.0551, 100.4338, 663.5736, 669.8535, 56.2117, 669.8432, 668.0325, 0.0000, 637.4078, 681.9830, 32.6521, 685.4082, 676.7447, 84.5135}
{439.8698, 740.6343, 596.4084, 74.6256, 769.8377, 582.4778, 88.9993, 704.3044, 559.2093, 44.0660, 756.4556, 589.6915, 104.1845, 723.5524, 637.4078, 0.0000, 811.0962, 607.3560, 55.4985, 739.7366, 572.1906}
{446.7440, 74.2056, 760.0678, 740.2574, 50.2574, 734.1338, 764.6128, 106.7920, 608.2830, 855.1603, 61.5974, 643.6363, 747.1138, 101.1446, 681.9830, 811.0962, 0.0000, 663.0068, 816.8913, 87.1979, 618.3596}
{311.2446, 634.9652, 103.4472, 587.1882, 657.1555, 82.4143, 642.1642, 595.7465, 69.1056, 634.2745, 648.5567, 24.3262, 638.1740, 645.2872, 32.6521, 607.3560, 663.0068, 0.0000, 654.8255, 654.4833, 53.5460}
{468.5454, 744.9543, 647.9516, 82.0026, 773.7327, 633.2260, 56.9523, 710.3932, 604.2338, 68.7326, 760.3863, 636.3906, 75.7843, 725.9267, 685.4082, 55.4985, 816.8913, 654.8255, 0.0000, 742.1439, 617.7076}
{405.7426, 25.6837, 746.4271, 667.4941, 36.9455, 719.8647, 688.6367, 58.7370, 594.4912, 783.7398, 27.0344, 633.3232, 670.7540, 16.2182, 676.7447, 739.7366, 87.1979, 654.4833, 742.1439, 0.0000, 606.2303}
{257.7922, 587.3692, 141.7381, 547.3292, 610.3358, 116.1314, 601.8084, 547.5317, 16.0136, 601.4356, 601.3267, 29.3493, 596.7961, 596.5552, 84.5135, 572.1906, 618.3596, 53.5460, 617.7076, 606.2303, 0.0000}
]
