20 3 [30, 30, 30]
capacities = [100000, 35, 29, 33, 20, 31, 35, 30, 26, 38, 41, 22, 33, 23, 45, 49, 41, 24, 39, 41, 40]
initial     = [50000, 19, 26, 7, 11, 6, 13, 19, 22, 25, 12, 14, 16, 0, 14, 29, 27, 18, 26, 30, 15]
target      = [0, 9, 12, 28, 8, 21, 10, 11, 18, 17, 26, 1, 25, 21, 20, 16, 23, 5, 19, 22, 21]
weights    = [0.000000, 0.131197, 0.135256, 0.104808, 0.077404, 0.102198, 0.071923, 0.103147, 0.066239, 0.084389, 0.089349, 1.000000, 0.076308, 0.123077, 0.071923, 0.109375, 0.062709, 0.240000, 0.076923, 0.076573, 0.070879]
min_ratio  = [0.0000, 0.7000, 0.7000, 0.1750, 0.7000, 0.2000, 0.7000, 0.7000, 0.7000, 0.7000, 0.3231, 0.7000, 0.4480, 0.0000, 0.4900, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.5000]
points = [(584400.000, 4511800.000), (584103.457, 4511488.784), (584771.076, 4511817.925), (584282.583, 4512252.993), (584181.459, 4511427.334), (584736.035, 4511712.548), (584353.595, 4512187.810), (584066.287, 4511501.140), (584679.166, 4511732.856), (584356.821, 4512208.524), (584108.234, 4511511.170), (584711.278, 4511817.827), (584387.141, 4512217.127), (584095.734, 4511498.275), (584656.805, 4511839.615), (584289.836, 4512209.794), (584123.686, 4511494.737), (584782.616, 4511693.294), (584333.967, 4512182.643), (584192.852, 4511543.480), (584690.730, 4511834.210)]
distances = [
{0.0000, 429.8753, 371.5091, 467.9633, 432.0191, 347.2276, 390.5767, 447.9753, 287.1270, 410.7997, 410.5484, 311.7878, 417.3252, 428.5045, 259.8422, 424.3432, 411.7462, 397.2169, 388.2988, 329.7164, 292.7358}
{311.7878, 691.1692, 59.7988, 610.8588, 658.1741, 108.1503, 514.6107, 718.5430, 90.8360, 527.5262, 676.5352, 0.0000, 514.3004, 693.5475, 58.6689, 575.5441, 670.5601, 143.5191, 524.8370, 586.5421, 26.2795}
{417.3252, 781.6390, 553.8670, 110.5384, 816.1366, 613.4542, 44.5510, 784.5923, 565.5056, 31.5172, 759.0549, 514.3004, 0.0000, 775.6719, 463.9327, 97.5810, 768.9319, 656.3549, 63.3770, 701.1055, 488.6630}
{428.5045, 12.2360, 747.1707, 777.5042, 111.2721, 675.2026, 736.1738, 29.5859, 628.8258, 756.7170, 17.9598, 693.5475, 775.6719, 0.0000, 656.7450, 737.5197, 28.1759, 714.0307, 724.6481, 107.1236, 683.2812}
{259.8422, 655.1914, 116.3121, 557.6047, 629.2295, 149.7443, 461.7094, 680.6444, 109.0756, 475.4830, 639.3791, 58.6689, 463.9327, 656.7450, 0.0000, 521.2467, 634.9459, 192.9729, 471.0542, 550.4074, 34.3533}
{424.3432, 744.7093, 620.6075, 43.8040, 789.9304, 668.0914, 67.4428, 743.0780, 615.6681, 66.9967, 721.8412, 575.5441, 97.5810, 737.5197, 521.2467, 0.0000, 734.1068, 713.8660, 51.8143, 673.3354, 549.3443}
{411.7462, 21.0868, 723.5775, 774.7267, 88.7740, 649.9325, 730.2118, 57.7557, 604.3662, 750.8956, 22.5571, 670.5601, 768.9319, 28.1759, 634.9459, 734.1068, 0.0000, 688.1955, 719.3282, 84.6154, 660.8938}
{397.2169, 709.2819, 125.1643, 750.5308, 657.3620, 50.4042, 654.6796, 741.6540, 110.7570, 668.4041, 698.5411, 143.5191, 656.3549, 714.0307, 192.9729, 713.8660, 688.1955, 0.0000, 663.8890, 608.4947, 168.2275}
{388.2988, 731.1460, 569.2836, 87.1175, 770.5524, 618.5847, 20.2972, 732.1879, 566.9835, 34.5272, 708.4005, 524.8370, 63.3770, 724.6481, 471.0542, 51.8143, 719.3282, 663.8890, 0.0000, 654.5556, 498.6835}
{329.7164, 104.7999, 640.0497, 715.1652, 116.7037, 568.8862, 664.0785, 133.4594, 521.8858, 684.9597, 90.5763, 586.5421, 701.1055, 107.1236, 550.4074, 673.3354, 84.6154, 608.4947, 654.5556, 0.0000, 576.5471}
{292.7358, 681.3283, 81.9802, 584.7761, 651.8478, 129.8231, 488.5620, 707.7182, 102.0112, 501.6038, 666.0751, 26.2795, 488.6630, 683.2812, 34.3533, 549.3443, 660.8938, 168.2275, 498.6835, 576.5471, 0.0000}
]
