50 5 [20, 20, 20, 20, 20]
{60.0832, 131.0354, 226.1287, 36.0993, 170.1587, 152.9374, 0.0000, 235.2726, 70.0387, 212.6308, 146.8611, 133.5746, 94.5435, 153.7987, 63.8109, 227.7158, 138.4099, 81.7396, 218.9124, 193.4213, 201.9078, 159.7212, 203.2707, 45.5916, 262.4522, 271.7851, 239.2377, 192.7085, 165.2912, 140.1974, 171.0585, 191.2236, 209.1315, 233.1632, 175.9103, 65.6082, 72.9329, 86.9782, 89.0301, 388.5387, 268.6985, 241.4310, 287.3694, 193.6171, 91.7823, 143.1769, 109.7036, 182.6808, 154.7430, 211.5331, 113.3377}
{186.3051, 108.0525, 86.3125, 247.5708, 69.0758, 366.3975, 235.2726, 0.0000, 299.3719, 405.0529, 103.5036, 269.7908, 284.6842, 365.1151, 292.9250, 40.8665, 358.0533, 174.6033, 246.8305, 44.0474, 264.1509, 126.4577, 340.8711, 277.9306, 497.4968, 131.1561, 185.1352, 325.1644, 394.0140, 96.1068, 119.3208, 219.9490, 26.6815, 34.2945, 407.5571, 177.5943, 293.0660, 268.0402, 297.9055, 249.6492, 82.5104, 250.7891, 59.4684, 129.2535, 172.8579, 177.1368, 271.9187, 99.1974, 242.3727, 167.4269, 342.8789}
{113.9535, 198.9015, 295.9163, 84.7794, 231.7573, 140.5803, 70.0387, 299.3719, 0.0000, 209.0970, 203.3718, 119.8425, 61.8928, 87.6978, 6.4789, 286.7940, 69.5655, 151.4205, 226.6542, 256.1583, 200.8094, 206.1447, 168.5016, 24.8384, 200.1958, 316.4606, 306.3347, 225.0605, 95.8982, 206.6292, 241.0658, 205.8649, 273.9642, 293.0876, 132.8545, 135.6116, 19.7564, 68.5932, 39.7660, 422.8913, 322.5886, 250.8378, 348.0279, 263.3434, 161.0501, 174.2514, 91.0107, 233.6392, 157.6802, 279.3667, 43.9293}
{269.9635, 300.5474, 354.9463, 180.1204, 355.2773, 69.0920, 212.6308, 405.0529, 209.0970, 0.0000, 344.3607, 327.3887, 270.7810, 266.6991, 210.1594, 412.9647, 243.5478, 233.7185, 427.7923, 372.5756, 406.0053, 366.6561, 375.1364, 204.1302, 220.4757, 475.8424, 301.4803, 110.0111, 224.5888, 314.6982, 295.9071, 402.1791, 379.1084, 415.9406, 122.6212, 238.2097, 228.7475, 274.8660, 248.5143, 597.8700, 461.3724, 451.2147, 463.9885, 302.3657, 233.2169, 355.7600, 298.7448, 384.2960, 360.1830, 288.7011, 209.3542}
{89.8625, 64.2595, 142.9305, 169.0136, 36.1701, 293.8427, 146.8611, 103.5036, 203.3718, 344.3607, 0.0000, 167.1132, 182.0891, 262.9501, 197.1099, 83.6261, 257.3792, 115.3964, 165.4430, 60.1206, 173.9435, 38.6771, 240.4528, 184.4604, 403.5254, 131.9418, 215.4732, 287.5167, 295.4480, 52.9135, 125.4011, 134.2128, 83.0248, 90.3303, 322.7522, 106.4697, 194.4340, 165.3172, 196.9207, 257.4304, 121.8556, 177.0085, 145.2906, 149.9046, 120.4378, 80.1238, 168.4191, 40.6953, 143.9787, 188.3917, 245.6222}
{114.5197, 201.1051, 301.1591, 168.6421, 203.1580, 259.6955, 133.5746, 269.7908, 119.8425, 327.3887, 167.1132, 0.0000, 58.6956, 120.5671, 117.7700, 242.4706, 127.5510, 192.0883, 110.9003, 227.1428, 81.7832, 146.8671, 77.9336, 123.7917, 287.9760, 237.2058, 347.4180, 325.5097, 171.9013, 200.3718, 262.7178, 97.6907, 250.1220, 250.4560, 248.0994, 171.1106, 100.1894, 52.5750, 83.5373, 322.9774, 261.3485, 135.0547, 302.4463, 288.8896, 203.3083, 97.2006, 28.8377, 177.5840, 45.3251, 318.2780, 139.3412}
{103.9741, 197.5479, 299.2354, 124.9945, 215.6378, 202.4358, 94.5435, 284.6842, 61.8928, 270.7810, 182.0891, 58.6956, 0.0000, 81.0311, 60.6608, 264.3279, 79.0432, 169.0688, 168.2703, 240.6547, 140.3973, 173.6097, 111.5643, 70.4049, 237.4443, 277.1077, 328.8288, 278.3257, 121.9176, 201.1088, 251.7761, 150.9353, 261.6189, 271.6184, 189.6943, 149.1397, 42.1396, 16.8500, 25.0685, 373.8359, 292.3152, 192.5368, 326.0601, 276.7217, 180.1509, 131.6454, 30.3465, 203.8046, 99.9549, 300.2481, 82.4793}
{181.3354, 273.8156, 374.4021, 172.4688, 296.0404, 199.0296, 153.7987, 365.1151, 87.6978, 266.6991, 262.9501, 120.5671, 81.0311, 0.0000, 92.6793, 345.3566, 23.3636, 235.1961, 227.5367, 321.0681, 194.6724, 254.1396, 122.2109, 111.6236, 169.8186, 354.6882, 392.7426, 305.0573, 57.3614, 278.8788, 322.9785, 218.0621, 341.5679, 352.6316, 157.9468, 217.3890, 80.9034, 97.8797, 68.6632, 443.3528, 372.6543, 250.8244, 407.0909, 346.5669, 245.4975, 210.0029, 101.7296, 284.5400, 165.8191, 365.2643, 59.7216}
{107.6071, 192.4366, 289.5595, 79.9211, 225.3554, 142.0180, 63.8109, 292.9250, 6.4789, 210.1594, 197.1099, 117.7700, 60.6608, 92.6793, 0.0000, 280.4915, 75.2326, 145.3297, 223.4340, 249.7348, 198.2219, 200.3137, 169.1453, 19.0699, 206.4225, 310.8684, 300.7371, 222.8746, 102.3539, 200.1503, 234.8676, 202.0246, 267.5015, 286.7574, 137.2784, 129.3345, 19.1577, 65.8477, 40.2590, 418.0339, 316.5192, 247.5625, 341.6865, 257.2607, 155.0474, 169.1577, 88.9544, 227.6359, 154.4883, 273.6502, 50.4012}
{172.9527, 112.6238, 122.8152, 245.5815, 58.6947, 368.5383, 227.7158, 40.8665, 286.7940, 412.9647, 83.6261, 242.4706, 264.3279, 345.3566, 280.4915, 0.0000, 340.6307, 179.2805, 209.0309, 41.2565, 228.5499, 95.7752, 310.0279, 267.2931, 486.8237, 92.7917, 219.0032, 341.5015, 379.0514, 98.2928, 143.3875, 183.6783, 46.9350, 8.3483, 403.1793, 177.4436, 278.0592, 247.4825, 280.1695, 216.1031, 51.6904, 211.5675, 61.8173, 158.5373, 180.1140, 146.5906, 248.1302, 65.6595, 210.9947, 198.4550, 329.2218}
{172.3154, 262.9739, 362.3221, 153.7985, 289.1682, 175.7277, 138.4099, 358.0533, 69.5655, 243.5478, 257.3792, 127.5510, 79.0432, 23.3636, 75.2326, 340.6307, 0.0000, 220.1481, 237.3881, 314.1149, 205.6845, 251.9826, 140.8204, 94.2749, 160.5078, 356.1003, 375.8993, 282.3857, 44.3512, 269.0888, 309.1236, 224.9929, 333.7585, 347.6201, 136.7918, 203.3288, 67.0504, 95.3581, 60.4668, 449.9351, 370.7125, 261.1786, 402.4452, 332.0106, 230.0697, 210.6583, 104.7145, 281.8111, 172.6613, 348.8793, 36.6374}
{79.1640, 67.3202, 147.8566, 77.8312, 121.6574, 191.7950, 81.7396, 174.6033, 151.4205, 233.7185, 115.3964, 192.0883, 169.0688, 235.1961, 145.3297, 179.2805, 220.1481, 0.0000, 247.3788, 139.1927, 241.0008, 145.7627, 268.6478, 126.6524, 334.9292, 246.7558, 159.7746, 172.5224, 245.4441, 81.1201, 90.1329, 215.6116, 148.0255, 182.4636, 236.6476, 20.9778, 154.3134, 157.2524, 168.7475, 372.8258, 227.8706, 265.9100, 232.2116, 111.9311, 11.2806, 156.7278, 175.3827, 156.0772, 196.5997, 131.3244, 193.9187}
{173.0089, 224.1972, 306.8646, 254.6757, 196.5637, 362.4868, 218.9124, 246.8305, 226.6542, 427.7923, 165.4430, 110.9003, 168.2703, 227.5367, 223.4340, 209.0309, 237.3881, 247.3788, 0.0000, 213.5926, 34.4686, 128.1810, 131.4901, 224.9551, 397.0062, 163.1059, 379.1961, 407.6913, 281.5678, 216.1955, 288.7790, 32.3111, 236.7170, 217.2590, 357.8128, 228.6504, 207.7081, 158.1928, 193.3373, 219.6529, 205.2316, 24.2695, 257.7984, 314.2080, 257.0555, 92.1209, 137.9645, 148.8383, 68.9740, 351.1873, 250.0835}
{142.6719, 72.0316, 96.7084, 208.2837, 25.0284, 329.7896, 193.4213, 44.0474, 256.1583, 372.5756, 60.1206, 227.1428, 240.6547, 321.0681, 249.7348, 41.2565, 314.1149, 139.1927, 213.5926, 0.0000, 227.4559, 87.7093, 299.6535, 235.1821, 455.0036, 126.9387, 186.2150, 300.2637, 350.4177, 58.1093, 104.8881, 184.6347, 23.7343, 43.3774, 367.4120, 139.0047, 249.3719, 224.0265, 253.9149, 253.5394, 92.5559, 220.6583, 94.5705, 122.8218, 139.4339, 136.9163, 228.2825, 65.2608, 201.9873, 163.2946, 299.4853}
{163.1761, 227.3116, 316.8740, 238.0067, 207.8432, 339.3118, 201.9078, 264.1509, 200.8094, 406.0053, 173.9435, 81.7832, 140.3973, 194.6724, 198.2219, 228.5499, 205.6845, 241.0008, 34.4686, 227.4559, 0.0000, 139.8265, 97.6007, 201.9374, 364.4344, 192.6212, 382.1570, 393.7259, 249.5863, 221.2998, 292.3849, 45.2316, 251.0911, 236.8907, 329.8728, 221.1087, 181.3605, 132.3746, 165.3114, 254.1154, 230.8868, 56.3395, 281.2259, 318.4260, 251.3757, 94.6446, 110.1909, 164.9549, 47.1737, 353.5147, 220.7381}
{99.6433, 102.1730, 178.7310, 187.4342, 68.5602, 311.6508, 159.7212, 126.4577, 206.1447, 366.6561, 38.6771, 146.8671, 173.6097, 254.1396, 200.3137, 95.7752, 251.9826, 145.7627, 128.1810, 87.7093, 139.8265, 0.0000, 214.8798, 190.7375, 405.0448, 112.1928, 254.1153, 318.0503, 292.8659, 91.4981, 164.0781, 97.8337, 111.4069, 103.8762, 332.7919, 133.0690, 193.9751, 156.8960, 192.2494, 231.2586, 118.7417, 138.6481, 155.6679, 188.5112, 152.4613, 51.0158, 154.3824, 30.8547, 116.0532, 227.0680, 245.7023}
{192.1405, 278.6461, 377.9143, 235.8529, 276.5981, 306.0449, 203.2707, 340.8711, 168.5016, 375.1364, 240.4528, 77.9336, 111.5643, 122.2109, 169.1453, 310.0279, 140.8204, 268.6478, 131.4901, 299.6535, 97.6007, 214.8798, 0.0000, 181.5141, 286.5935, 287.6667, 425.1589, 389.8632, 179.3998, 277.2783, 340.6294, 137.7076, 323.1201, 318.2735, 277.0783, 247.7122, 150.0078, 116.3082, 128.9247, 349.8379, 321.0722, 150.2989, 367.4291, 366.8150, 279.9186, 163.8900, 94.2939, 244.3731, 99.0352, 396.0326, 168.5110}
{94.6047, 175.7247, 271.7133, 61.3702, 211.1471, 137.6141, 45.5916, 277.9306, 24.8384, 204.1302, 184.4604, 123.7917, 70.4049, 111.6236, 19.0699, 267.2931, 94.2749, 126.6524, 224.9551, 235.1821, 201.9374, 190.7375, 181.5141, 0.0000, 219.8679, 302.3412, 281.6687, 208.5898, 119.7201, 184.0764, 216.4194, 201.4646, 252.1859, 273.2800, 142.7307, 111.1859, 33.9912, 71.2647, 54.5494, 412.8462, 305.1250, 248.7947, 328.0356, 238.5578, 136.2260, 163.6417, 95.5868, 216.8694, 156.5665, 254.6053, 67.7472}
{313.8711, 393.0362, 482.6181, 257.1533, 431.0146, 183.2056, 262.4522, 497.4968, 200.1958, 220.4757, 403.5254, 287.9760, 237.4443, 169.8186, 206.4225, 486.8237, 160.5078, 334.9292, 397.0062, 455.0036, 364.4344, 405.0448, 286.5935, 219.8679, 0.0000, 513.1354, 467.7398, 311.9865, 116.2068, 402.6368, 423.2550, 385.4983, 471.5060, 492.9751, 111.5763, 324.5851, 211.0698, 252.6000, 214.9451, 610.3768, 522.4852, 420.4835, 547.8181, 441.0489, 341.8444, 368.0801, 264.8780, 433.3386, 333.1547, 445.5480, 159.3545}
{211.7525, 187.1359, 215.5721, 298.2751, 131.1825, 423.0222, 271.7851, 131.1561, 316.4606, 475.8424, 131.9418, 237.2058, 277.1077, 354.6882, 310.8684, 92.7917, 356.1003, 246.7558, 163.1059, 126.9387, 192.6212, 112.1928, 287.6667, 302.3412, 513.1354, 0.0000, 311.3383, 417.6114, 398.7867, 172.6613, 231.7075, 149.9643, 139.2154, 97.4222, 444.7545, 238.3776, 302.8629, 261.1595, 298.3709, 127.8437, 54.6628, 155.4345, 110.2653, 249.4117, 250.8127, 145.4663, 252.9703, 91.5786, 195.1500, 289.7520, 354.1482}
{233.0238, 155.1941, 99.4690, 223.3370, 191.4536, 293.9870, 239.2377, 185.1352, 306.3347, 301.4803, 215.4732, 347.4180, 328.8288, 392.7426, 300.7371, 219.0032, 375.8993, 159.7746, 379.1961, 186.2150, 382.1570, 254.1153, 425.1589, 281.6687, 467.7398, 311.3383, 0.0000, 195.4766, 395.3812, 163.2174, 90.4310, 347.1583, 172.1859, 215.6365, 358.5877, 179.8296, 312.0832, 316.6877, 327.8323, 434.3176, 267.2384, 392.2634, 235.8413, 65.6826, 148.7678, 288.5098, 333.6263, 244.4359, 343.0239, 29.1492, 346.0333}
{235.4139, 231.3302, 261.9065, 156.9825, 288.2158, 129.5036, 192.7085, 325.1644, 225.0605, 110.0111, 287.5167, 325.5097, 278.3257, 305.0573, 222.8746, 341.5015, 282.3857, 172.5224, 407.6913, 300.2637, 393.7259, 318.0503, 389.8632, 208.5898, 311.9865, 417.6114, 195.4766, 0.0000, 280.0773, 246.0259, 207.7575, 377.7787, 301.1965, 342.6993, 201.8259, 185.6791, 241.4603, 275.6790, 262.6196, 544.6182, 392.6431, 428.7831, 384.5255, 207.8099, 167.1245, 322.4302, 299.7964, 328.0485, 346.6154, 186.7376, 245.8138}
{207.7488, 294.7827, 391.4179, 172.3805, 325.7094, 160.9333, 165.2912, 394.0140, 95.8982, 224.5888, 295.4480, 171.9013, 121.9176, 57.3614, 102.3539, 379.0514, 44.3512, 245.4441, 281.5678, 350.4177, 249.5863, 292.8659, 179.3998, 119.7201, 116.2068, 398.7867, 395.3812, 280.0773, 0.0000, 302.2924, 335.5400, 269.3236, 368.9803, 385.7455, 107.2424, 230.8212, 101.1366, 137.6300, 100.7354, 494.1760, 411.3348, 305.2788, 440.7304, 356.8771, 254.4172, 253.3571, 148.7396, 322.1453, 217.0040, 369.6733, 52.0259}
{97.5954, 14.7084, 100.7915, 151.5246, 42.1938, 271.8671, 140.1974, 96.1068, 206.6292, 314.6982, 52.9135, 200.3718, 201.1088, 278.8788, 200.1503, 98.2928, 269.0888, 81.1201, 216.1955, 58.1093, 221.2998, 91.4981, 277.2783, 184.0764, 402.6368, 172.6613, 163.2174, 246.0259, 302.2924, 0.0000, 72.8428, 184.3327, 69.5346, 101.3436, 311.4505, 81.6562, 202.5515, 185.3735, 210.3428, 300.4300, 147.8024, 229.0738, 151.9038, 98.0136, 81.9043, 126.7345, 194.7826, 87.9388, 186.0258, 135.7354, 250.5182}
{150.2630, 65.0770, 60.9107, 166.5668, 104.4218, 267.9047, 171.0585, 119.3208, 241.0658, 295.9071, 125.4011, 262.7178, 251.7761, 322.9785, 234.8676, 143.3875, 309.1236, 90.1329, 288.7790, 104.8881, 292.3849, 164.0781, 340.6294, 216.4194, 423.2550, 231.7075, 90.4310, 207.7575, 335.5400, 72.8428, 0.0000, 256.7714, 98.0899, 142.3646, 321.2265, 105.7998, 242.5362, 237.8962, 255.1746, 358.3829, 194.7707, 301.9158, 177.9292, 26.3397, 81.8151, 198.3509, 252.0471, 156.6358, 254.5335, 62.9945, 283.9156}
{142.4919, 192.0665, 276.4374, 226.5305, 166.3918, 338.1814, 191.2236, 219.9490, 205.8649, 402.1791, 134.2128, 97.6907, 150.9353, 218.0621, 202.0246, 183.6783, 224.9929, 215.6116, 32.3111, 184.6347, 45.2316, 97.8337, 137.7076, 201.4646, 385.4983, 149.9643, 347.1583, 377.7787, 269.3236, 184.3327, 256.7714, 0.0000, 208.0755, 192.0065, 338.4155, 197.1731, 187.7369, 138.6846, 175.6454, 225.3122, 186.0084, 51.0136, 236.0001, 282.3123, 225.1503, 59.8313, 121.4862, 120.9257, 52.3801, 319.0624, 233.4076}
{161.5688, 81.3719, 77.6488, 220.9254, 47.0020, 339.8057, 209.1315, 26.6815, 273.9642, 379.1084, 83.0248, 250.1220, 261.6189, 341.5679, 267.5015, 46.9350, 333.7585, 148.0255, 236.7170, 23.7343, 251.0911, 111.4069, 323.1201, 252.1859, 471.5060, 139.2154, 172.1859, 301.1965, 368.9803, 69.5346, 98.0899, 208.0755, 0.0000, 44.6023, 380.9561, 150.9341, 268.2550, 245.1313, 273.8728, 262.9741, 97.1634, 243.1165, 84.8862, 111.7894, 146.5086, 160.6139, 250.3781, 87.9734, 225.6367, 151.5607, 317.6205}
{179.1566, 115.3934, 118.3938, 250.1462, 63.3059, 372.5459, 233.1632, 34.2945, 293.0876, 415.9406, 90.3303, 250.4560, 271.6184, 352.6316, 286.7574, 8.3483, 347.6201, 182.4636, 217.2590, 43.3774, 236.8907, 103.8762, 318.2735, 273.2800, 492.9751, 97.4222, 215.6365, 342.6993, 385.7455, 101.3436, 142.3646, 192.0065, 44.6023, 0.0000, 408.3233, 181.5003, 284.6822, 254.7812, 287.1533, 218.8113, 52.5623, 219.5847, 54.9982, 156.3158, 182.8114, 154.7549, 255.7879, 73.9013, 219.2447, 195.8820, 335.7061}
{234.3526, 300.0029, 381.7753, 160.1983, 345.0528, 72.3414, 175.9103, 407.5571, 132.8545, 122.6212, 322.7522, 248.0994, 189.6943, 157.9468, 137.2784, 403.1793, 136.7918, 236.6476, 357.8128, 367.4120, 329.8728, 332.7919, 277.0783, 142.7307, 111.5763, 444.7545, 358.5877, 201.8259, 107.2424, 311.4505, 321.2265, 338.4155, 380.9561, 408.3233, 0.0000, 230.1935, 150.6860, 200.0010, 164.6576, 555.0330, 444.5525, 382.0800, 461.9138, 336.7277, 241.8545, 305.8549, 220.0391, 357.7144, 289.0818, 337.6657, 110.4798}
{58.5398, 69.8094, 160.6420, 70.0245, 118.8190, 191.0972, 65.6082, 177.5943, 135.6116, 238.2097, 106.4697, 171.1106, 149.1397, 217.3890, 129.3345, 177.4436, 203.3288, 20.9778, 228.6504, 139.0047, 221.1087, 133.0690, 247.7122, 111.1859, 324.5851, 238.3776, 179.8296, 185.6791, 230.8212, 81.6562, 105.7998, 197.1731, 150.9341, 181.5003, 230.1935, 0.0000, 136.7774, 136.8773, 150.0957, 362.8567, 223.9505, 247.8021, 233.3769, 129.2063, 32.2191, 139.0464, 154.5905, 146.8755, 176.2705, 151.1369, 178.9165}
{106.7634, 196.0697, 295.2815, 94.8843, 224.6148, 160.3091, 72.9329, 293.0660, 19.7564, 228.7475, 194.4340, 100.1894, 42.1396, 80.9034, 19.1577, 278.0592, 67.0504, 154.3134, 207.7081, 249.3719, 181.3605, 193.9751, 150.0078, 33.9912, 211.0698, 302.8629, 312.0832, 241.4603, 101.1366, 202.5515, 242.5362, 187.7369, 268.2550, 284.6822, 150.6860, 136.7774, 0.0000, 49.5190, 21.2220, 406.6796, 311.6618, 231.9348, 339.6772, 265.8378, 164.5942, 159.0840, 71.3780, 222.4368, 138.7716, 284.4594, 51.7502}
{88.8225, 182.3075, 284.1142, 119.9606, 199.0211, 207.3772, 86.9782, 268.0402, 68.5932, 274.8660, 165.3172, 52.5750, 16.8500, 97.8797, 65.8477, 247.4825, 95.3581, 157.2524, 158.1928, 224.0265, 132.3746, 156.8960, 116.3082, 71.2647, 252.6000, 261.1595, 316.6877, 275.6790, 137.6300, 185.3735, 237.8962, 138.6846, 245.1313, 254.7812, 200.0010, 136.8773, 49.5190, 0.0000, 37.9107, 359.8516, 275.6253, 182.4164, 309.2113, 263.1451, 168.4569, 115.7311, 24.4593, 187.0243, 89.2528, 287.9119, 95.6608}
{112.9201, 205.1527, 305.8306, 114.3380, 228.9322, 179.7491, 89.0301, 297.9055, 39.7660, 248.5143, 196.9207, 83.5373, 25.0685, 68.6632, 40.2590, 280.1695, 60.4668, 168.7475, 193.3373, 253.9149, 165.3114, 192.2494, 128.9247, 54.5494, 214.9451, 298.3709, 327.8323, 262.6196, 100.7354, 210.3428, 255.1746, 175.6454, 273.8728, 287.1533, 164.6576, 150.0957, 21.2220, 37.9107, 0.0000, 397.7005, 310.8602, 217.6043, 341.9824, 279.2183, 179.4127, 153.1446, 55.4063, 221.7795, 124.9513, 299.7996, 57.9075}
