20 3 [20, 20, 20]
capacities = [100000, 36, 33, 29, 25, 40, 35, 48, 49, 44, 41, 46, 45, 44, 49, 43, 30, 35, 32, 44, 30]
initial     = [50000, 33, 29, 2, 3, 34, 1, 6, 23, 25, 22, 42, 1, 35, 17, 1, 7, 1, 1, 1, 2]
target      = [0, 23, 20, 13, 14, 22, 17, 15, 18, 16, 30, 24, 12, 21, 22, 8, 16, 12, 14, 13, 14]
weights    = [0.000000, 0.519565, 0.532500, 0.869231, 0.817857, 0.613636, 0.950000, 0.660000, 0.386111, 0.628125, 0.376667, 0.787500, 0.929167, 0.716667, 0.343182, 0.893750, 0.628125, 0.929167, 0.939286, 0.934615, 0.878571]
min_ratio  = [0.0000, 0.4135, 0.2429, 0.2689, 0.1112, 0.0432, 0.4279, 0.3743, 0.3831, 0.0322, 0.4858, 0.2100, 0.2160, 0.2790, 0.2912, 0.2274, 0.2090, 0.0289, 0.4729, 0.0240, 0.0647]
points = [(586500.000, 4512500.000), (586636.985, 4512875.117), (586430.380, 4512851.536), (586389.029, 4512665.456), (586508.358, 4512410.106), (586138.913, 4512504.941), (586350.332, 4512532.682), (586614.964, 4512305.093), (586555.149, 4512638.385), (586323.141, 4512347.169), (586734.889, 4512506.612), (586846.942, 4512839.374), (586827.024, 4512238.372), (586342.476, 4512318.658), (586699.940, 4512235.553), (586409.657, 4512436.743), (586635.988, 4512618.358), (586136.994, 4512497.545), (586572.130, 4512226.299), (586577.715, 4512618.192), (586557.607, 4512820.318)]
distances = [
{0.0000, 266.2307, 238.9092, 132.8159, 60.1876, 240.7473, 102.1296, 150.8575, 99.3129, 155.8293, 156.6549, 323.5522, 279.2008, 160.1374, 221.0159, 73.5251, 120.1874, 242.0093, 188.6974, 94.3018, 216.9712}
{323.5522, 141.9853, 277.8260, 326.5524, 364.4842, 522.0261, 389.1194, 388.3129, 236.2106, 479.1812, 234.0814, 0.0000, 400.8883, 483.3365, 414.3051, 396.2773, 203.6881, 525.3032, 447.9005, 232.2880, 193.3076}
{279.2008, 442.9996, 486.8481, 407.8349, 241.3305, 491.9607, 373.4844, 148.2063, 322.4400, 343.6636, 189.0814, 400.8883, 0.0000, 327.4367, 84.7440, 308.0742, 283.5368, 491.3981, 170.1204, 302.8886, 427.5236}
{160.1374, 419.7259, 360.0536, 233.2724, 126.2800, 183.9558, 142.7789, 181.8836, 255.9996, 22.9662, 290.0690, 483.3365, 327.4367, 0.0000, 244.6648, 90.5720, 279.6581, 181.6262, 165.0200, 253.9100, 363.8953}
{221.0159, 428.4364, 448.2547, 353.6991, 172.7842, 414.9009, 305.8764, 73.2020, 285.3754, 261.9885, 182.2016, 414.3051, 84.7440, 244.6648, 0.0000, 235.4584, 258.7400, 413.9496, 85.4298, 267.7903, 401.2250}
{73.5251, 329.2075, 276.8739, 153.0941, 68.1550, 186.1341, 75.1995, 162.5938, 165.7677, 83.0217, 221.7685, 396.2773, 308.0742, 90.5720, 235.4584, 0.0000, 193.4594, 186.2396, 177.2433, 164.8801, 274.0796}
{120.1874, 171.1739, 207.2536, 167.6066, 162.8332, 339.8998, 198.8181, 209.3131, 55.5218, 276.0163, 99.4847, 203.6881, 283.5368, 279.6581, 258.7400, 193.4594, 0.0000, 342.2736, 264.8171, 38.8487, 144.4243}
{242.0093, 417.6925, 306.5111, 201.8970, 254.3459, 5.0942, 144.1414, 343.5064, 294.1574, 159.5317, 398.6425, 525.3032, 491.3981, 181.6262, 413.9496, 186.2396, 342.2736, 0.0000, 341.8363, 304.6239, 353.4577}
{188.6974, 434.7009, 427.4029, 317.1993, 129.7040, 343.3938, 252.1593, 59.7895, 274.9574, 184.5174, 216.0926, 447.9005, 170.1204, 165.0200, 85.4298, 177.2433, 264.8171, 341.8363, 0.0000, 261.2885, 396.1311}
{94.3018, 175.7819, 183.9773, 129.6771, 146.2263, 302.1206, 161.9531, 210.2045, 20.1880, 247.8897, 128.5023, 232.2880, 302.8886, 253.9100, 267.7903, 164.8801, 38.8487, 304.6239, 261.2885, 0.0000, 135.4159}
{216.9712, 64.3036, 87.3341, 152.6085, 275.4381, 349.4551, 236.3589, 345.6051, 121.2996, 352.0378, 240.2226, 193.3076, 427.5236, 363.8953, 401.2250, 274.0796, 144.4243, 353.4577, 396.1311, 135.4159, 0.0000}
]
