leaf,gamma_L,gamma_U,variant,budget_seconds,json_path,progress_path,lp_path,status,solver_status,certified,lower_bound,upper_bound,gap,gap_to_cutoff,runtime_seconds,compact_bc_best_bound_available,compact_bc_bound_valid,best_valid_lb_seen,best_valid_gap_seen,finalization_source,final_json_uses_best_checkpoint,checkpoint_valid_rows,checkpoint_improvements,checkpoint_best_bound,checkpoint_best_time,checkpoint_best_node_count,nodes,tailored_bc_callback_cut_profile,tailored_bc_local_centering_rows_added,tailored_bc_low_gini_l1_centering_rows_added,tailored_bc_variable_s_centering_rows_added,tailored_bc_gini_subset_envelope_rows_added,tailored_bc_transfer_cutset_rows_added,compact_bc_sp_product_estimator_rows_added,compact_bc_sp_product_paper_safe,s_range_refinement_enabled,s_range_certificate_valid,s_range_global_L,s_range_global_U,thread_fairness_class,compact_bc_solver_threads,diagnostic_only,command_hash,model_lp_exists,lp_hash,lp_rows_estimated,lp_binary_markers,lp_general_markers,lp_h_vars,lp_q_l1_vars,lp_local_centering_rows
low_gini_1,0.0122881381662,0.0245762763324,callback_full_gini_off,60,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_1_callback_full_gini_off_60s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_1_callback_full_gini_off_60s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_1_callback_full_gini_off_60s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0467573339767,0.0491525526647,0.0487303010356,0.0023952186880000018,90.5931421,True,True,0.0467573339767,0.0487303010356,cplex_time_limit_with_valid_best_bound,True,3,2,0.0467573339767,60.0210557,6780,6780,full,0,41,0,2700,630,1,True,False,False,3.24074074074,29.9501813302,one_thread_fair,1,False,4a9db7c8f64395aa,True,b2fd9d679b1f3a49,15958,1,1,1710,80,0
low_gini_1,0.0122881381662,0.0245762763324,callback_full_gini_off,300,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_1_callback_full_gini_off_300s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_1_callback_full_gini_off_300s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_1_callback_full_gini_off_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.048388162834,0.0491525526647,0.0155513760572,0.0007643898306999991,330.7129171,True,True,0.048388162834,0.0155513760572,cplex_time_limit_with_valid_best_bound,True,11,6,0.048388162834,180.0431042,20747,27498,full,0,41,0,2700,630,1,True,False,False,3.24074074074,29.9501813302,one_thread_fair,1,False,10ed71bd50274b8f,True,b2fd9d679b1f3a49,15958,1,1,1710,80,0
low_gini_1,0.0122881381662,0.0245762763324,callback_full_gini_auto,60,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_1_callback_full_gini_auto_60s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_1_callback_full_gini_auto_60s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_1_callback_full_gini_auto_60s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0467573339767,0.0491525526647,0.0487303010356,0.0023952186880000018,90.5881601,True,True,0.0467573339767,0.0487303010356,cplex_time_limit_with_valid_best_bound,True,3,3,0.0467573339767,90.0190885,6780,6780,full,0,41,0,2700,630,1,True,False,False,3.24074074074,29.9501813302,one_thread_fair,1,False,6ec34dd5b448eba3,True,b2fd9d679b1f3a49,15958,1,1,1710,80,0
low_gini_1,0.0122881381662,0.0245762763324,callback_full_gini_auto,300,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_1_callback_full_gini_auto_300s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_1_callback_full_gini_auto_300s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_1_callback_full_gini_auto_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.048388162834,0.0491525526647,0.0155513760572,0.0007643898306999991,330.7171839,True,True,0.048388162834,0.0155513760572,cplex_time_limit_with_valid_best_bound,True,11,6,0.048388162834,180.0398089,20740,27469,full,0,41,0,2700,630,1,True,False,False,3.24074074074,29.9501813302,one_thread_fair,1,False,850a84d7674b7f10,True,b2fd9d679b1f3a49,15958,1,1,1710,80,0
low_gini_1,0.0122881381662,0.0245762763324,callback_full_paced,60,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_1_callback_full_paced_60s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_1_callback_full_paced_60s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_1_callback_full_paced_60s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0460810881734,0.0491525526647,0.0624884024291,0.0030714644912999967,90.5670757,True,True,0.0460810881734,0.0624884024291,cplex_time_limit_with_valid_best_bound,True,3,2,0.0460810881734,60.0206705,3481,3481,full,40,41,0,2700,630,1,True,False,False,3.24074074074,29.9501813302,one_thread_fair,1,False,3ab73690f0c7094f,True,f17ee827e81d7ad7,15998,1,1,2470,80,0
low_gini_1,0.0122881381662,0.0245762763324,callback_full_paced,300,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_1_callback_full_paced_300s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_1_callback_full_paced_300s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_1_callback_full_paced_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0483363709352,0.0491525526647,0.0166050730888,0.0008161817295000012,330.6110903,True,True,0.0483363709352,0.0166050730888,cplex_time_limit_with_valid_best_bound,True,11,10,0.0483363709352,300.0580857,16081,16081,full,40,41,0,2700,630,1,True,False,False,3.24074074074,29.9501813302,one_thread_fair,1,False,69e20e947b3e6cd2,True,f17ee827e81d7ad7,15998,1,1,2470,80,0
low_gini_1,0.0122881381662,0.0245762763324,static_tailored_compact_bc,60,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_1_static_tailored_compact_bc_60s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_1_static_tailored_compact_bc_60s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_1_static_tailored_compact_bc_60s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0460933983998,0.0491525526647,0.0622379530475,0.003059154264899999,90.5666877,True,True,0.0460933983998,0.0622379530475,cplex_time_limit_with_valid_best_bound,True,3,2,0.0460933983998,60.0226895,3516,3516,full,40,41,0,2700,630,1,True,False,False,3.24074074074,29.9501813302,one_thread_fair,1,False,38a6f9319a5b03fc,True,f17ee827e81d7ad7,15998,1,1,2470,80,0
low_gini_1,0.0122881381662,0.0245762763324,static_tailored_compact_bc,300,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_1_static_tailored_compact_bc_300s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_1_static_tailored_compact_bc_300s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_1_static_tailored_compact_bc_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0483334276129,0.0491525526647,0.0166649544617,0.0008191250517999987,330.634765,True,True,0.0483334276129,0.0166649544617,cplex_time_limit_with_valid_best_bound,True,11,10,0.0483334276129,300.0871721,16061,16061,full,40,41,0,2700,630,1,True,False,False,3.24074074074,29.9501813302,one_thread_fair,1,False,1c814755a5e55019,True,f17ee827e81d7ad7,15998,1,1,2470,80,0
low_gini_1,0.0122881381662,0.0245762763324,s_bucket_diagnostic,60,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_1_s_bucket_diagnostic_60s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_1_s_bucket_diagnostic_60s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_1_s_bucket_diagnostic_60s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,30.3427802,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.0052206,0,0,full,40,41,0,2700,630,1,True,True,False,3.24074074074,29.9501813302,one_thread_fair,1,True,eb61c2904f2d1177,True,5e59bf5d9f9a6706,16000,1,1,2470,80,0
low_gini_1,0.0122881381662,0.0245762763324,s_bucket_diagnostic,300,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_1_s_bucket_diagnostic_300s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_1_s_bucket_diagnostic_300s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_1_s_bucket_diagnostic_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,30.3450948,True,True,0.0491525526647,0.0,cplex_solver_final,True,1,1,1e+75,30.0104749,0,0,full,40,41,0,2700,630,1,True,True,False,3.24074074074,29.9501813302,one_thread_fair,1,True,c8b8f8f50d18db6a,True,5e59bf5d9f9a6706,16000,1,1,2470,80,0
low_gini_2,0.0245762763324,0.0368644144986,plain_fixed_interval_mip,60,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_2_plain_fixed_interval_mip_60s.json,,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_2_plain_fixed_interval_mip_60s.lp,interval_unresolved_timeout,time limit exceeded,False,0.048867537161,0.0491525526647,0.00579859006803,0.00028501550369999795,60.1243313,True,True,0.048867537161,0.00579859006803,solver_final_json,True,0,0,0.0,0.0,0,3484,full,0,0,0,0,0,0,False,False,False,0,66.9085786677,one_thread_fair,0,True,fc2c53a839ec647e,True,df7f1aa859c8801c,5078,1,1,760,0,0
low_gini_2,0.0245762763324,0.0368644144986,plain_fixed_interval_mip,300,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_2_plain_fixed_interval_mip_300s.json,,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_2_plain_fixed_interval_mip_300s.lp,interval_unresolved_timeout,time limit exceeded,False,0.048894652654,0.0491525526647,0.00524693015354,0.0002579000107000018,300.1623057,True,True,0.048894652654,0.00524693015354,solver_final_json,True,0,0,0.0,0.0,0,15079,full,0,0,0,0,0,0,False,False,False,0,66.9085786677,one_thread_fair,0,True,c7019b4c09215e14,True,df7f1aa859c8801c,5078,1,1,760,0,0
low_gini_2,0.0245762763324,0.0368644144986,callback_no_cuts,60,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_2_callback_no_cuts_60s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_2_callback_no_cuts_60s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_2_callback_no_cuts_60s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0487987961974,0.0491525526647,0.00719711282768,0.000353756467300001,90.0850317,True,True,0.0487987961974,0.00719711282768,cplex_time_limit_with_valid_best_bound,True,3,2,0.0487987961974,60.0193476,3172,3172,off,0,0,0,0,0,0,False,False,False,0,66.9085786677,one_thread_fair,0,False,29e13c7996c92a19,True,df7f1aa859c8801c,5078,1,1,760,0,0
low_gini_2,0.0245762763324,0.0368644144986,callback_no_cuts,300,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_2_callback_no_cuts_300s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_2_callback_no_cuts_300s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_2_callback_no_cuts_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0488816448339,0.0491525526647,0.0055115719544,0.00027090783079999903,330.2291064,True,True,0.0488816448339,0.0055115719544,cplex_time_limit_with_valid_best_bound,True,11,6,0.0488816448339,180.0409448,9453,14985,off,0,0,0,0,0,0,False,False,False,0,66.9085786677,one_thread_fair,0,False,c758500884630768,True,df7f1aa859c8801c,5078,1,1,760,0,0
low_gini_2,0.0245762763324,0.0368644144986,callback_cheap_cuts,60,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_2_callback_cheap_cuts_60s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_2_callback_cheap_cuts_60s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_2_callback_cheap_cuts_60s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0488301028496,0.0491525526647,0.00656018452022,0.00032244981509999687,90.1175754,True,True,0.0488301028496,0.00656018452022,cplex_time_limit_with_valid_best_bound,True,3,2,0.0488301028496,60.0202408,2946,2946,cheap,0,0,0,0,0,0,False,False,False,0.340740740741,66.5295464096,one_thread_fair,0,False,b8709daa3c324470,True,cbd0c1c1285d1459,9566,1,1,1330,0,0
low_gini_2,0.0245762763324,0.0368644144986,callback_cheap_cuts,300,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_2_callback_cheap_cuts_300s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_2_callback_cheap_cuts_300s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_2_callback_cheap_cuts_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0488860703857,0.0491525526647,0.00542153488597,0.00026648227899999516,300.1756779,True,True,0.0488860703857,0.00542153488597,cplex_time_limit_with_valid_best_bound,True,10,7,0.0488860703857,240.0527791,6275,7434,cheap,0,0,0,0,0,0,False,False,False,0.340740740741,66.5295464096,one_thread_fair,0,False,30bcae93f7b481ad,True,cbd0c1c1285d1459,9566,1,1,1330,0,0
low_gini_2,0.0245762763324,0.0368644144986,callback_low_gini_cuts,60,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_2_callback_low_gini_cuts_60s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_2_callback_low_gini_cuts_60s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_2_callback_low_gini_cuts_60s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0489209015481,0.0491525526647,0.00471290104115,0.00023165111659999987,90.5587596,True,True,0.0489209015481,0.00471290104115,cplex_time_limit_with_valid_best_bound,True,3,1,0.0489209015481,30.0146245,2451,4333,low-gini,0,41,0,2700,630,1,True,False,False,4.6455026455,28.7993876794,one_thread_fair,1,False,4f21822d7f4343d1,True,cff7c7e0238cee78,15960,1,1,1710,80,0
low_gini_2,0.0245762763324,0.0368644144986,callback_low_gini_cuts,300,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_2_callback_low_gini_cuts_300s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_2_callback_low_gini_cuts_300s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_2_callback_low_gini_cuts_300s.lp,interval_closed,integer infeasible,True,0.0491525526647,0.0491525526647,0.0,0.0,300.5996001,True,True,0.0491525526647,0.0,cplex_solver_final,True,10,2,1e+75,300.0862644,13123,13123,low-gini,0,41,0,2700,630,1,True,False,False,4.6455026455,28.7993876794,one_thread_fair,1,False,2d12beafbaa4504f,True,cff7c7e0238cee78,15960,1,1,1710,80,0
low_gini_2,0.0245762763324,0.0368644144986,callback_local_centering,60,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_2_callback_local_centering_60s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_2_callback_local_centering_60s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_2_callback_local_centering_60s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0489209015481,0.0491525526647,0.00471290104126,0.00023165111659999987,90.5287765,True,True,0.0489209015481,0.00471290104126,cplex_time_limit_with_valid_best_bound,True,3,1,0.0489209015481,30.0027498,2150,3000,low-gini,40,41,0,2700,630,1,True,False,False,4.6455026455,28.7993876794,one_thread_fair,1,False,bcc50f19c0578597,True,035f77f3861337d8,16000,1,1,2470,80,0
low_gini_2,0.0245762763324,0.0368644144986,callback_local_centering,300,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_2_callback_local_centering_300s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_2_callback_local_centering_300s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_2_callback_local_centering_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.048920901548,0.0491525526647,0.00471290104261,0.00023165111669999627,330.6104415,True,True,0.048920901548,0.00471290104261,cplex_time_limit_with_valid_best_bound,True,11,1,0.0489209015481,30.0056805,2150,8564,low-gini,40,41,0,2700,630,1,True,False,False,4.6455026455,28.7993876794,one_thread_fair,1,False,fc11f423a8d7270e,True,035f77f3861337d8,16000,1,1,2470,80,0
low_gini_2,0.0245762763324,0.0368644144986,callback_full_gini_off,60,results\gf_tailored_bc_plateau_diagnosis_round\raw\moderate_low_gini_2_callback_full_gini_off_60s.json,results\gf_tailored_bc_plateau_diagnosis_round\progress_traces\moderate_low_gini_2_callback_full_gini_off_60s.progress.csv,results\gf_tailored_bc_plateau_diagnosis_round\model_exports\moderate_low_gini_2_callback_full_gini_off_60s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0489209015481,0.0491525526647,0.00471290104115,0.00023165111659999987,90.5318508,True,True,0.0489209015481,0.00471290104115,cplex_time_limit_with_valid_best_bound,True,3,1,0.0489209015481,30.0037484,2440,4330,full,0,41,0,2700,630,1,True,False,False,4.6455026455,28.7993876794,one_thread_fair,1,False,0b7cae56f50660d8,True,cff7c7e0238cee78,15960,1,1,1710,80,0
