20 3 [30, 30, 30]
capacities = [100000, 27, 32, 23, 24, 37, 29, 49, 35, 31, 36, 27, 38, 48, 45, 38, 37, 34, 39, 21, 34]
initial     = [50000, 11, 25, 4, 0, 14, 23, 29, 12, 13, 22, 17, 26, 19, 20, 22, 28, 21, 10, 10, 27]
target      = [0, 18, 9, 15, 1, 20, 25, 30, 25, 3, 12, 21, 27, 31, 14, 19, 18, 29, 20, 20, 27]
weights    = [0.000000, 0.160833, 0.556667, 0.259000, 0.335000, 0.135500, 0.072800, 0.059500, 0.198200, 1.000000, 0.287500, 0.104286, 0.060556, 0.160323, 0.172143, 0.095000, 0.208333, 0.128621, 0.192500, 0.192500, 0.050000]
min_ratio  = [0.0000, 0.4278, 0.7000, 0.1867, 0.0000, 0.4900, 0.6440, 0.6767, 0.3360, 0.7000, 0.7000, 0.5667, 0.6741, 0.4290, 0.7000, 0.7000, 0.7000, 0.5069, 0.3500, 0.3500, 0.7000]
points = [(584400.000, 4511800.000), (584082.155, 4511572.707), (584645.001, 4511809.854), (584350.299, 4512182.622), (584187.543, 4511442.529), (584708.640, 4511805.479), (584262.607, 4512213.040), (584199.464, 4511544.389), (584752.439, 4511778.716), (584392.978, 4512143.436), (584189.753, 4511488.033), (584660.155, 4511819.132), (584299.555, 4512273.296), (584146.343, 4511476.527), (584668.179, 4511797.040), (584335.919, 4512259.715), (584087.193, 4511501.266), (584630.662, 4511803.968), (584404.666, 4512261.098), (584143.117, 4511581.932), (584640.430, 4511680.598)]
distances = [
{0.0000, 390.7526, 245.1991, 385.8369, 415.8410, 308.6883, 435.2917, 324.8879, 353.0808, 343.5078, 376.2008, 260.8574, 483.8372, 411.0679, 268.1949, 464.1599, 432.5394, 230.6962, 461.1220, 336.9607, 268.4467}
{260.8574, 628.3385, 17.7686, 477.6358, 604.3112, 50.3706, 559.6498, 536.3959, 100.7462, 420.1863, 575.2428, 0.0000, 579.9112, 617.5608, 23.5045, 547.0304, 655.2285, 33.1629, 510.4982, 568.8514, 139.9316}
{483.8372, 733.5445, 578.0237, 103.9068, 838.2849, 621.4524, 70.6824, 735.7477, 670.6065, 159.9732, 792.9025, 579.9112, 0.0000, 811.3662, 602.2486, 38.8171, 800.7048, 574.3699, 105.8166, 708.8424, 683.7304}
{411.0679, 115.6319, 599.8059, 734.9618, 53.4172, 651.4503, 745.6330, 86.1801, 677.2523, 711.0530, 44.9096, 617.5608, 811.3662, 0.0000, 612.4060, 805.8058, 64.1150, 584.6220, 826.0044, 105.4540, 534.5723}
{268.1949, 627.4941, 26.4841, 499.7215, 597.2340, 41.3320, 580.9860, 532.4719, 86.2296, 442.4092, 569.5400, 23.5045, 602.2486, 612.4060, 0.0000, 569.6183, 651.9406, 38.1508, 533.6564, 567.4158, 119.7025}
{464.1599, 732.3770, 545.8084, 78.4224, 830.5477, 587.5809, 86.9097, 728.2255, 636.2774, 129.5243, 785.4028, 547.0304, 38.8171, 805.8058, 569.6183, 0.0000, 798.1916, 542.7514, 68.7613, 704.6723, 654.2967}
{432.5394, 71.6187, 637.4767, 730.3912, 116.2770, 691.9118, 733.0702, 120.2675, 720.7848, 711.2571, 103.4107, 655.2285, 800.7048, 64.1150, 651.9406, 798.1916, 0.0000, 622.0831, 823.4893, 98.1555, 581.5769}
{230.6962, 595.2661, 15.5000, 471.1505, 571.8328, 77.9923, 550.2769, 503.3027, 124.3673, 414.4061, 542.4162, 33.1629, 574.3699, 584.6220, 38.1508, 542.7514, 622.0831, 0.0000, 509.9434, 535.7238, 123.7563}
{461.1220, 760.1946, 511.2555, 95.4688, 846.8760, 547.7124, 149.9686, 745.5073, 594.6750, 118.2415, 802.3823, 510.4982, 105.8166, 826.0044, 533.6564, 68.7613, 823.4893, 509.9434, 0.0000, 727.7879, 626.5506}
{336.9607, 61.6565, 551.2130, 635.4161, 146.3110, 608.1028, 642.3202, 67.7081, 640.3098, 614.5871, 104.8419, 568.8514, 708.8424, 105.4540, 567.4158, 704.6723, 98.1555, 535.7238, 727.7879, 0.0000, 507.0061}
{268.4467, 568.6053, 129.3371, 579.8319, 511.6480, 142.2950, 652.8747, 461.5243, 148.9063, 524.8352, 490.0928, 139.9316, 683.7304, 534.5723, 119.7025, 654.2967, 581.5769, 123.7563, 626.5506, 507.0061, 0.0000}
]
