20 3 [30, 30, 30]
capacities = [100000, 28, 20, 20, 40, 42, 32, 44, 40, 43, 24, 39, 27, 23, 29, 29, 29, 45, 27, 40, 33]
initial     = [50000, 28, 5, 14, 37, 15, 12, 30, 32, 25, 14, 35, 25, 9, 21, 5, 23, 0, 8, 31, 32]
target      = [0, 25, 15, 14, 29, 13, 18, 34, 8, 17, 7, 21, 9, 13, 2, 7, 23, 21, 11, 14, 2]
weights    = [0.000000, 0.057600, 0.092222, 0.050000, 0.067471, 0.059744, 0.071111, 0.057451, 0.240000, 0.079804, 0.113333, 0.092222, 0.162593, 0.069487, 0.651667, 0.068095, 0.050000, 0.113333, 0.067273, 0.126905, 1.000000]
min_ratio  = [0.0000, 0.7000, 0.2333, 0.7000, 0.7000, 0.7000, 0.4667, 0.6176, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.4846, 0.7000, 0.5000, 0.7000, 0.0000, 0.5091, 0.7000, 0.7000]
points = [(584400.000, 4511800.000), (584111.937, 4511400.270), (584655.763, 4511746.245), (584380.520, 4512125.404), (584133.296, 4511465.092), (584701.511, 4511667.399), (584371.576, 4512202.950), (584158.340, 4511469.390), (584706.022, 4511749.834), (584426.828, 4512320.570), (584076.402, 4511424.978), (584809.536, 4511845.588), (584324.324, 4512139.230), (584121.861, 4511519.537), (584704.509, 4511699.479), (584308.567, 4512194.173), (584106.443, 4511441.285), (584687.550, 4511767.302), (584393.062, 4512296.259), (584055.106, 4511494.899), (584710.362, 4511715.009)]
distances = [
{0.0000, 492.7110, 261.3513, 325.9869, 428.1291, 329.3810, 403.9509, 409.5146, 310.1070, 521.2612, 495.3356, 412.0654, 347.5683, 394.9946, 320.6716, 404.6384, 463.5215, 289.4035, 496.3075, 460.4765, 321.7887}
{412.0654, 827.6181, 183.0713, 512.2029, 775.9368, 208.3762, 565.2573, 752.0509, 141.0100, 609.9782, 845.2209, 0.0000, 567.1473, 761.0558, 179.9398, 610.3126, 811.0488, 144.9453, 613.6407, 831.9541, 163.9708}
{347.5683, 768.8755, 514.0907, 57.8716, 700.6809, 604.0647, 79.3284, 690.0982, 545.2730, 208.3063, 756.0563, 567.1473, 0.0000, 651.9282, 581.3100, 57.1579, 731.1631, 519.8688, 171.4148, 698.3126, 573.5754}
{394.9946, 119.6791, 580.0413, 658.7713, 55.6329, 598.2116, 727.6060, 62.0113, 627.9182, 857.1228, 104.9188, 761.0558, 651.9282, 0.0000, 609.8017, 699.9945, 79.7568, 617.5693, 822.7070, 71.1570, 620.1148}
{320.6716, 663.8280, 67.5512, 535.1459, 617.4320, 32.2200, 603.5947, 592.6564, 50.3776, 680.3388, 685.4706, 179.9398, 581.3100, 609.8017, 0.0000, 633.6340, 651.4194, 69.9109, 673.1608, 680.8657, 16.5957}
{404.6384, 817.8903, 566.7319, 99.5307, 749.8524, 657.1877, 63.6181, 740.1875, 596.1610, 173.0959, 803.4682, 610.3126, 57.1579, 699.9945, 633.6340, 0.0000, 779.5475, 570.8303, 132.5181, 743.7916, 625.3299}
{463.5215, 41.3808, 628.2937, 736.9788, 35.8865, 636.5792, 806.4918, 59.0186, 674.3129, 935.8365, 34.1820, 811.0488, 731.1631, 79.7568, 651.4194, 779.5475, 0.0000, 666.3127, 901.7379, 74.2300, 663.0553}
{289.4035, 682.6733, 38.1292, 471.7043, 631.2916, 100.8737, 538.1713, 607.3013, 25.4233, 611.6223, 700.4915, 144.9453, 519.8688, 617.5693, 69.9109, 570.8303, 666.3127, 0.0000, 605.4080, 688.6143, 57.0522}
{496.3075, 939.0565, 609.5308, 171.3143, 870.8140, 700.4324, 95.7510, 859.5382, 629.7018, 41.6079, 927.0405, 613.6407, 171.4148, 822.7070, 673.1608, 132.5181, 901.7379, 605.4080, 0.0000, 869.7079, 662.2168}
{460.4765, 110.3835, 651.1253, 709.5289, 83.6791, 669.0262, 775.5573, 106.3394, 699.0598, 905.4891, 73.0925, 831.9541, 698.3126, 71.1570, 680.8657, 743.7916, 74.2300, 688.6143, 869.7079, 0.0000, 691.2373}
{321.7887, 676.1452, 62.9022, 526.5171, 628.8590, 48.4253, 594.0218, 604.1990, 35.0947, 668.6525, 697.1537, 163.9708, 573.5754, 620.1148, 16.5957, 625.3299, 663.0553, 57.0522, 662.2168, 691.2373, 0.0000}
]
