20 3 [30, 30, 30]
capacities = [100000, 44, 41, 45, 30, 20, 25, 32, 20, 35, 47, 50, 31, 38, 30, 28, 26, 47, 27, 21, 46]
initial     = [50000, 23, 9, 17, 24, 13, 5, 6, 13, 10, 31, 23, 11, 28, 21, 20, 1, 20, 9, 13, 11]
target      = [0, 33, 22, 17, 18, 7, 5, 23, 19, 22, 32, 15, 26, 23, 7, 18, 24, 15, 21, 4, 28]
weights    = [0.000000, 0.177946, 0.299495, 0.050000, 0.190741, 0.411905, 0.050000, 0.362077, 0.183333, 0.280303, 0.063194, 0.275185, 0.293590, 0.141787, 0.894444, 0.096914, 0.454630, 0.190741, 0.291270, 1.000000, 0.306349]
min_ratio  = [0.0000, 0.4879, 0.2864, 0.7000, 0.7000, 0.7000, 0.7000, 0.1826, 0.4789, 0.3182, 0.6781, 0.7000, 0.2962, 0.7000, 0.7000, 0.7000, 0.0292, 0.7000, 0.3000, 0.7000, 0.2750]
points = [(584400.000, 4511800.000), (584084.557, 4511543.544), (584683.331, 4511693.975), (584350.226, 4512263.087), (584081.904, 4511555.133), (584737.723, 4511747.107), (584397.956, 4512168.646), (584105.751, 4511452.464), (584687.755, 4511754.074), (584337.420, 4512152.929), (584159.512, 4511524.985), (584711.658, 4511792.629), (584388.281, 4512297.784), (584093.503, 4511462.668), (584759.409, 4511830.767), (584306.142, 4512271.971), (584073.410, 4511582.646), (584726.893, 4511695.669), (584328.790, 4512250.770), (584152.017, 4511455.076), (584659.741, 4511689.763)]
distances = [
{0.0000, 406.5390, 302.5192, 465.7547, 401.4288, 341.8396, 368.6518, 455.3724, 291.3971, 358.4342, 365.3322, 311.7454, 497.9215, 455.7774, 360.7234, 481.2125, 392.3057, 343.1379, 456.3603, 424.8154, 282.1656}
{497.9215, 813.0963, 672.0416, 51.4971, 803.3657, 652.1923, 129.4993, 891.2847, 620.7296, 153.5241, 805.9480, 599.7952, 0.0000, 885.6135, 596.5237, 86.0992, 781.3865, 690.7964, 75.8244, 875.2009, 665.8677}
{455.7774, 81.3688, 633.5611, 840.5818, 93.1897, 704.2188, 768.8278, 15.9413, 661.8556, 732.0897, 90.7776, 700.7067, 885.6135, 0.0000, 760.8727, 836.7709, 121.6491, 674.8863, 822.4750, 59.0045, 610.0794}
{360.7234, 733.4317, 156.5248, 595.2573, 731.4284, 86.4254, 494.7833, 755.2367, 104.9576, 530.9076, 673.3342, 61.1117, 596.5237, 760.8727, 0.0000, 632.5435, 729.4921, 138.9559, 601.5273, 714.1909, 172.6730}
{481.2125, 761.3839, 690.1817, 44.9704, 751.0916, 679.5175, 138.2234, 843.6514, 643.3083, 123.0821, 761.2405, 627.8629, 86.0992, 836.7709, 632.5435, 0.0000, 727.5521, 713.5504, 31.0225, 831.3069, 681.1739}
{392.3057, 40.6606, 619.9984, 734.5934, 28.7944, 684.3675, 669.8700, 134.1394, 637.8148, 628.4295, 103.6260, 671.9031, 781.3865, 121.6491, 729.4921, 727.5521, 0.0000, 663.1846, 715.2684, 149.8443, 596.0351}
{343.1379, 660.1036, 43.5943, 681.0586, 660.1220, 52.5653, 576.1133, 667.0578, 70.3053, 600.6457, 592.4979, 98.1492, 690.7964, 674.8863, 138.9559, 713.5504, 663.1846, 0.0000, 683.0978, 623.1908, 67.4111}
{456.3603, 748.2108, 660.0914, 24.7227, 738.1491, 648.7702, 107.3697, 828.8787, 612.8321, 98.2213, 745.2644, 597.0607, 75.8244, 822.4750, 601.5273, 31.0225, 715.2684, 683.0978, 0.0000, 815.0941, 651.3506}
{424.8154, 111.2537, 582.5522, 831.9673, 122.1776, 654.4715, 754.7637, 46.3403, 613.5267, 722.0617, 70.3101, 653.5597, 875.2009, 59.0045, 714.1909, 831.3069, 149.8443, 623.1908, 815.0941, 0.0000, 559.3399}
{282.1656, 593.4779, 23.9635, 651.5369, 593.3134, 96.7963, 545.7660, 602.6739, 70.1479, 564.2814, 526.6692, 115.2254, 665.8677, 610.0794, 172.6730, 681.1739, 596.0351, 67.4111, 651.3506, 559.3399, 0.0000}
]
