20 3 [20, 20, 20]
capacities = [100000, 40, 20, 34, 33, 48, 49, 44, 38, 49, 41, 31, 29, 38, 37, 26, 34, 38, 40, 23, 20]
initial     = [50000, 34, 7, 6, 14, 6, 45, 3, 12, 32, 26, 23, 0, 7, 25, 23, 23, 2, 31, 6, 1]
target      = [0, 39, 15, 5, 29, 38, 49, 26, 9, 29, 26, 19, 1, 35, 28, 14, 6, 15, 33, 16, 6]
weights    = [0.000000, 0.092986, 0.228824, 0.117059, 0.223428, 0.332353, 0.077371, 0.346606, 0.161765, 0.084686, 0.050000, 0.120588, 0.385294, 0.318235, 0.085924, 0.265546, 1.000000, 0.340588, 0.070321, 0.259559, 0.329412]
min_ratio  = [0.0000, 0.6103, 0.3267, 0.7000, 0.3379, 0.1105, 0.6429, 0.0808, 0.7000, 0.7000, 0.7000, 0.7000, 0.0000, 0.1400, 0.6250, 0.7000, 0.7000, 0.0933, 0.6576, 0.2625, 0.1167]
points = [(584400.000, 4511800.000), (584213.827, 4511468.598), (584708.313, 4511825.567), (584413.142, 4512185.727), (584068.363, 4511515.272), (584605.539, 4511761.049), (584406.644, 4512324.048), (584122.023, 4511519.501), (584609.228, 4511817.417), (584395.860, 4512315.667), (584036.319, 4511388.728), (584718.468, 4511677.757), (584248.331, 4512157.029), (584087.181, 4511470.032), (584701.838, 4511708.781), (584311.189, 4512269.321), (584138.487, 4511386.611), (584592.692, 4511861.480), (584347.161, 4512322.325), (584089.606, 4511524.051), (584742.016, 4511807.060)]
distances = [
{0.0000, 380.1148, 309.3713, 385.9506, 437.0960, 209.1975, 524.0901, 394.9066, 209.9517, 515.6833, 549.0068, 341.1239, 387.9092, 454.6807, 315.3207, 477.6500, 489.1625, 202.2627, 524.9907, 415.3217, 342.0890}
{341.1239, 546.2688, 148.1588, 592.6703, 670.1027, 140.3233, 717.5842, 617.0837, 177.3091, 714.8463, 740.8542, 0.0000, 671.3656, 664.5849, 35.2005, 718.2096, 648.9563, 222.6521, 743.8664, 647.3739, 131.4300}
{387.9092, 689.2951, 566.9665, 167.2907, 666.5140, 533.2899, 230.1265, 649.9204, 495.5636, 216.6350, 797.0170, 671.3656, 0.0000, 705.6447, 637.6484, 128.6876, 778.2101, 453.7998, 192.5878, 652.5756, 605.1478}
{454.6807, 126.6545, 715.6885, 786.4282, 48.9973, 594.4632, 911.8111, 60.5069, 627.0641, 900.2115, 95.9026, 664.5849, 705.6447, 0.0000, 659.3969, 830.0855, 97.9361, 639.3539, 891.0626, 54.0735, 736.4759}
{315.3207, 543.9137, 116.9653, 557.5150, 662.3714, 109.5693, 682.4171, 609.9286, 142.7531, 679.6563, 738.4777, 35.2005, 637.6484, 659.3969, 0.0000, 683.2364, 648.9670, 187.6961, 708.6831, 639.4944, 106.1745}
{477.6500, 806.6200, 595.5043, 131.8423, 792.1831, 587.3519, 110.0306, 773.3136, 541.3358, 96.5257, 922.4951, 718.2096, 128.6876, 830.0855, 683.2364, 0.0000, 899.4462, 495.5587, 64.0582, 777.5126, 631.8999}
{489.1625, 111.3471, 719.2944, 844.9983, 146.5301, 598.6171, 975.0369, 133.9063, 638.1155, 964.0469, 102.1898, 648.9563, 778.2101, 97.9361, 648.9670, 899.4462, 0.0000, 657.1178, 958.7003, 145.8742, 735.5441}
{202.2627, 545.7974, 121.0698, 370.6405, 628.3160, 101.2491, 498.5810, 581.7903, 47.0636, 495.0033, 730.0999, 222.6521, 453.7998, 639.3539, 187.6961, 495.5587, 657.1178, 0.0000, 522.1718, 605.7674, 158.9313}
{524.9907, 864.0757, 614.1653, 151.6985, 853.8517, 617.8911, 59.5074, 833.7949, 568.8680, 49.1520, 983.9848, 743.8664, 192.5878, 891.0626, 708.6831, 64.0582, 958.7003, 522.1718, 0.0000, 838.7941, 649.1597}
{415.3217, 136.0365, 688.2660, 736.5392, 22.9854, 567.7634, 860.5276, 32.7344, 596.7164, 848.7913, 145.4369, 647.3739, 652.5756, 54.0735, 639.4944, 777.5126, 145.8742, 605.7674, 838.7941, 0.0000, 711.1489}
{342.0890, 627.3274, 38.4500, 501.5446, 734.1309, 144.0239, 616.2396, 683.4341, 133.1915, 615.2274, 820.3718, 131.4300, 605.1478, 736.4759, 106.1745, 631.8999, 735.5441, 158.9313, 649.1597, 711.1489, 0.0000}
]
