20 2 [30, 30]
capacities = [100000, 22, 23, 26, 39, 44, 24, 37, 30, 25, 46, 47, 38, 47, 39, 49, 27, 43, 35, 40, 29]
initial     = [50000, 16, 5, 20, 8, 29, 4, 13, 12, 0, 28, 13, 9, 18, 22, 15, 2, 18, 29, 26, 20]
target      = [0, 20, 8, 1, 9, 16, 7, 24, 23, 6, 32, 31, 28, 15, 8, 21, 2, 11, 23, 11, 16]
weights    = [0.000000, 0.060000, 0.068750, 1.000000, 0.055556, 0.090625, 0.071429, 0.072917, 0.073913, 0.100000, 0.056250, 0.079032, 0.083929, 0.060000, 0.137500, 0.064286, 0.050000, 0.081818, 0.063043, 0.118182, 0.062500]
min_ratio  = [0.0000, 0.5600, 0.4375, 0.7000, 0.6222, 0.7000, 0.4000, 0.3792, 0.3652, 0.0000, 0.6125, 0.2935, 0.2250, 0.7000, 0.7000, 0.5000, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000]
points = [(584400.000, 4511800.000), (584115.011, 4511531.262), (584776.526, 4511682.929), (584402.666, 4512301.232), (584124.652, 4511560.060), (584780.114, 4511749.131), (584399.630, 4512266.782), (584178.846, 4511534.925), (584695.524, 4511835.829), (584321.584, 4512183.880), (584141.728, 4511539.011), (584700.482, 4511809.870), (584303.152, 4512160.859), (584184.546, 4511549.711), (584768.211, 4511729.492), (584342.272, 4512213.453), (584072.425, 4511443.796), (584673.067, 4511681.706), (584275.028, 4512216.967), (584137.302, 4511439.153), (584709.205, 4511789.200)]
distances = [
{0.0000, 391.7123, 394.3067, 501.2390, 365.2232, 383.5029, 466.7819, 345.2160, 297.6877, 391.8067, 367.1777, 300.6437, 373.6294, 330.2502, 374.9012, 417.4641, 483.9283, 297.5885, 435.2927, 446.3419, 309.3931}
{300.6437, 648.3808, 147.9758, 574.5704, 627.6825, 100.1529, 547.0650, 589.6600, 26.4287, 532.3969, 620.9427, 0.0000, 530.1553, 577.8170, 105.1089, 539.6240, 726.9560, 131.0631, 588.8454, 674.2423, 22.4346}
{373.6294, 657.1067, 672.6820, 172.0685, 626.7551, 630.0902, 143.2750, 638.1581, 509.5098, 29.4907, 642.4581, 530.1553, 0.0000, 622.5510, 634.3170, 65.5479, 753.2692, 605.3304, 62.7619, 740.5176, 550.4627}
{330.2502, 71.9402, 606.7848, 782.5346, 60.7819, 628.0684, 748.6336, 15.8466, 585.6297, 648.8064, 44.1343, 577.8170, 622.5510, 0.0000, 610.7263, 682.2256, 154.2368, 506.0389, 673.3636, 120.2292, 576.7339}
{374.9012, 682.6164, 47.3000, 678.6089, 665.4896, 22.9641, 651.5613, 620.6516, 128.8064, 637.1371, 654.8008, 105.1089, 634.3170, 610.7263, 0.0000, 644.7039, 752.1572, 106.4707, 693.4418, 694.5097, 83.9457}
{417.4641, 719.0495, 685.5899, 106.5481, 688.6810, 638.2020, 78.3193, 697.9320, 517.0947, 36.0913, 703.6263, 539.6240, 65.5479, 682.2256, 644.7039, 0.0000, 815.5917, 626.2433, 67.3351, 800.9707, 560.9192}
{483.9283, 97.2827, 743.6012, 918.8337, 127.4556, 770.7483, 885.6460, 140.1063, 736.1670, 780.8996, 117.7661, 726.9560, 753.2692, 154.2368, 752.1572, 815.5917, 0.0000, 646.0428, 799.2761, 65.0424, 724.4253}
{297.5885, 577.9784, 103.4668, 675.9653, 561.7445, 126.5118, 645.8182, 515.5572, 155.7507, 612.9585, 550.1658, 131.0631, 605.3304, 506.0389, 106.4707, 626.2433, 646.0428, 0.0000, 667.0377, 588.1124, 113.4063}
{435.2927, 704.1287, 732.5964, 152.9438, 673.8995, 688.4642, 134.1906, 688.7911, 567.5232, 57.1162, 690.9367, 588.8454, 62.7619, 673.3636, 693.4418, 67.3351, 799.2761, 667.0377, 0.0000, 789.9140, 609.5027}
{446.3419, 94.7680, 684.1306, 901.9969, 121.5671, 713.6484, 868.2085, 104.3944, 684.8094, 767.1884, 99.9565, 674.2423, 740.5176, 120.2292, 694.5097, 800.9707, 65.0424, 588.1124, 789.9140, 0.0000, 670.5267}
{309.3931, 647.7635, 125.8010, 596.7766, 627.8595, 81.4480, 569.1398, 588.1638, 48.5944, 553.1917, 620.1806, 22.4346, 550.4627, 576.7339, 83.9457, 560.9192, 724.4253, 113.4063, 609.5027, 670.5267, 0.0000}
]
