20 2 [30, 30]
capacities = [100000, 24, 37, 35, 49, 32, 43, 31, 47, 31, 23, 50, 21, 23, 21, 25, 32, 38, 45, 25, 35]
initial     = [50000, 22, 30, 29, 24, 5, 13, 27, 34, 21, 20, 15, 13, 6, 8, 21, 18, 7, 18, 0, 7]
target      = [0, 15, 16, 17, 32, 14, 23, 21, 28, 25, 6, 22, 1, 23, 3, 8, 14, 31, 21, 23, 6]
weights    = [0.000000, 0.086944, 0.119271, 0.105882, 0.069792, 0.100893, 0.084420, 0.072619, 0.066964, 0.062667, 0.234722, 0.075189, 1.000000, 0.108514, 0.181944, 0.178646, 0.072619, 0.111290, 0.061310, 0.129167, 0.063194]
min_ratio  = [0.0000, 0.7000, 0.7000, 0.7000, 0.5250, 0.2500, 0.3957, 0.7000, 0.7000, 0.5880, 0.7000, 0.4773, 0.7000, 0.1826, 0.7000, 0.7000, 0.7000, 0.1581, 0.6000, 0.0000, 0.7000]
points = [(584400.000, 4511800.000), (584184.536, 4511537.180), (584778.866, 4511776.744), (584373.012, 4512299.321), (584098.144, 4511499.689), (584666.523, 4511731.670), (584302.556, 4512244.028), (584047.825, 4511417.122), (584627.163, 4511827.906), (584385.068, 4512258.511), (584141.262, 4511498.599), (584616.825, 4511702.515), (584305.502, 4512293.817), (584142.384, 4511478.172), (584768.972, 4511716.952), (584355.979, 4512160.297), (584080.483, 4511576.820), (584675.830, 4511722.610), (584311.085, 4512233.631), (584189.697, 4511467.848), (584651.802, 4511837.741)]
distances = [
{0.0000, 339.8511, 379.5790, 500.0501, 425.7978, 275.1431, 454.5946, 520.2142, 228.8704, 458.7545, 397.2252, 237.7318, 502.7773, 412.2367, 378.2027, 362.9759, 389.7444, 286.4811, 442.6526, 393.1314, 254.6150}
{237.7318, 462.8276, 178.2333, 644.6877, 556.9283, 57.6184, 626.0999, 636.5614, 125.8161, 602.3646, 517.4384, 0.0000, 668.2511, 524.8088, 152.8301, 526.8817, 550.8745, 62.3327, 612.8298, 487.3472, 139.6759}
{502.7773, 766.2450, 701.0261, 67.7338, 820.7532, 668.0913, 49.8759, 913.7788, 566.1612, 87.0471, 812.0010, 668.2511, 0.0000, 831.7955, 739.9848, 142.7431, 751.4775, 680.7498, 60.4447, 834.0476, 572.6510}
{412.2367, 72.5174, 703.0323, 852.9214, 49.1958, 582.2225, 782.4259, 112.5545, 597.7660, 817.2054, 20.4581, 524.8088, 831.7955, 0.0000, 670.5431, 714.7843, 116.4608, 586.7831, 774.0655, 48.4262, 623.5356}
{378.2027, 611.4596, 60.6053, 704.2290, 705.1339, 103.5003, 703.8132, 780.9933, 180.0574, 663.8291, 664.6037, 152.8301, 739.9848, 670.5431, 0.0000, 605.9022, 702.6055, 93.3136, 690.3746, 630.5650, 168.2816}
{362.9759, 646.2712, 570.9165, 140.0642, 709.1410, 529.3003, 99.3226, 804.5295, 428.9802, 102.4320, 695.6628, 526.8817, 142.7431, 714.7843, 605.9022, 0.0000, 645.2468, 542.1017, 85.9846, 712.1340, 437.6683}
{389.7444, 111.3482, 726.4357, 779.4753, 79.1263, 606.1536, 703.1951, 163.0031, 601.5841, 746.6429, 99.0580, 550.8745, 751.4775, 116.4608, 702.6055, 645.2468, 0.0000, 612.9382, 696.1163, 154.2809, 628.0812}
{286.4811, 525.1226, 116.3912, 651.3793, 619.2054, 12.9882, 641.2569, 698.3645, 115.9991, 609.6992, 579.6069, 62.3327, 680.7498, 586.7831, 93.3136, 542.1017, 612.9382, 0.0000, 627.8384, 548.8433, 117.6116}
{442.6526, 707.8542, 653.8838, 90.2783, 764.2079, 615.0619, 13.4482, 857.9001, 514.3126, 78.0544, 754.3943, 612.8298, 60.4447, 774.0655, 690.3746, 85.9846, 696.1163, 627.8384, 0.0000, 775.3438, 522.3187}
{393.1314, 69.5242, 665.2345, 851.4412, 96.9326, 544.9452, 784.3421, 150.6676, 566.5846, 814.4436, 57.3728, 487.3472, 834.0476, 48.4262, 630.5650, 712.1340, 154.2809, 548.8433, 775.3438, 0.0000, 591.9140}
{254.6150, 555.5846, 140.9459, 539.2407, 648.7040, 107.0880, 535.7632, 736.0087, 26.5298, 498.1918, 612.9183, 139.6759, 572.6510, 623.5356, 168.2816, 437.6683, 628.0812, 117.6116, 522.3187, 591.9140, 0.0000}
]
