20 2 [30, 30]
capacities = [100000, 35, 34, 45, 38, 34, 45, 35, 32, 27, 48, 38, 25, 34, 34, 37, 22, 30, 47, 41, 34]
initial     = [50000, 30, 3, 45, 7, 29, 5, 33, 1, 20, 5, 35, 1, 29, 4, 30, 6, 24, 6, 41, 6]
target      = [0, 33, 31, 40, 26, 19, 35, 20, 7, 6, 27, 23, 11, 10, 22, 34, 6, 13, 5, 30, 20]
weights    = [0.000000, 0.087013, 0.417742, 0.100893, 0.347527, 0.264286, 0.398980, 0.314643, 0.398980, 1.000000, 0.381746, 0.262422, 0.420130, 0.823571, 0.383117, 0.097899, 0.050000, 0.394505, 0.131429, 0.199286, 0.335000]
min_ratio  = [0.0000, 0.6364, 0.0677, 0.7000, 0.1885, 0.7000, 0.1000, 0.7000, 0.1000, 0.7000, 0.1296, 0.7000, 0.0636, 0.7000, 0.1273, 0.6176, 0.7000, 0.7000, 0.7000, 0.7000, 0.2100]
points = [(584400.000, 4511800.000), (584650.099, 4511898.707), (584297.058, 4512333.983), (584588.756, 4511709.122), (584220.547, 4511603.899), (584611.826, 4511793.887), (584365.966, 4512285.491), (584488.426, 4511678.921), (584124.578, 4511576.679), (584590.758, 4511836.398), (584371.373, 4512257.258), (584613.113, 4511640.333), (584064.528, 4511532.946), (584629.248, 4511727.304), (584270.121, 4512223.964), (584533.688, 4511612.191), (584036.223, 4511500.529), (584739.027, 4511871.163), (584296.270, 4512215.027), (584532.316, 4511688.950), (584075.390, 4511601.911)]
distances = [
{0.0000, 268.8731, 543.8152, 209.4942, 265.8173, 211.9144, 486.6823, 149.9305, 354.5837, 194.1997, 458.1528, 266.2908, 428.7881, 240.4981, 443.4121, 230.5316, 471.1862, 346.4153, 427.7935, 172.7416, 380.2777}
{266.2908, 261.0083, 762.2606, 72.9737, 394.2528, 153.5596, 690.8767, 130.5221, 492.6649, 197.3353, 662.5966, 0.0000, 558.9966, 88.4548, 676.9558, 84.2632, 593.5883, 262.9389, 656.2490, 94.2963, 539.0945}
{428.7881, 690.4163, 834.1050, 553.0398, 171.3952, 606.3212, 810.6716, 448.3279, 74.2869, 607.4546, 786.6267, 558.9966, 0.0000, 597.2296, 720.9546, 475.8054, 43.0352, 754.5459, 720.3745, 493.1148, 69.8155}
{240.4981, 172.6673, 691.6718, 44.3863, 426.9248, 68.8249, 617.1632, 148.9017, 526.6685, 115.6849, 589.3645, 88.4548, 597.2296, 0.0000, 612.8978, 149.6082, 634.9055, 180.9613, 590.5490, 104.2443, 567.8753}
{443.4121, 500.1752, 113.2682, 605.4678, 622.0441, 549.2984, 113.8927, 587.1360, 663.4464, 503.0068, 106.5850, 676.9558, 720.9546, 612.8978, 0.0000, 666.1340, 760.3074, 586.8061, 27.6341, 595.8077, 651.8212}
{230.5316, 309.2624, 759.5906, 111.4814, 313.2506, 197.7855, 693.8759, 80.6329, 410.6489, 231.3564, 665.1746, 84.2632, 475.8054, 149.6082, 666.1340, 0.0000, 509.8430, 330.5006, 647.9034, 76.7710, 458.4140}
{471.1862, 731.7033, 873.3160, 590.5962, 211.3310, 646.0479, 851.4077, 486.1183, 116.6422, 648.3186, 827.6254, 593.5883, 43.0352, 634.9055, 760.3074, 509.8430, 0.0000, 794.5457, 760.3500, 530.6695, 108.6847}
{346.4153, 93.0960, 639.9523, 220.9947, 583.3106, 148.8342, 557.5325, 315.8447, 681.3727, 152.2901, 533.1401, 262.9389, 754.5459, 180.9613, 586.8061, 330.5006, 794.5457, 0.0000, 560.6033, 275.5563, 716.1783}
{427.7935, 474.6082, 118.9587, 584.3699, 615.8015, 526.2455, 99.1087, 569.5024, 661.0342, 479.6699, 86.1619, 656.2490, 720.3745, 590.5490, 27.6341, 647.9034, 760.3500, 560.6033, 0.0000, 576.6064, 651.6897}
{172.7416, 240.5644, 686.5962, 59.9371, 323.1611, 131.6579, 619.3010, 45.0211, 422.9125, 158.6081, 590.6577, 94.2963, 493.1148, 104.2443, 595.8077, 76.7710, 530.6695, 275.5563, 576.6064, 0.0000, 465.1422}
{380.2777, 646.8223, 764.8963, 524.4422, 145.1715, 569.7536, 742.7755, 420.1541, 55.2822, 566.2058, 719.0865, 539.0945, 69.8155, 567.8753, 651.8212, 458.4140, 108.6847, 716.1783, 651.6897, 465.1422, 0.0000}
]
