20 3 [30, 30, 30]
capacities = [100000, 37, 37, 34, 46, 39, 34, 41, 35, 42, 24, 40, 45, 28, 23, 27, 23, 21, 49, 47, 42]
initial     = [50000, 13, 14, 13, 23, 29, 9, 31, 17, 31, 14, 23, 17, 21, 7, 22, 17, 20, 15, 13, 29]
target      = [0, 10, 27, 23, 16, 20, 8, 8, 7, 30, 16, 17, 19, 9, 8, 25, 10, 19, 27, 17, 17]
weights    = [0.000000, 0.149130, 0.209098, 0.193667, 0.194565, 0.198696, 0.091304, 1.000000, 0.522050, 0.061014, 0.091304, 0.166624, 0.084783, 0.490580, 0.091304, 0.089652, 0.281304, 0.067391, 0.196860, 0.127749, 0.283248]
min_ratio  = [0.0000, 0.7000, 0.3630, 0.3957, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.6125, 0.7000, 0.6263, 0.7000, 0.6125, 0.6160, 0.7000, 0.7000, 0.3889, 0.5353, 0.7000]
points = [(584400.000, 4511800.000), (584105.557, 4511448.637), (584633.387, 4511766.088), (584341.001, 4512206.142), (584089.768, 4511565.607), (584711.132, 4511770.074), (584329.698, 4512140.481), (584064.540, 4511438.837), (584772.542, 4511698.581), (584394.528, 4512233.932), (584123.823, 4511470.910), (584731.905, 4511689.899), (584290.524, 4512244.698), (584141.095, 4511449.411), (584716.463, 4511800.492), (584266.598, 4512260.238), (584154.385, 4511560.938), (584766.206, 4511791.420), (584358.677, 4512179.275), (584190.440, 4511465.199), (584713.121, 4511694.695)]
distances = [
{0.0000, 458.4246, 235.8378, 410.4047, 388.8237, 312.5677, 347.6629, 492.9223, 386.1003, 433.9665, 429.6210, 349.6900, 457.9752, 435.8264, 316.4637, 479.1816, 342.7500, 366.3066, 381.5191, 394.9775, 330.3542}
{349.6900, 671.2076, 124.5413, 647.5432, 654.0554, 82.8221, 603.9822, 713.0274, 41.5541, 640.1523, 646.3129, 0.0000, 708.9563, 637.8801, 111.6656, 736.0686, 591.7438, 107.1593, 615.4572, 586.2373, 19.3866}
{457.9752, 817.2677, 588.7467, 63.5181, 708.1433, 634.1760, 111.3365, 836.9476, 728.4131, 104.5600, 791.5409, 708.9563, 0.0000, 809.2038, 615.4214, 28.5297, 697.1811, 657.0649, 94.4725, 785.8982, 693.6078}
{435.8264, 35.5467, 585.3509, 782.6906, 127.0282, 654.0387, 716.3439, 77.2817, 678.8306, 824.4405, 27.5782, 637.8801, 809.2038, 0.0000, 674.0227, 820.4825, 112.3164, 712.5548, 761.6057, 51.8095, 622.3968}
{316.4637, 704.9886, 89.9184, 552.7419, 669.2667, 30.8818, 514.9564, 745.5188, 116.3217, 539.9191, 678.1203, 111.6656, 615.4214, 674.0227, 0.0000, 643.2304, 610.9979, 50.5633, 521.0446, 623.7962, 105.8500}
{479.1816, 827.4241, 615.4010, 91.9905, 716.7846, 661.7184, 135.3638, 845.8884, 755.9355, 130.6070, 802.1365, 736.0686, 28.5297, 820.4825, 643.2304, 0.0000, 708.2456, 685.1266, 122.6116, 798.6785, 720.5705}
{342.7500, 122.4573, 521.0851, 671.6500, 64.7852, 594.7312, 605.4785, 151.5942, 633.2963, 714.5557, 95.0741, 591.7438, 697.1811, 112.3164, 610.9979, 708.2456, 0.0000, 653.7948, 651.2107, 102.3039, 574.5233}
{366.3066, 744.2837, 135.2134, 593.9639, 713.1340, 59.0665, 558.9122, 785.2708, 93.0556, 577.8938, 717.9021, 107.1593, 657.0649, 712.5548, 50.5633, 685.1266, 653.7948, 0.0000, 562.5931, 661.7603, 110.3353}
{381.5191, 773.2411, 496.1742, 32.1602, 669.9997, 540.0646, 48.4229, 796.7214, 634.3115, 65.3662, 746.2821, 615.4572, 94.4725, 761.6057, 521.0446, 122.6116, 651.2107, 562.5931, 0.0000, 733.6267, 600.3734}
{394.9775, 86.4843, 535.4774, 756.0857, 142.1861, 603.3808, 689.4915, 128.6305, 627.1440, 795.3634, 66.8622, 586.2373, 785.8982, 51.8095, 623.7962, 798.6785, 102.3039, 661.7603, 733.6267, 0.0000, 570.8444}
{330.3542, 655.4988, 107.0257, 632.4960, 636.5787, 75.4053, 587.9954, 697.2232, 59.5482, 626.3212, 630.3586, 19.3866, 693.6078, 622.3968, 105.8500, 720.5705, 574.5233, 110.3353, 600.3734, 570.8444, 0.0000}
]
