20 3 [30, 30, 30]
capacities = [100000, 45, 39, 48, 48, 36, 33, 31, 47, 24, 21, 43, 38, 27, 34, 23, 43, 25, 28, 39, 37]
initial     = [50000, 8, 37, 6, 40, 8, 32, 4, 11, 23, 20, 42, 37, 19, 6, 3, 35, 0, 27, 33, 3]
target      = [0, 42, 12, 32, 14, 25, 10, 26, 47, 2, 5, 10, 8, 7, 27, 23, 10, 21, 9, 13, 34]
weights    = [0.000000, 0.123243, 0.238492, 0.123512, 0.218027, 0.111524, 0.249048, 0.126557, 0.119301, 1.000000, 0.321429, 0.339524, 0.377976, 0.205102, 0.120370, 0.128675, 0.276190, 0.140476, 0.230952, 0.189194, 0.132493]
min_ratio  = [0.0000, 0.1333, 0.7000, 0.1312, 0.7000, 0.2240, 0.7000, 0.1077, 0.1638, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.1556, 0.0913, 0.7000, 0.0000, 0.7000, 0.7000, 0.0618]
points = [(584400.000, 4511800.000), (584148.824, 4511437.452), (584679.919, 4511831.694), (584235.098, 4512254.059), (584099.945, 4511552.146), (584729.593, 4511820.543), (584283.773, 4512184.869), (584147.548, 4511458.230), (584703.323, 4511792.172), (584301.651, 4512297.897), (584198.959, 4511468.195), (584650.873, 4511807.789), (584337.470, 4512252.017), (584077.943, 4511514.004), (584645.051, 4511750.858), (584358.501, 4512144.906), (584193.436, 4511546.262), (584628.528, 4511791.344), (584240.575, 4512175.817), (584106.639, 4511516.062), (584659.494, 4511737.829)]
distances = [
{0.0000, 441.0559, 281.7080, 483.0757, 389.1846, 330.2327, 402.0361, 424.8986, 303.4240, 507.5178, 387.9586, 250.9940, 456.3215, 430.7139, 249.9299, 347.3935, 327.1869, 228.6923, 408.2340, 408.2663, 266.8378}
{250.9940, 623.8607, 37.6185, 609.9392, 607.3507, 79.7465, 526.2622, 612.8029, 54.7255, 601.7994, 565.2877, 0.0000, 543.6547, 643.8623, 57.2281, 446.2393, 526.9196, 27.7438, 551.1712, 617.4908, 70.4887}
{456.3215, 836.1238, 542.1653, 102.3917, 739.0789, 583.0358, 85.9771, 816.1913, 587.6275, 58.2065, 795.9657, 543.6547, 0.0000, 782.3149, 588.0195, 109.1563, 720.3020, 544.9173, 123.2680, 771.3057, 606.7032}
{430.7139, 104.3289, 680.6635, 756.5571, 44.0326, 720.1488, 701.7308, 89.1953, 684.4544, 815.1892, 129.3964, 643.8623, 782.3149, 0.0000, 614.5823, 690.4705, 119.9143, 616.4917, 681.5023, 28.7705, 623.1370}
{249.9299, 586.9105, 88.0360, 649.0554, 580.1954, 109.5600, 564.7014, 577.1828, 71.4318, 645.8917, 528.1062, 57.2281, 588.0195, 614.5823, 0.0000, 487.2218, 495.7972, 43.7280, 586.6786, 587.3807, 19.4510}
{347.3935, 737.8721, 448.7890, 164.7501, 646.6960, 492.8700, 84.7423, 718.3489, 493.2783, 163.2124, 695.2631, 446.2393, 109.1563, 690.4705, 487.2218, 0.0000, 620.9833, 444.8830, 121.9101, 677.4061, 506.2691}
{327.1869, 117.6008, 564.0362, 709.0217, 93.6761, 602.2405, 644.9648, 99.2748, 566.0881, 759.3849, 78.2621, 526.9196, 720.3020, 119.9143, 495.7972, 620.9833, 0.0000, 499.3695, 631.3171, 91.9011, 503.8924}
{228.6923, 596.1170, 65.3388, 607.3652, 580.1861, 105.1982, 523.1809, 585.0700, 74.7992, 602.8642, 537.5454, 27.7438, 544.9173, 616.4917, 43.7280, 444.8830, 499.3695, 0.0000, 546.1939, 590.0410, 61.8280}
{408.2340, 744.0439, 558.0721, 78.4332, 639.3301, 604.4492, 44.1370, 723.5923, 601.0987, 136.5058, 708.8446, 551.1712, 123.2680, 681.5023, 586.6786, 121.9101, 631.3171, 546.1939, 0.0000, 673.2131, 606.0750}
{408.2663, 89.2137, 654.4262, 749.0938, 36.6994, 693.3830, 691.8671, 70.8385, 657.4710, 805.7892, 103.9907, 617.4908, 771.3057, 28.7705, 587.3807, 677.4061, 91.9011, 590.0410, 673.2131, 0.0000, 595.6753}
{266.8378, 592.4610, 96.0614, 668.2851, 589.5534, 108.4224, 583.9614, 583.3218, 69.8148, 664.6263, 533.6620, 70.4887, 606.7032, 623.1370, 19.4510, 506.2691, 503.8924, 61.8280, 606.0750, 595.6753, 0.0000}
]
