20 3 [30, 30, 30]
capacities = [100000, 42, 49, 47, 27, 37, 30, 39, 25, 43, 30, 33, 44, 31, 35, 33, 42, 33, 43, 28, 26]
initial     = [50000, 9, 45, 2, 19, 9, 1, 0, 19, 1, 6, 32, 43, 24, 5, 3, 38, 30, 4, 24, 20]
target      = [0, 40, 11, 35, 8, 32, 27, 33, 7, 31, 23, 3, 6, 2, 27, 24, 7, 4, 31, 7, 2]
weights    = [0.000000, 0.116932, 0.316942, 0.131429, 0.168750, 0.112074, 0.133165, 0.136364, 0.198052, 0.133578, 0.113834, 0.884848, 0.582576, 1.000000, 0.120370, 0.125568, 0.432468, 0.611364, 0.125220, 0.259740, 0.827273]
min_ratio  = [0.0000, 0.1575, 0.7000, 0.0400, 0.7000, 0.1969, 0.0259, 0.0000, 0.7000, 0.0226, 0.1826, 0.7000, 0.7000, 0.7000, 0.1296, 0.0875, 0.7000, 0.7000, 0.0903, 0.7000, 0.7000]
points = [(584400.000, 4511800.000), (584040.881, 4511439.818), (584641.986, 4511718.740), (584254.244, 4512229.248), (584088.027, 4511548.344), (584768.387, 4511754.817), (584286.535, 4512279.379), (584066.900, 4511435.989), (584627.502, 4511814.333), (584348.554, 4512262.802), (584041.421, 4511534.658), (584667.511, 4511786.079), (584255.301, 4512300.013), (584074.327, 4511492.087), (584643.178, 4511775.148), (584338.487, 4512185.333), (584187.331, 4511529.143), (584637.490, 4511838.065), (584265.699, 4512292.211), (584166.783, 4511547.242), (584710.398, 4511717.289)]
distances = [
{0.0000, 508.6230, 255.2656, 453.3202, 400.8217, 371.1473, 492.6244, 493.4162, 227.9535, 465.6523, 446.0773, 267.8729, 520.5298, 448.1892, 244.4450, 390.2120, 344.3717, 240.5210, 510.2043, 343.9138, 321.2287}
{267.8729, 715.9342, 72.0145, 605.9611, 626.3543, 105.6091, 623.2879, 695.1952, 48.9791, 573.5835, 674.6856, 0.0000, 658.8212, 662.0415, 26.6749, 517.3590, 544.6000, 60.0320, 646.2369, 554.7715, 81.0637}
{520.5298, 886.5166, 698.1434, 70.7730, 770.0571, 748.6629, 37.4340, 884.3264, 611.8982, 100.4029, 794.6784, 658.8212, 0.0000, 827.9476, 652.6347, 141.6739, 773.8617, 599.5532, 12.9999, 757.9581, 739.3783}
{448.1892, 62.0534, 611.2355, 758.7999, 57.9012, 742.1229, 815.3903, 56.5873, 640.1920, 818.0475, 53.8056, 662.0415, 827.9476, 0.0000, 635.3866, 741.8700, 118.9247, 660.9491, 822.6920, 107.6582, 674.7613}
{244.4450, 689.3538, 56.4212, 597.8939, 599.6945, 126.8483, 617.6110, 668.6747, 42.2037, 569.7450, 648.0333, 26.6749, 652.6347, 635.3866, 0.0000, 510.9679, 517.9921, 63.1736, 640.1908, 528.1040, 88.6912}
{390.2120, 802.7214, 556.6155, 95.0029, 684.4601, 608.4060, 107.4417, 797.0421, 470.2882, 78.1199, 715.2805, 517.3590, 141.6739, 741.8700, 510.9679, 0.0000, 673.3753, 458.2547, 129.3096, 660.7893, 597.8147}
{344.3717, 171.5414, 492.6038, 703.2962, 101.1434, 623.3416, 756.7671, 152.2536, 524.4849, 751.1648, 146.0137, 544.6000, 773.8617, 118.9247, 517.9921, 673.3753, 0.0000, 545.9636, 767.0823, 27.3825, 555.8762}
{240.5210, 717.3164, 119.4102, 547.6329, 621.1665, 155.1269, 563.8504, 698.0243, 25.7484, 513.6973, 668.8448, 60.0320, 599.5532, 660.9491, 63.1736, 458.2547, 545.9636, 0.0000, 586.9211, 553.3018, 141.0760}
{510.2043, 881.5422, 685.9016, 63.9963, 764.7914, 735.8582, 24.4698, 878.9979, 599.3906, 87.9191, 790.0553, 646.2369, 12.9999, 822.6920, 640.1908, 129.3096, 767.0823, 586.9211, 0.0000, 751.5074, 726.8368}
{343.9138, 165.5030, 505.2023, 687.5916, 78.7640, 636.4073, 741.8661, 149.5120, 532.5409, 738.2860, 125.9917, 554.7715, 757.9581, 107.6582, 528.1040, 660.7893, 27.3825, 553.3018, 751.5074, 0.0000, 569.5903}
{321.2287, 724.7367, 68.4271, 685.6958, 644.8940, 69.0725, 703.9921, 702.2958, 127.6287, 654.6104, 693.4578, 81.0637, 739.3783, 674.7613, 88.6912, 597.8147, 555.8762, 141.0760, 726.8368, 569.5903, 0.0000}
]
