20 3 [30, 30, 30]
capacities = [100000, 22, 42, 49, 22, 43, 39, 28, 23, 28, 35, 31, 41, 47, 37, 40, 38, 20, 41, 22, 46]
initial     = [50000, 3, 33, 4, 1, 12, 35, 19, 15, 3, 34, 16, 23, 11, 31, 40, 13, 18, 41, 7, 12]
target      = [0, 12, 19, 20, 10, 28, 38, 26, 17, 7, 11, 8, 3, 34, 27, 13, 7, 5, 25, 7, 3]
weights    = [0.000000, 0.156875, 0.155000, 0.164000, 0.178250, 0.131429, 0.061250, 0.088365, 0.066765, 0.131429, 0.347955, 0.192500, 1.000000, 0.146397, 0.071111, 0.345962, 0.172143, 0.420500, 0.141200, 0.050000, 0.477500]
min_ratio  = [0.0000, 0.1750, 0.7000, 0.1400, 0.0700, 0.3000, 0.6447, 0.5115, 0.6176, 0.3000, 0.7000, 0.7000, 0.7000, 0.2265, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000, 0.7000]
points = [(584400.000, 4511800.000), (584232.358, 4511605.766), (584775.811, 4511681.352), (584257.043, 4512172.938), (584232.002, 4511550.476), (584749.004, 4511759.377), (584368.692, 4512275.628), (584107.333, 4511528.964), (584678.982, 4511652.131), (584296.504, 4512209.743), (584186.458, 4511482.194), (584734.153, 4511770.129), (584219.040, 4512149.976), (584172.597, 4511516.909), (584745.201, 4511661.152), (584418.141, 4512295.148), (584031.888, 4511515.491), (584719.932, 4511680.717), (584335.157, 4512150.778), (584144.884, 4511589.036), (584693.638, 4511702.201)]
distances = [
{0.0000, 256.5751, 394.0952, 399.3992, 300.8084, 351.3598, 476.6575, 398.8917, 315.7467, 422.6120, 382.8853, 335.4858, 393.9915, 363.1152, 372.0784, 495.4798, 465.2440, 341.4452, 356.7207, 331.0440, 309.4966}
{335.4858, 528.0281, 98.0642, 624.4114, 548.0908, 18.3338, 623.7720, 671.6133, 130.2585, 620.3207, 618.7706, 0.0000, 640.0194, 616.0077, 109.5353, 612.7877, 747.0055, 90.5362, 551.4452, 616.4681, 79.0927}
{393.9915, 544.3729, 727.7368, 44.4017, 599.6398, 658.3525, 195.4077, 630.9786, 677.7867, 97.8404, 668.5763, 640.0194, 0.0000, 634.7683, 718.1874, 246.4058, 661.5111, 686.3644, 116.1192, 565.8205, 652.4917}
{363.1152, 107.0837, 625.2265, 661.4426, 68.2323, 625.3280, 783.6508, 66.3687, 524.1281, 703.8271, 37.3795, 616.0077, 634.7683, 0.0000, 590.4920, 816.0561, 140.7168, 571.3211, 654.3819, 77.2680, 553.0072}
{372.0784, 515.8249, 36.6746, 707.2645, 524.9975, 98.2988, 720.6523, 651.4210, 66.8306, 708.7180, 586.7026, 109.5353, 718.1874, 590.4920, 0.0000, 713.3855, 728.0334, 31.9578, 638.6465, 604.6329, 65.9067}
{495.4798, 713.9767, 710.4031, 202.2064, 767.5830, 629.6986, 53.1617, 826.8245, 693.9078, 148.6251, 845.3231, 612.7877, 246.4058, 816.0561, 713.3855, 0.0000, 870.0895, 684.5461, 166.5202, 757.1415, 653.8233}
{465.2440, 219.8588, 762.1886, 694.9333, 203.1491, 757.4534, 831.4119, 76.6386, 661.3632, 742.9723, 158.1156, 747.0055, 661.5111, 140.7168, 728.0334, 870.0895, 0.0000, 707.6044, 703.9612, 134.8220, 687.5860}
{341.4452, 493.3008, 55.8827, 675.6834, 505.0131, 83.8610, 690.8611, 631.1151, 49.9400, 677.6137, 569.2151, 90.5362, 686.3644, 571.3211, 31.9578, 684.5461, 707.6044, 0.0000, 607.4612, 582.3102, 33.9546}
{356.7207, 554.6222, 643.8447, 81.1962, 609.1004, 569.6170, 129.2758, 662.2357, 605.6928, 70.5052, 684.9205, 551.4452, 116.1192, 654.3819, 638.6465, 166.5202, 703.9612, 607.4612, 0.0000, 593.0918, 574.2214}
{331.0440, 89.0595, 637.6448, 594.5774, 95.2699, 627.6756, 722.1491, 70.8428, 537.8117, 638.9573, 114.6454, 616.4681, 565.8205, 77.2680, 604.6329, 757.1415, 134.8220, 582.3102, 593.0918, 0.0000, 560.3015}
{309.4966, 471.2529, 84.7759, 642.0351, 485.9309, 79.5892, 659.0971, 611.3635, 52.1706, 644.4494, 552.8431, 79.0927, 652.4917, 553.0072, 65.9067, 653.8233, 687.5860, 33.9546, 574.2214, 560.3015, 0.0000}
]
