20 2 [20, 20]
capacities = [100000, 34, 49, 46, 24, 22, 44, 41, 33, 34, 34, 29, 34, 39, 50, 46, 21, 50, 50, 43, 38]
initial     = [50000, 28, 22, 25, 4, 9, 10, 16, 21, 13, 9, 14, 12, 8, 19, 28, 18, 33, 31, 27, 15]
target      = [0, 11, 33, 28, 22, 15, 21, 13, 9, 24, 13, 18, 27, 27, 21, 33, 21, 16, 21, 15, 15]
weights    = [0.000000, 1.000000, 0.254902, 0.115861, 0.552941, 0.295882, 0.371989, 0.191855, 0.869608, 0.331740, 0.239140, 0.186601, 0.391503, 0.482571, 0.108543, 0.143137, 0.137815, 0.703125, 0.342717, 0.541765, 0.050000]
min_ratio  = [0.0000, 0.7000, 0.4667, 0.6250, 0.1273, 0.4200, 0.3333, 0.7000, 0.7000, 0.3792, 0.4846, 0.5444, 0.3111, 0.2074, 0.6333, 0.5939, 0.6000, 0.7000, 0.7000, 0.7000, 0.7000]
points = [(584400.000, 4511800.000), (584041.098, 4511526.390), (584693.841, 4511697.005), (584272.158, 4512145.404), (584115.998, 4511442.426), (584724.559, 4511736.076), (584388.375, 4512199.571), (584107.526, 4511584.927), (584658.280, 4511785.205), (584375.710, 4512240.714), (584182.040, 4511500.338), (584640.993, 4511766.396), (584279.829, 4512301.714), (584204.995, 4511568.351), (584673.456, 4511827.939), (584243.690, 4512145.267), (584090.177, 4511517.414), (584691.896, 4511715.594), (584284.517, 4512244.481), (584146.346, 4511481.667), (584634.912, 4511823.282)]
distances = [
{0.0000000000, 300.8677786413, 207.5788495922, 245.5354841279, 304.4238105617, 220.5295854927, 266.4930738726, 242.0258604050, 172.4691303396, 294.2553670304, 247.0306593103, 162.2165137665, 343.9365134376, 201.8671523596, 183.2526990753, 252.6678565211, 279.5591961933, 202.5695172729, 306.1589534000, 271.3556915674, 157.3754715440}
{162.2165137665, 430.7497647645, 58.1488415283, 352.5691044117, 411.2725049125, 59.2642802864, 334.3026891657, 375.6581316772, 17.0309538173, 362.3093411355, 353.6636164595, 0.0000000000, 430.5060872736, 319.2465325558, 46.3864209962, 365.9953474349, 402.9834694410, 47.9438138012, 397.5709873462, 380.4944671142, 38.1400757603}
{343.9365134376, 540.8305268882, 488.5706814125, 104.3320229449, 583.1772368488, 479.6902929726, 99.3658455602, 491.4698210913, 426.8785656480, 75.7601488386, 538.2137074379, 430.5060872736, 0.0000000000, 491.4473141477, 410.6389137970, 107.0440002869, 537.9358031800, 477.6493836826, 38.2827597591, 553.8932638818, 397.2020269909}
{201.8671523596, 112.7887017028, 336.9946117896, 387.2988289982, 102.7996685777, 363.9771693785, 438.2117867557, 65.9121498633, 334.9913663342, 462.4648474468, 47.8551950553, 319.2465325558, 491.4473141477, 0.0000000000, 357.0503619540, 385.4751430085, 83.7395191933, 339.1184418404, 453.8604210312, 69.7736730949, 333.2124926614}
{183.2526990753, 467.0511381322, 88.3404991232, 341.1246592525, 451.8499827876, 70.0804917086, 312.2541862987, 410.5987523396, 30.2322479712, 339.3039366516, 393.7354526464, 46.3864209962, 410.6389137970, 357.0503619540, 0.0000000000, 356.1496466461, 440.5245638138, 75.8985202746, 379.9304304578, 420.4486003295, 25.8823413899}
{252.6678565211, 434.1291322200, 423.5166655751, 18.9789351981, 476.2309757672, 420.9369094457, 103.0266254254, 384.4312295779, 366.0783578763, 108.6058537626, 431.9132390014, 365.9953474349, 107.0440002869, 385.4751430085, 356.1496466461, 0.0000000000, 430.8988100087, 413.9281915517, 71.5237019657, 447.1350623571, 337.7898434808}
{279.5591961933, 33.2619504629, 419.8744031991, 435.8838313977, 52.8724653762, 447.3395419573, 496.3240450182, 46.4711646459, 418.7033395217, 518.4129194953, 62.2908533129, 402.9834694410, 537.9358031800, 83.7395191933, 440.5245638138, 430.8988100087, 0.0000000000, 422.3430092041, 501.7278879671, 44.3867073038, 416.4887960818}
{202.5695172729, 451.8288036092, 12.4602523517, 400.5084236501, 424.9335156017, 25.7025209281, 380.8515329563, 399.2000477650, 51.5347722894, 408.6424488523, 368.9556759469, 47.9438138012, 477.6493836826, 339.1184418404, 75.8985202746, 413.9281915517, 422.3430092041, 0.0000000000, 445.0613143917, 395.7249569600, 81.2232456387}
{306.1589534000, 505.4846503772, 455.7172004765, 66.5635137952, 546.3782249052, 448.2625034214, 75.4351740467, 455.2591106419, 394.7623903810, 60.8472176229, 500.7777973349, 397.5709873462, 38.2827597591, 453.8604210312, 379.9304304578, 71.5237019657, 501.7278879671, 445.0613143917, 0.0000000000, 516.8181809252, 365.2615069016}
{271.3556915674, 76.2376246807, 392.2134067403, 450.3705806232, 33.0712089448, 421.1380672638, 505.0694601842, 73.5446399502, 396.7712153777, 528.6296317010, 26.8543623047, 380.4944671142, 553.8932638818, 69.7736730949, 420.4486003295, 447.1350623571, 44.3867073038, 395.7249569600, 516.8181809252, 0.0000000000, 397.4348754277}
{157.3754715440, 442.5985409542, 92.8997398777, 323.4213032208, 429.1196364830, 83.3771939973, 299.9064307885, 385.8318500931, 29.7838727419, 327.5740167048, 370.8169563138, 38.1400757603, 397.2020269909, 333.2124926614, 25.8823413899, 337.7898434808, 416.4887960818, 81.2232456387, 365.2615069016, 397.4348754277, 0.0000000000}
]
