20 3 [30, 30, 30]
capacities = [100000, 49, 46, 39, 50, 50, 34, 33, 39, 22, 24, 23, 21, 25, 25, 21, 37, 31, 44, 37, 27]
initial     = [50000, 29, 21, 15, 23, 13, 9, 18, 15, 0, 4, 0, 0, 5, 18, 14, 15, 8, 30, 17, 9]
target      = [0, 19, 12, 14, 25, 23, 14, 6, 30, 10, 21, 10, 1, 11, 8, 17, 10, 4, 33, 14, 12]
weights    = [0.000000, 0.300000, 0.406250, 0.083929, 0.088000, 0.256522, 0.219643, 1.000000, 0.287500, 0.525000, 0.434524, 0.525000, 0.525000, 0.309091, 0.643750, 0.133824, 0.287500, 0.525000, 0.093182, 0.151786, 0.168750]
min_ratio  = [0.0000, 0.7000, 0.7000, 0.7000, 0.6440, 0.3957, 0.4500, 0.7000, 0.3500, 0.0000, 0.1333, 0.0000, 0.0000, 0.3182, 0.7000, 0.5765, 0.7000, 0.7000, 0.6364, 0.7000, 0.5250]
points = [(584400.000, 4511800.000), (584038.501, 4511473.618), (584648.367, 4511800.645), (584244.655, 4512277.992), (584091.472, 4511519.149), (584765.600, 4511769.107), (584330.260, 4512142.287), (584194.747, 4511494.611), (584641.982, 4511795.541), (584303.372, 4512249.915), (584171.706, 4511534.644), (584704.273, 4511792.770), (584390.768, 4512148.305), (584121.366, 4511552.704), (584694.863, 4511753.971), (584370.194, 4512185.660), (584107.790, 4511502.666), (584747.829, 4511830.610), (584320.470, 4512275.313), (584162.855, 4511515.179), (584670.286, 4511698.526)]
distances = [
{0.0000, 487.0385, 248.3676, 502.6021, 417.2133, 366.9033, 349.3194, 367.9555, 242.0231, 460.1746, 350.0459, 304.3591, 348.4276, 372.5488, 298.4337, 386.8106, 416.8868, 349.1731, 481.9202, 370.6221, 288.7067}
{304.3591, 738.3157, 56.4583, 668.3488, 671.1137, 65.7339, 511.9067, 590.3519, 62.3528, 608.0325, 591.8252, 0.0000, 474.0162, 630.4068, 39.9239, 515.7250, 663.2894, 57.6972, 616.5650, 608.4327, 100.1848}
{348.4276, 761.1138, 432.6954, 195.3655, 696.7180, 533.1893, 60.8066, 682.4518, 433.0716, 134.0243, 651.5892, 474.0162, 0.0000, 653.6962, 497.9694, 42.6462, 704.9307, 477.9365, 145.1639, 672.8988, 529.5584}
{372.5488, 114.5471, 582.4129, 735.6930, 44.9395, 679.6093, 625.4959, 93.5927, 574.4663, 720.5765, 53.4814, 630.4068, 653.6962, 0.0000, 607.7887, 680.1101, 51.8471, 685.3377, 749.5375, 55.9411, 567.9592}
{298.4337, 713.7283, 65.8811, 690.8587, 647.4732, 72.3391, 532.6583, 563.3676, 67.2643, 631.8431, 567.2719, 39.9239, 497.9694, 607.7887, 0.0000, 540.1537, 638.5991, 93.1608, 641.8466, 583.1413, 60.6476}
{386.8106, 785.5088, 474.9921, 155.8370, 722.4429, 574.3371, 58.9576, 712.9734, 475.4596, 92.7026, 680.6027, 515.7250, 42.6462, 680.1101, 540.1537, 0.0000, 731.6679, 518.3334, 102.5179, 701.8080, 572.1499}
{416.8868, 75.1310, 617.2641, 787.3144, 23.1940, 709.7225, 677.2063, 87.3296, 609.2107, 772.4214, 71.4693, 663.2894, 704.9307, 51.8471, 638.5991, 731.6679, 0.0000, 719.1644, 801.3842, 56.4689, 595.6202}
{349.1731, 794.0962, 103.8779, 673.3019, 726.5068, 64.0185, 521.0632, 647.1434, 111.5049, 611.0310, 647.6987, 57.6972, 477.9365, 685.3377, 93.1608, 518.3334, 719.1644, 0.0000, 616.7626, 664.5984, 153.1633}
{481.9202, 849.8355, 576.9106, 75.8627, 790.0786, 674.0806, 133.3854, 790.7601, 577.5380, 30.6164, 755.4608, 616.5650, 145.1639, 749.5375, 641.8466, 102.5179, 801.3842, 616.7626, 0.0000, 776.3023, 674.5769}
{370.6221, 131.1150, 563.2161, 767.1865, 71.4928, 654.0503, 649.0673, 37.9498, 555.1269, 748.0522, 21.3825, 608.4327, 672.8988, 55.9411, 583.1413, 701.8080, 56.4689, 664.5984, 776.3023, 0.0000, 539.5393}
{288.7067, 670.6235, 104.4446, 718.9877, 605.9718, 118.6024, 559.0544, 517.4153, 101.0600, 662.3110, 524.8235, 100.1848, 529.5584, 567.9592, 60.6476, 572.1499, 595.6202, 153.1633, 674.5769, 539.5393, 0.0000}
]
