50 3 [30, 30, 30]
{390.0020, 671.6822, 547.6561, 0.0000, 683.3836, 689.8853, 102.3610, 754.0901, 522.0670, 106.8972, 739.2920, 597.9714, 66.9900, 670.7323, 610.1583, 93.2125, 658.6301, 672.7706, 28.3601, 694.6656, 523.4824, 29.0327, 663.4051, 535.5355, 81.9602, 660.6366, 543.2243, 93.1508, 626.8109, 554.2037, 72.5289, 648.0515, 573.4744, 129.8297, 640.5168, 547.5224, 107.3961, 762.4178, 651.0052, 62.7364, 612.5909, 595.2889, 36.9902, 764.2753, 559.6678, 47.9809, 744.4170, 603.4134, 15.5737, 640.4513, 543.0807}
{426.4632, 114.4803, 641.5241, 683.3836, 0.0000, 717.6603, 718.8734, 134.1639, 683.2246, 790.0257, 127.5896, 629.1407, 748.0540, 19.3949, 729.3223, 718.2222, 136.1202, 713.7681, 698.6709, 83.6528, 595.2495, 701.1638, 94.9481, 631.3826, 698.7540, 86.6305, 592.0834, 751.4200, 95.3495, 629.8782, 711.5297, 44.2260, 651.2478, 781.2730, 47.5562, 638.4687, 720.5690, 118.6612, 696.3868, 727.6195, 122.8570, 659.8890, 656.7872, 111.5843, 743.6161, 667.0869, 84.8213, 709.0778, 671.6154, 50.8277, 699.4988}
{391.7432, 611.6597, 142.9712, 689.8853, 717.6603, 0.0000, 619.3791, 656.9325, 174.3502, 750.9173, 647.6172, 105.6767, 705.9079, 723.7619, 100.1868, 627.8961, 587.1708, 18.1091, 718.1564, 651.2323, 176.9116, 677.5672, 626.4262, 155.8569, 624.0154, 633.2887, 163.0544, 665.8973, 623.5514, 139.2311, 642.6621, 677.2001, 117.3155, 814.0552, 714.0235, 143.5146, 615.8216, 684.5992, 38.9192, 671.0140, 596.4107, 95.7529, 700.9525, 695.9874, 167.3545, 642.1190, 700.0214, 95.1661, 693.6860, 673.0868, 157.8767}
{370.3272, 691.0859, 480.2602, 102.3610, 718.8734, 619.3791, 0.0000, 773.6127, 446.8988, 131.6636, 758.6948, 534.8436, 87.5678, 708.3591, 533.1569, 9.7973, 675.0502, 601.6995, 123.1753, 718.5369, 462.8629, 75.8513, 685.8822, 469.2644, 24.8260, 684.4616, 483.7806, 48.1435, 651.7203, 488.9595, 30.3603, 680.1375, 505.7572, 199.7454, 679.3099, 480.6097, 5.0516, 785.4467, 580.9716, 54.2115, 633.9689, 527.3620, 135.4768, 788.8830, 477.7719, 71.0404, 771.5027, 528.8056, 115.7070, 672.5104, 466.5145}
{437.1384, 82.6726, 605.2051, 754.0901, 134.1639, 656.9325, 773.6127, 0.0000, 654.8382, 860.6516, 14.9182, 580.9478, 815.3192, 153.0404, 685.9906, 774.5656, 99.7049, 656.1951, 772.8947, 65.6708, 562.2827, 768.0154, 91.8970, 597.2119, 756.1685, 96.5756, 554.4218, 811.3689, 130.4614, 591.4795, 771.1611, 134.7560, 609.8490, 863.1878, 174.0857, 602.0124, 774.5061, 28.7557, 641.8026, 790.7906, 141.5210, 614.3237, 731.9228, 41.2033, 711.7893, 730.6338, 58.0330, 665.4704, 744.0908, 140.0566, 667.7617}
{285.9069, 592.3278, 60.4477, 522.0670, 683.2246, 174.3502, 446.8988, 654.8382, 0.0000, 578.0893, 642.7630, 117.2057, 533.9718, 684.7103, 88.4839, 455.6446, 567.9249, 156.3241, 550.0849, 631.9506, 93.3516, 507.8511, 601.9555, 61.9239, 452.8839, 606.7946, 105.9515, 492.8472, 588.3668, 76.5817, 471.1804, 639.5898, 75.8266, 643.5752, 668.2146, 63.2344, 443.1751, 679.5398, 137.3893, 499.3009, 561.0741, 92.6755, 536.1207, 689.2198, 61.7234, 474.0902, 686.5324, 81.9168, 527.0913, 633.9601, 22.7009}
{485.0517, 778.1722, 611.9159, 106.8972, 790.0257, 750.9173, 131.6636, 860.6516, 578.0893, 0.0000, 845.8340, 666.3031, 49.6431, 777.2047, 663.8320, 123.5225, 764.8031, 733.2028, 93.1544, 801.4644, 593.9499, 94.4995, 770.1157, 600.8827, 131.0275, 767.4179, 614.7297, 85.3679, 733.6235, 620.5379, 111.6459, 754.8947, 637.4199, 84.2743, 746.9052, 612.2546, 135.1074, 869.2051, 712.5594, 83.4771, 719.1893, 659.0254, 134.7922, 871.1241, 607.1156, 135.0134, 851.3109, 659.9517, 118.4665, 747.2981, 597.4206}
{422.7908, 67.7773, 593.6384, 739.2920, 127.5896, 647.6172, 758.6948, 14.9182, 642.7630, 845.8340, 0.0000, 570.3170, 800.4640, 145.9591, 675.0955, 759.6478, 84.9768, 646.5600, 758.1554, 53.4900, 550.3976, 753.1619, 77.6601, 585.4715, 741.2525, 82.8053, 542.8742, 796.4584, 116.4333, 580.0519, 756.2513, 124.0767, 598.6895, 848.6125, 165.1595, 590.4513, 759.5891, 37.2100, 631.8559, 775.8996, 126.7694, 603.5189, 717.2128, 48.3815, 700.0245, 715.7522, 58.7562, 654.5723, 729.3250, 128.9371, 655.9397}
{286.0762, 527.9325, 60.1314, 597.9714, 629.1407, 105.6767, 534.8436, 580.9478, 117.2057, 666.3031, 570.3170, 0.0000, 619.5789, 633.6804, 106.1293, 542.7845, 503.2214, 94.0435, 626.3315, 567.8978, 75.2262, 587.9284, 540.8393, 67.5658, 536.8543, 546.9986, 58.3163, 582.4214, 534.0248, 47.1984, 555.9431, 587.2816, 41.9182, 724.6992, 621.6524, 58.4777, 531.7054, 607.5266, 72.2275, 584.4980, 506.5729, 34.7393, 606.3030, 618.2556, 149.5782, 550.7642, 619.4524, 85.8867, 600.5636, 582.6208, 114.2898}
{435.5081, 732.7234, 565.9556, 66.9900, 748.0540, 705.9079, 87.5678, 815.3192, 533.9718, 49.6431, 800.4640, 619.5789, 0.0000, 735.7546, 620.5082, 78.4598, 718.8214, 688.3112, 65.2561, 756.8936, 546.7062, 47.3131, 725.2270, 554.6693, 82.8469, 722.7877, 567.3260, 48.3727, 689.1538, 574.1525, 63.6433, 712.0215, 591.5736, 112.8743, 705.6890, 566.1930, 91.7209, 824.5536, 667.3736, 35.0824, 674.0164, 613.2613, 101.3300, 826.7949, 565.3397, 86.3308, 807.4787, 615.8885, 81.4040, 704.4027, 553.7754}
{423.5946, 127.3412, 644.2995, 670.7323, 19.3949, 723.7619, 708.3591, 153.0404, 684.7103, 777.2047, 145.9591, 633.6804, 735.7546, 0.0000, 732.8449, 707.4857, 147.4554, 719.4161, 685.5110, 99.8191, 597.7184, 689.0070, 106.6555, 633.8838, 687.9103, 97.7572, 595.2431, 740.1181, 100.2260, 632.9967, 700.3501, 46.5618, 654.7255, 766.9637, 30.8388, 641.2749, 710.1631, 138.0303, 701.6442, 715.9183, 127.3891, 663.9427, 643.5821, 130.9692, 745.4250, 655.4596, 104.2039, 712.6967, 658.7449, 51.1163, 701.4199}
{357.0019, 630.8448, 92.1543, 610.1583, 729.3223, 100.1868, 533.1569, 685.9906, 88.4839, 663.8320, 675.0955, 106.1293, 620.5082, 732.8449, 0.0000, 542.0694, 606.1372, 82.9132, 638.1072, 670.8318, 139.4258, 595.4762, 642.9050, 104.9236, 540.0016, 648.7045, 138.0033, 578.4750, 633.9817, 100.6865, 558.0848, 686.7425, 78.1213, 730.7898, 719.1616, 94.7473, 529.2958, 712.2875, 73.0619, 586.0281, 606.4724, 71.8485, 624.5520, 722.8394, 67.1726, 562.1776, 723.2309, 20.5232, 615.3690, 681.7316, 67.0824}
{374.3187, 691.9807, 488.4778, 93.2125, 718.2222, 627.8961, 9.7973, 774.5656, 455.6446, 123.5225, 759.6478, 542.7845, 78.4598, 707.4857, 542.0694, 0.0000, 676.2147, 610.2477, 113.5435, 719.0261, 470.5513, 66.3101, 686.4763, 477.3899, 20.0754, 684.9241, 491.3979, 41.8410, 652.0448, 497.0244, 20.8259, 679.7888, 514.0168, 190.2979, 678.2937, 488.7919, 14.7314, 786.0705, 589.4389, 44.6479, 634.6153, 535.6509, 126.9087, 789.3563, 486.9644, 64.4293, 771.7219, 537.5596, 106.8454, 672.1570, 475.3662}
{338.4450, 24.7160, 521.5205, 658.6301, 136.1202, 587.1708, 675.0502, 99.7049, 567.9249, 764.8031, 84.9768, 503.2214, 718.8214, 147.4554, 606.1372, 676.2147, 0.0000, 584.3929, 678.3144, 64.7027, 476.8213, 671.5769, 41.1724, 512.4961, 658.0133, 49.7361, 471.0751, 713.4814, 61.8141, 508.7081, 673.3169, 104.8693, 528.6591, 770.6901, 150.7757, 518.3748, 675.8422, 117.2984, 568.0912, 693.5221, 54.0221, 535.3277, 637.8007, 124.7107, 626.5739, 633.6240, 118.7029, 585.6746, 649.1448, 104.5653, 582.3217}
{379.5802, 608.9708, 126.6465, 672.7706, 713.7681, 18.1091, 601.6995, 656.1951, 156.3241, 733.2028, 646.5600, 94.0435, 688.3112, 719.4161, 82.9132, 610.2477, 584.3929, 0.0000, 701.0217, 648.6911, 162.6117, 660.2355, 623.2645, 139.7828, 606.5057, 629.9444, 149.9962, 648.1436, 619.2865, 123.9556, 625.1135, 672.8678, 101.2424, 796.6570, 708.9664, 127.3771, 598.1193, 683.6402, 23.0128, 653.4411, 592.0273, 80.0589, 684.1640, 694.8845, 149.9808, 624.9658, 698.2322, 77.1155, 676.7063, 668.5880, 139.7677}
{416.1654, 690.7158, 575.9721, 28.3601, 698.6709, 718.1564, 123.1753, 772.8947, 550.0849, 93.1544, 758.1554, 626.3315, 65.2561, 685.5110, 638.1072, 113.5435, 678.3144, 701.0217, 0.0000, 712.6732, 551.8376, 47.4612, 681.8058, 563.8680, 105.5027, 678.7503, 571.5674, 103.7556, 644.7894, 582.5514, 92.8194, 664.2916, 601.7895, 102.5201, 655.0899, 575.8470, 128.2076, 780.4457, 679.2822, 75.3899, 631.3862, 623.6039, 41.9629, 781.9476, 587.1866, 76.0771, 761.5713, 631.4990, 30.1776, 656.7228, 571.0253}
{395.2216, 39.9887, 586.0317, 694.6656, 83.6528, 651.2323, 718.5369, 65.6708, 631.9506, 801.4644, 53.4900, 567.8978, 756.8936, 99.8191, 670.8318, 719.0261, 64.7027, 648.6911, 712.6732, 0.0000, 541.1563, 709.5895, 33.4640, 576.9024, 700.2705, 34.1428, 535.6396, 754.8995, 67.8842, 573.2990, 714.6792, 71.2837, 593.3278, 801.4239, 114.5651, 582.8918, 719.6687, 67.7733, 632.5603, 733.3880, 85.1857, 600.0297, 671.4028, 70.3503, 690.8510, 672.9747, 56.6808, 650.3716, 684.2173, 75.7075, 646.5895}
{220.4788, 501.3579, 47.4720, 523.4824, 595.2495, 176.9116, 462.8629, 562.2827, 93.3516, 593.9499, 550.3976, 75.2262, 546.7062, 597.7184, 139.4258, 470.5513, 476.8213, 162.6117, 551.8376, 541.1563, 0.0000, 514.0479, 511.7825, 36.1684, 463.8760, 516.9721, 21.6075, 510.7121, 500.0164, 40.6638, 483.0741, 552.0454, 65.3633, 650.7377, 582.7200, 44.7275, 459.9046, 587.2936, 139.6123, 511.6339, 472.5725, 83.6369, 531.2942, 597.1588, 149.7999, 476.4639, 595.1952, 120.9103, 525.8145, 546.7104, 105.5979}
{392.0507, 685.4247, 536.1049, 29.0327, 701.1638, 677.5672, 75.8513, 768.0154, 507.8511, 94.4995, 753.1619, 587.9284, 47.3131, 689.0070, 595.4762, 66.3101, 671.5769, 660.2355, 47.4612, 709.5895, 514.0479, 0.0000, 677.9143, 524.3207, 58.4166, 675.4817, 534.2203, 64.4785, 641.8566, 543.3713, 45.5037, 664.9339, 561.8787, 136.7856, 659.0173, 536.1292, 80.8965, 777.2454, 638.7869, 34.0177, 626.7052, 583.6710, 65.7627, 779.5028, 543.1504, 41.1361, 760.2325, 589.5543, 44.3576, 657.3118, 528.4287}
{362.0441, 21.8653, 557.1016, 663.4051, 94.9481, 626.4262, 685.8822, 91.8970, 601.9555, 770.1157, 77.6601, 540.8393, 725.2270, 106.6555, 642.9050, 686.4763, 41.1724, 623.2645, 681.8058, 33.4640, 511.7825, 677.9143, 0.0000, 547.6766, 667.8040, 9.3433, 506.9314, 722.5941, 38.9365, 544.6764, 682.3694, 66.0361, 565.1450, 771.5090, 112.4478, 553.9828, 686.9634, 99.6064, 606.5828, 701.3573, 52.0077, 572.5041, 640.6903, 103.3437, 661.2752, 641.0160, 89.8667, 622.4991, 653.1678, 67.1423, 617.0139}
{252.4445, 537.0655, 13.7292, 535.5355, 631.3826, 155.8569, 469.2644, 597.2119, 61.9239, 600.8827, 585.4715, 67.5658, 554.6693, 633.8838, 104.9236, 477.3899, 512.4961, 139.7828, 563.8680, 576.9024, 36.1684, 524.3207, 547.6766, 0.0000, 472.1542, 552.9272, 44.2884, 516.5995, 536.1355, 20.3675, 491.1037, 588.1996, 38.5618, 661.0733, 618.8706, 12.4265, 466.0010, 622.4350, 117.0991, 519.6183, 508.6844, 60.1636, 545.6111, 632.4059, 114.5810, 487.9779, 630.7619, 87.5020, 538.8463, 582.8727, 70.7316}
{359.6706, 673.5465, 483.5604, 81.9602, 698.7540, 624.0154, 24.8260, 756.1685, 452.8839, 131.0275, 741.2525, 536.8543, 82.8469, 687.9103, 540.0016, 20.0754, 658.0133, 606.5057, 105.5027, 700.2705, 463.8760, 58.4166, 667.8040, 472.1542, 0.0000, 666.1531, 484.4813, 56.3741, 633.1783, 491.5568, 19.3818, 660.4872, 509.2283, 190.7921, 658.6562, 483.7465, 29.0957, 767.4089, 585.3845, 47.8173, 615.9909, 530.9518, 112.9470, 770.5814, 486.4380, 46.4192, 752.7685, 534.7543, 94.1029, 652.8535, 473.0696}
{364.0438, 31.1946, 562.4894, 660.6366, 86.6305, 633.2887, 684.4616, 96.5756, 606.7946, 767.4179, 82.8053, 546.9986, 722.7877, 97.7572, 648.7045, 684.9241, 49.7361, 629.9444, 678.7503, 34.1428, 516.9721, 675.4817, 9.3433, 552.9272, 666.1531, 0.0000, 512.4366, 720.7629, 34.1370, 550.2074, 680.5431, 56.6960, 570.8591, 767.8489, 103.1062, 559.3812, 685.6092, 101.7891, 613.0940, 699.2472, 51.9010, 578.4794, 637.5264, 104.4323, 666.3232, 638.8371, 88.7782, 628.3252, 650.2413, 57.8422, 622.0718}
{229.8407, 495.7166, 50.7888, 543.2243, 592.0834, 163.0544, 483.7806, 554.4218, 105.9515, 614.7297, 542.8742, 58.3163, 567.3260, 595.2431, 138.0033, 491.3979, 471.0751, 149.9962, 571.5674, 535.6396, 21.6075, 534.2203, 506.9314, 44.2884, 484.4813, 512.4366, 0.0000, 531.6838, 496.7388, 37.8018, 503.7132, 549.2633, 60.2280, 670.8296, 581.2387, 47.5925, 480.8687, 579.9196, 127.2641, 532.2662, 469.2380, 74.3247, 550.3991, 590.0487, 157.9321, 496.3738, 589.0119, 118.2725, 545.2948, 544.1461, 114.6018}
{415.5472, 728.7120, 527.4419, 93.1508, 751.4200, 665.8973, 48.1435, 811.3689, 492.8472, 85.3679, 796.4584, 582.4214, 48.3727, 740.1181, 578.4750, 41.8410, 713.4814, 648.1436, 103.7556, 754.8995, 510.7121, 64.4785, 722.5941, 516.5995, 56.3741, 720.7629, 531.6838, 0.0000, 687.6082, 536.3801, 40.2248, 713.7727, 552.8571, 160.0627, 710.5760, 527.8510, 50.8172, 822.1929, 627.6199, 30.4648, 670.8788, 574.4016, 130.1106, 825.1552, 521.8346, 85.7549, 806.9699, 574.6844, 108.6697, 706.1362, 512.0972}
{337.5887, 55.7311, 546.2190, 626.8109, 95.3495, 623.5514, 651.7203, 130.4614, 588.3668, 733.6235, 116.4333, 534.0248, 689.1538, 100.2260, 633.9817, 652.0448, 61.8141, 619.2865, 644.7894, 67.8842, 500.0164, 641.8566, 38.9365, 536.1355, 633.1783, 34.1370, 496.7388, 687.6082, 0.0000, 534.5348, 647.3989, 53.6773, 555.9027, 733.7267, 94.9796, 543.1589, 652.9399, 135.6574, 601.6376, 665.8568, 27.5093, 564.6260, 603.5261, 137.6726, 648.5853, 605.4003, 119.9750, 613.7451, 616.3379, 50.1650, 604.4302}
{261.1426, 533.3624, 16.1796, 554.2037, 629.8782, 139.2311, 488.9595, 591.4795, 76.5817, 620.5379, 580.0519, 47.1984, 574.1525, 632.9967, 100.6865, 497.0244, 508.7081, 123.9556, 582.5514, 573.2990, 40.6638, 543.3713, 544.6764, 20.3675, 491.5568, 550.2074, 37.8018, 536.3801, 534.5348, 0.0000, 510.5555, 587.0379, 24.6994, 680.1501, 618.8674, 13.3587, 485.7375, 617.1355, 100.9894, 539.0874, 507.0349, 43.9903, 563.7118, 627.3431, 122.3477, 506.7498, 626.5418, 81.3730, 557.2800, 581.9045, 80.4978}
{378.0002, 688.5018, 502.4432, 72.5289, 711.5297, 642.6621, 30.3603, 771.1611, 471.1804, 111.6459, 756.2513, 555.9431, 63.6433, 700.3501, 558.0848, 20.8259, 673.3169, 625.1135, 92.8194, 714.6792, 483.0741, 45.5037, 682.3694, 491.1037, 19.3818, 680.5431, 503.7132, 40.2248, 647.3989, 510.5555, 0.0000, 673.7356, 528.0856, 172.9582, 670.8882, 502.6573, 35.4000, 781.9685, 604.0728, 28.5621, 630.6545, 549.7914, 106.8154, 784.9382, 503.9309, 48.7399, 766.7847, 553.0791, 86.4299, 666.0992, 491.2189}
{382.3765, 87.8355, 598.4883, 648.0515, 44.2260, 677.2001, 680.1375, 134.7560, 639.5898, 754.8947, 124.0767, 587.2816, 712.0215, 46.5618, 686.7425, 679.7888, 104.8693, 672.8678, 664.2916, 71.2837, 552.0454, 664.9339, 66.0361, 588.1996, 660.4872, 56.6960, 549.2633, 713.7727, 53.6773, 587.0379, 673.7356, 0.0000, 608.6322, 749.2819, 46.4140, 595.4496, 681.6882, 128.2919, 655.1304, 690.6109, 80.8437, 617.6665, 622.5543, 125.2706, 700.1180, 630.0236, 100.8118, 666.5594, 636.7087, 7.6365, 656.0455}
{285.8420, 553.3519, 25.8201, 573.4744, 651.2478, 117.3155, 505.7572, 609.8490, 75.8266, 637.4199, 598.6895, 41.9182, 591.5736, 654.7255, 78.1213, 514.0168, 528.6591, 101.2424, 601.7895, 593.3278, 65.3633, 561.8787, 565.1450, 38.5618, 509.2283, 570.8591, 60.2280, 552.8571, 555.9027, 24.6994, 528.0856, 608.6322, 0.0000, 698.5729, 641.0835, 26.1991, 502.3948, 635.8415, 78.5374, 556.5593, 528.3935, 21.8145, 583.9118, 646.2322, 109.7604, 525.8357, 646.0832, 58.1256, 576.9597, 603.6127, 72.5154}
{518.4562, 781.7231, 672.8121, 129.8297, 781.2730, 814.0552, 199.7454, 863.1878, 643.5752, 84.2743, 848.6125, 724.6992, 112.8743, 766.9637, 730.7898, 190.2979, 770.6901, 796.6570, 102.5201, 801.4239, 650.7377, 136.7856, 771.5090, 661.0733, 190.7921, 767.8489, 670.8296, 160.0627, 733.7267, 680.1501, 172.9582, 749.2819, 698.5729, 0.0000, 736.2155, 672.8591, 204.1270, 869.0311, 775.3171, 145.6823, 722.0986, 720.3566, 136.5641, 869.7382, 676.8782, 174.8260, 848.2593, 725.4080, 132.0986, 741.8209, 663.8436}
{402.0424, 134.2482, 629.6595, 640.5168, 47.5562, 714.0235, 679.3099, 174.0857, 668.2146, 746.9052, 165.1595, 621.6524, 705.6890, 30.8388, 719.1616, 678.2937, 150.7757, 708.9664, 655.0899, 114.5651, 582.7200, 659.0173, 112.4478, 618.8706, 658.6562, 103.1062, 581.2387, 710.5760, 94.9796, 618.8674, 670.8882, 46.4140, 641.0835, 736.2155, 0.0000, 626.6836, 681.1846, 162.4564, 690.6102, 686.1581, 119.9325, 651.1361, 613.1492, 156.7183, 729.2994, 625.7524, 130.2165, 699.1795, 628.4390, 46.2683, 685.5005}
{263.5458, 542.9946, 3.2099, 547.5224, 638.4687, 143.5146, 480.6097, 602.0124, 63.2344, 612.2546, 590.4513, 58.4777, 566.1930, 641.2749, 94.7473, 488.7919, 518.3748, 127.3771, 575.8470, 582.8918, 44.7275, 536.1292, 553.9828, 12.4265, 483.7465, 559.3812, 47.5925, 527.8510, 543.1589, 13.3587, 502.6573, 595.4496, 26.1991, 672.8591, 626.6836, 0.0000, 477.3047, 627.4885, 104.7234, 531.1559, 515.6781, 47.9048, 557.7856, 637.5956, 110.5944, 499.9246, 636.4226, 76.5860, 550.9201, 590.2169, 67.9636}
{369.6467, 692.0145, 476.9299, 107.3961, 720.5690, 615.8216, 5.0516, 774.5061, 443.1751, 135.1074, 759.5891, 531.7054, 91.7209, 710.1631, 529.2958, 14.7314, 675.8422, 598.1193, 128.2076, 719.6687, 459.9046, 80.8965, 686.9634, 466.0010, 29.0957, 685.6092, 480.8687, 50.8172, 652.9399, 485.7375, 35.4000, 681.6882, 502.3948, 204.1270, 681.1846, 477.3047, 0.0000, 786.5063, 577.4527, 58.7726, 635.0282, 523.9769, 140.4079, 790.0183, 473.6768, 75.4841, 772.7663, 525.0709, 120.6994, 674.0640, 462.7057}
{455.6407, 96.4213, 630.6733, 762.4178, 118.6612, 684.5992, 785.4467, 28.7557, 679.5398, 869.2051, 37.2100, 607.5266, 824.5536, 138.0303, 712.2875, 786.0705, 117.2984, 683.6402, 780.4457, 67.7733, 587.2936, 777.2454, 99.6064, 622.4350, 767.4089, 101.7891, 579.9196, 822.1929, 135.6574, 617.1355, 781.9685, 128.2919, 635.8415, 869.0311, 162.4564, 627.4885, 786.5063, 0.0000, 669.0063, 800.8797, 151.4788, 640.7202, 739.1682, 12.5766, 736.9687, 740.5056, 35.1581, 691.7643, 751.9878, 134.6210, 692.8588}
{357.0054, 592.7319, 104.1115, 651.0052, 696.3868, 38.9192, 580.9716, 641.8026, 137.3893, 712.5594, 631.8559, 72.2275, 667.3736, 701.6442, 73.0619, 589.4389, 568.0912, 23.0128, 679.2822, 632.5603, 139.6123, 638.7869, 606.5828, 117.0991, 585.3845, 613.0940, 127.2641, 627.6199, 601.6376, 100.9894, 604.0728, 655.1304, 78.5374, 775.3171, 690.6102, 104.7234, 577.4527, 669.0063, 0.0000, 632.4517, 574.2954, 57.1658, 662.0343, 680.1007, 138.1779, 603.2524, 682.7787, 62.3206, 654.7766, 650.7124, 122.5073}
