20 3 [30, 30, 30]
capacities = [100000, 42, 28, 31, 34, 37, 26, 26, 35, 24, 40, 38, 42, 29, 38, 46, 40, 27, 34, 38, 28]
initial     = [50000, 34, 26, 4, 6, 36, 6, 22, 2, 20, 40, 0, 37, 2, 8, 46, 3, 26, 30, 37, 20]
target      = [0, 7, 1, 25, 27, 10, 23, 4, 32, 3, 4, 37, 10, 22, 26, 11, 30, 5, 4, 8, 5]
weights    = [0.000000, 0.196571, 1.000000, 0.081920, 0.079556, 0.148800, 0.078087, 0.221000, 0.085625, 0.265333, 0.392000, 0.088000, 0.152600, 0.084545, 0.076308, 0.170909, 0.084200, 0.209600, 0.297000, 0.187750, 0.164000]
min_ratio  = [0.0000, 0.7000, 0.7000, 0.1120, 0.1556, 0.7000, 0.1826, 0.7000, 0.0437, 0.7000, 0.7000, 0.0000, 0.7000, 0.0636, 0.2154, 0.7000, 0.0700, 0.7000, 0.7000, 0.7000, 0.7000]
points = [(584400.000, 4511800.000), (584171.202, 4511498.679), (584720.377, 4511750.452), (584299.188, 4512216.284), (584161.434, 4511484.565), (584654.852, 4511799.461), (584386.788, 4512260.311), (584174.101, 4511578.922), (584655.294, 4511711.775), (584326.894, 4512138.044), (584127.301, 4511433.076), (584675.256, 4511804.032), (584328.226, 4512193.158), (584057.866, 4511469.637), (584656.856, 4511769.293), (584382.090, 4512183.833), (584125.734, 4511552.164), (584660.596, 4511693.443), (584400.983, 4512299.698), (584199.091, 4511542.804), (584729.836, 4511748.072)]
distances = [
{0.0000, 378.3423, 324.1856, 428.3173, 395.4904, 254.8526, 460.5009, 316.0786, 270.1084, 345.8586, 457.1627, 275.2856, 399.6556, 475.6001, 258.6852, 384.2509, 369.6548, 281.5395, 499.6988, 326.3657, 333.8983}
{275.2856, 589.3311, 70.0483, 558.0132, 605.0388, 20.9099, 539.8189, 549.3914, 94.3926, 482.6176, 661.7121, 0.0000, 521.3912, 702.1330, 39.3114, 479.7868, 604.4935, 111.5569, 566.4893, 543.1151, 78.1696}
{399.6556, 712.0093, 591.4147, 37.1215, 727.9579, 511.5488, 89.1019, 633.2768, 581.9822, 55.1299, 786.1900, 521.3912, 0.0000, 772.3838, 536.3391, 54.6651, 672.2172, 600.1540, 129.0132, 663.0508, 599.4931}
{475.6001, 116.9978, 719.5675, 784.6776, 104.6387, 682.0382, 856.3620, 159.5427, 644.6320, 720.5166, 78.4726, 702.1330, 772.3838, 0.0000, 669.7633, 784.3451, 106.8492, 642.9401, 898.1817, 159.0526, 727.3715}
{258.6852, 555.9603, 66.2560, 572.4752, 571.4128, 30.2344, 560.3892, 518.9350, 57.5394, 494.8255, 627.2719, 39.3114, 536.3391, 669.7633, 0.0000, 497.3334, 573.7909, 75.9421, 588.8978, 510.7316, 76.0021}
{384.2509, 716.8751, 549.7799, 89.0264, 733.2560, 471.3190, 76.6223, 639.6689, 545.4171, 71.7159, 792.8136, 479.7868, 54.6651, 784.3451, 497.3334, 0.0000, 681.7069, 563.9577, 117.3949, 666.6390, 557.5080}
{369.6548, 70.1998, 626.8320, 686.3981, 76.4469, 584.0564, 754.7331, 55.2757, 553.0907, 619.4521, 119.0982, 604.4935, 672.2172, 106.8492, 573.7909, 681.7069, 0.0000, 553.2060, 796.5983, 73.9516, 635.0741}
{281.5395, 526.7248, 82.6063, 635.5930, 541.1024, 106.1734, 629.5320, 499.7919, 19.0831, 555.9017, 593.4590, 111.5569, 600.1540, 642.9401, 75.9421, 563.9577, 553.2060, 0.0000, 659.5027, 485.4678, 88.1960}
{499.6988, 833.3249, 635.3612, 131.6052, 849.6026, 560.9694, 41.8663, 755.6405, 640.5682, 177.8232, 908.8096, 566.4893, 129.0132, 898.1817, 588.8978, 117.3949, 796.5983, 659.5027, 0.0000, 783.3577, 642.2112}
{326.3657, 52.1992, 561.1212, 680.8787, 69.3520, 523.0597, 741.6520, 43.9209, 486.4899, 608.8060, 131.1253, 543.1151, 663.0508, 159.0526, 510.7316, 666.6390, 73.9516, 485.4678, 783.3577, 0.0000, 569.0567}
{333.8983, 611.7748, 9.7536, 636.1446, 626.5109, 90.9030, 616.4989, 580.9068, 82.9097, 560.7494, 679.9045, 78.1696, 599.4931, 727.3715, 76.0021, 557.5080, 635.0741, 88.1960, 642.2112, 569.0567, 0.0000}
]
