20 2 [30, 30]
capacities = [100000, 48, 37, 35, 23, 27, 47, 50, 46, 36, 40, 50, 31, 43, 33, 45, 21, 50, 28, 25, 46]
initial     = [50000, 8, 6, 6, 3, 27, 2, 46, 42, 6, 10, 0, 6, 43, 28, 44, 4, 5, 4, 1, 3]
target      = [0, 36, 34, 34, 16, 7, 32, 2, 9, 27, 30, 44, 31, 1, 6, 13, 19, 39, 19, 16, 31]
weights    = [0.000000, 0.067593, 0.068627, 0.068627, 0.068378, 0.114626, 0.071205, 0.547619, 0.132937, 0.067593, 0.065079, 0.072619, 0.068241, 1.000000, 0.132937, 0.103938, 0.067857, 0.069719, 0.067857, 0.071205, 0.070430]
min_ratio  = [0.0000, 0.1556, 0.1235, 0.1235, 0.1312, 0.7000, 0.0437, 0.7000, 0.7000, 0.1556, 0.2333, 0.0000, 0.1355, 0.7000, 0.7000, 0.7000, 0.1474, 0.0897, 0.1474, 0.0437, 0.0677]
points = [(584400.000, 4511800.000), (584147.440, 4511501.582), (584683.527, 4511731.698), (584355.032, 4512248.469), (584195.502, 4511538.322), (584628.648, 4511816.006), (584279.724, 4512202.592), (584196.463, 4511571.589), (584721.122, 4511686.379), (584238.950, 4512221.389), (584185.292, 4511464.190), (584640.702, 4511797.896), (584253.862, 4512290.436), (584083.753, 4511531.966), (584783.247, 4511696.991), (584385.034, 4512237.732), (584188.284, 4511430.079), (584654.192, 4511725.738), (584301.725, 4512186.695), (584125.666, 4511509.215), (584696.545, 4511778.999)]
distances = [
{0.0000, 390.9474, 291.6378, 450.7183, 332.1064, 229.2072, 420.1750, 305.9397, 340.6301, 451.1162, 398.5821, 240.7113, 511.7462, 414.5529, 396.8493, 437.9876, 426.2221, 264.8174, 398.9879, 399.7690, 297.2881}
{240.7113, 575.4208, 78.8423, 533.5021, 515.3460, 21.7558, 542.2960, 498.5614, 137.4888, 583.7392, 564.5862, 0.0000, 626.2920, 617.1794, 174.6450, 508.7455, 583.0707, 73.4077, 515.8206, 590.4226, 58.9538}
{511.7462, 796.0006, 704.8408, 109.5286, 754.3749, 604.6056, 91.5717, 721.1356, 763.6861, 70.6392, 829.0865, 626.2920, 0.0000, 777.3119, 795.2523, 141.3646, 862.8529, 692.2052, 114.2499, 791.6702, 676.4145}
{414.5529, 70.5638, 632.1558, 766.1389, 111.9293, 614.4825, 698.6729, 119.4712, 655.8065, 706.6752, 122.0808, 617.1794, 777.3119, 0.0000, 718.6969, 767.3821, 145.9712, 602.4513, 690.0594, 47.6900, 660.7113}
{396.8493, 665.1582, 105.5877, 698.2100, 608.7861, 195.1045, 713.5607, 600.0350, 63.0253, 755.8127, 641.6750, 174.6450, 795.2523, 718.6969, 0.0000, 671.5462, 652.0919, 132.2186, 686.7855, 683.8663, 119.3422}
{437.9876, 773.5424, 587.5102, 31.8663, 724.6353, 487.0315, 111.0185, 692.3192, 645.7122, 146.9956, 798.9140, 508.7455, 141.3646, 767.3821, 671.5462, 0.0000, 831.2724, 578.4318, 97.6995, 773.3107, 554.5042}
{426.2221, 82.3458, 579.8617, 835.2052, 108.4836, 585.5428, 777.9063, 141.7459, 591.2753, 792.9304, 34.2421, 583.0707, 862.8529, 145.9712, 652.0919, 831.2724, 0.0000, 551.8012, 765.0733, 100.9127, 616.5024}
{264.8174, 554.1147, 29.9343, 602.2831, 495.5007, 93.8131, 606.3138, 482.9884, 77.6449, 646.6031, 536.9117, 73.4077, 692.2052, 602.4513, 132.2186, 578.4318, 551.8012, 0.0000, 580.2712, 571.1582, 68.0484}
{398.9879, 702.2709, 593.9659, 81.5943, 657.0168, 494.2558, 27.1435, 624.0483, 652.8475, 71.7239, 731.8268, 515.8206, 114.2499, 690.0594, 686.7855, 97.6995, 765.0733, 580.2712, 0.0000, 699.9836, 567.5381}
{399.7690, 23.0731, 600.5891, 774.0196, 75.6591, 589.1619, 710.2863, 94.3541, 621.2527, 721.1282, 74.7157, 590.4226, 791.6702, 47.6900, 683.8663, 773.3107, 100.9127, 571.1582, 699.9836, 0.0000, 631.4166}
{297.2881, 615.2047, 49.0602, 580.5464, 555.8506, 77.3282, 594.2825, 541.3887, 95.8248, 636.4765, 600.4037, 58.9538, 676.4145, 660.7113, 119.3422, 554.5042, 616.5024, 68.0484, 567.5381, 631.4166, 0.0000}
]
