selection_id,generated_local_station_index,source_station_row_index,legacy_internal_index,station_id,station_name,original_capacity,original_utm_easting_m,original_utm_northing_m,selected_utm_easting_m,selected_utm_northing_m,is_depot,geographic_selection_seed,geographic_regime,replicate,anchor_source_station_row_index,distance_from_anchor_m,selection_order
cb443_V50_compact_r1,10,100,101,66f68197-4897-4576-896a-48e0312104c5,Franklin Ave & St Marks Ave,29,588217.336,4503296.189,588217.336,4503296.189,False,1548884955,compact,1,90,525.035966,10
cb443_V50_compact_r1,11,108,109,9b70cbe2-25fc-42f8-b6e6-ac21ef248e4b,Brooklyn Ave & Dean St,19,589213.268,4503403.296,589213.268,4503403.296,False,1548884955,compact,1,90,568.146235,11
cb443_V50_compact_r1,12,79,80,2fe3e166-2d2f-41c8-b522-fdf8ee3ae16f,Sterling Pl & Franklin Ave,21,588159.259,4503008.558,588159.259,4503008.558,False,1548884955,compact,1,90,569.098048,12
cb443_V50_compact_r1,13,117,118,26176e86-8362-4c91-a693-6aa3f9ce0b73,Dean St & Franklin Ave,21,588259.849,4503492.055,588259.849,4503492.055,False,1548884955,compact,1,90,581.967223,13
cb443_V50_compact_r1,14,132,133,653ba606-f397-41e6-adc4-f775bf2d0c9f,Herkimer St & New York Ave,25,588979.589,4503718.016,588979.589,4503718.016,False,1548884955,compact,1,90,644.890485,14
cb443_V50_compact_r1,15,45,46,8aad788d-c7eb-4fca-a426-c39f47741a6f,President St & Nostrand Ave,28,588706.573,4502444.660,588706.573,4502444.660,False,1548884955,compact,1,90,685.164568,15
cb443_V50_compact_r1,16,53,54,eb07bdfc-3a6f-40eb-96d2-0b92ac371619,Eastern Pkwy & Brooklyn Ave,21,589157.917,4502592.170,589157.917,4502592.170,False,1548884955,compact,1,90,696.364401,16
cb443_V50_compact_r1,17,136,137,8f9ce302-2a6d-443c-8fe0-625b20021ea2,Brevoort Pl & Bedford Ave,24,588426.987,4503774.699,588426.987,4503774.699,False,1548884955,compact,1,90,706.440737,17
cb443_V50_compact_r1,18,141,142,1859088223746072684,Verona Pl & Fulton St,19,588928.733,4503806.900,588928.733,4503806.900,False,1548884955,compact,1,90,709.972157,18
cb443_V50_compact_r1,19,51,52,17aeb1e3-fd18-4cf9-9473-17dfa5b0a312,Union St & Bedford Ave,24,588289.626,4502558.299,588289.626,4502558.299,False,1548884955,compact,1,90,712.583654,19
cb443_V50_compact_r1,20,78,79,1d167807-0aa8-413a-b7a0-01c2ca8a6a60,Kingston Ave & Park Pl,21,589425.995,4503005.063,589425.995,4503005.063,False,1548884955,compact,1,90,721.554150,20
cb443_V50_compact_r1,21,60,61,1dacb0f6-29f5-4d1b-b910-92ffa5b4ca5d,Eastern Pkwy & Franklin Ave (NE Corner),42,588096.171,4502733.459,588096.171,4502733.459,False,1548884955,compact,1,90,735.106180,21
cb443_V50_compact_r1,22,147,148,66dc1687-0aca-11e7-82f6-3863bb44ef7c,Macon St & Nostrand Ave,24,588727.710,4503874.140,588727.710,4503874.140,False,1548884955,compact,1,90,744.474458,22
cb443_V50_compact_r1,23,98,99,00d94dfc-3695-47e1-aba6-7f319dd2eb08,Bergen St & Kingston Ave,22,589457.279,4503285.216,589457.279,4503285.216,False,1548884955,compact,1,90,758.088445,23
cb443_V50_compact_r1,24,62,63,74f913d2-6eac-49ce-bd6d-53a06fa855a6,St Johns Pl & Kingston Ave,22,589402.399,4502788.286,589402.399,4502788.286,False,1548884955,compact,1,90,767.278991,24
cb443_V50_compact_r1,25,58,59,1880643915885220532,Eastern Pkwy & Franklin Ave (SW Corner),30,588050.695,4502705.420,588050.695,4502705.420,False,1548884955,compact,1,90,788.524287,25
cb443_V50_compact_r1,26,146,147,7a701539-2c10-4abe-803f-525785ebb7fb,MacDonough St & Marcy Ave,22,589059.081,4503855.526,589059.081,4503855.526,False,1548884955,compact,1,90,803.062443,26
cb443_V50_compact_r1,27,104,105,956e9f8d-d23a-4a0e-bf28-84180e818af7,Classon Ave & St Marks Ave,27,587940.646,4503368.469,587940.646,4503368.469,False,1548884955,compact,1,90,810.595436,27
cb443_V50_compact_r1,28,139,140,66dbeded-0aca-11e7-82f6-3863bb44ef7c,Lefferts Pl & Franklin Ave,25,588245.089,4503797.229,588245.089,4503797.229,False,1548884955,compact,1,90,816.455936,28
cb443_V50_compact_r1,29,84,85,1906951766876655628,Sterling Pl & Classon Ave,29,587873.961,4503082.144,587873.961,4503082.144,False,1548884955,compact,1,90,842.684859,29
cb443_V50_compact_r1,30,54,55,fb180cce-96ee-4e66-b3ce-000f3db6e670,Eastern Pkwy & Kingston Ave,30,589391.778,4502617.184,589391.778,4502617.184,False,1548884955,compact,1,90,848.744496,30
cb443_V50_compact_r1,31,128,129,292ad4f3-9fb0-44ec-9e61-613c711f73c1,Pacific St & Classon Ave,21,587991.268,4503666.762,587991.268,4503666.762,False,1548884955,compact,1,90,901.433509,31
cb443_V50_compact_r1,32,124,125,66dcb9f7-0aca-11e7-82f6-3863bb44ef7c,Kingston Ave & Herkimer St,24,589458.967,4503652.364,589458.967,4503652.364,False,1548884955,compact,1,90,908.926635,32
cb443_V50_compact_r1,33,39,40,acfeadeb-73bb-4ec3-b809-78675b01af74,Crown St & Rogers Ave,21,588458.654,4502250.747,588458.654,4502250.747,False,1548884955,compact,1,90,915.721755,33
cb443_V50_compact_r1,34,68,69,2b54cb2c-31be-4620-a13c-0fa72b58c90a,Lincoln Pl & Classon Ave,28,587822.197,4502884.713,587822.197,4502884.713,False,1548884955,compact,1,90,926.112102,34
cb443_V50_compact_r1,35,154,155,66dc1545-0aca-11e7-82f6-3863bb44ef7c,Hancock St & Bedford Ave,27,588392.994,4504001.405,588392.994,4504001.405,False,1548884955,compact,1,90,929.316862,35
cb443_V50_compact_r1,36,77,78,5736cd70-be41-483e-8d82-721874f40e6e,Albany Ave & Park Pl,20,589675.470,4502995.858,589675.470,4502995.858,False,1548884955,compact,1,90,969.464030,36
cb443_V50_compact_r1,37,44,45,b90574d1-e9e7-45be-8adb-e38cb285fea5,Carroll St & Franklin Ave,19,588005.245,4502417.569,588005.245,4502417.569,False,1548884955,compact,1,90,1005.686593,37
cb443_V50_compact_r1,38,33,34,1834145868297717964,New York Ave & Montgomery St,20,588901.608,4502111.705,588901.608,4502111.705,False,1548884955,compact,1,90,1034.971184,38
cb443_V50_compact_r1,39,155,156,66dcbdc2-0aca-11e7-82f6-3863bb44ef7c,Halsey St & Tompkins Ave,21,589226.993,4504033.922,589226.993,4504033.922,False,1548884955,compact,1,90,1038.904903,39
cb443_V50_compact_r1,40,42,43,59f0cb81-e31b-4ba9-9159-3437c52f7505,Kingston Ave & Carroll St,20,589384.409,4502316.226,589384.409,4502316.226,False,1548884955,compact,1,90,1053.356732,40
cb443_V50_compact_r1,41,166,167,66dcbe7c-0aca-11e7-82f6-3863bb44ef7c,Putnam Ave & Nostrand Ave,19,588747.173,4504211.504,588747.173,4504211.504,False,1548884955,compact,1,90,1082.204492,41
cb443_V50_compact_r1,42,82,83,add829db-2feb-4e81-af61-056791a6e53b,St Johns Pl & Washington Ave,30,587629.055,4503055.104,587629.055,4503055.104,False,1548884955,compact,1,90,1088.807095,42
cb443_V50_compact_r1,43,35,36,2f580cf9-14e2-4300-ba22-f6d88d0312a5,Bedford Ave & Montgomery St,27,588165.766,4502183.540,588165.766,4502183.540,False,1548884955,compact,1,90,1094.228422,43
cb443_V50_compact_r1,44,121,122,1d32e684-602b-46b6-8c96-ab47b57a03f3,Grand Ave & Bergen St,25,587687.042,4503535.556,587687.042,4503535.556,False,1548884955,compact,1,90,1105.430028,44
cb443_V50_compact_r1,45,99,100,1880643645302280466,Washington Ave & Park Pl,33,587613.879,4503289.003,587613.879,4503289.003,False,1548884955,compact,1,90,1112.870830,45
cb443_V50_compact_r1,46,65,66,e63c8dac-ab44-48c8-83a0-92c53a00f12e,Eastern Pkwy & Washington Ave,31,587635.709,4502824.891,587635.709,4502824.891,False,1548884955,compact,1,90,1121.813337,46
cb443_V50_compact_r1,47,150,151,47bcbcc1-9241-4e65-99f1-07c15543be1b,Fulton St & Irving Pl,31,587933.534,4503962.018,587933.534,4503962.018,False,1548884955,compact,1,90,1141.838392,47
cb443_V50_compact_r1,48,46,47,74a1dc19-f894-4246-99f1-476a92452995,Carroll St & Washington Ave,27,587749.460,4502495.956,587749.460,4502495.956,False,1548884955,compact,1,90,1155.233263,48
cb443_V50_compact_r1,49,30,31,aba6e644-3ac8-4cdc-9bc6-763e9d82dee9,Empire Blvd & New York Ave,23,588949.507,4501994.595,588949.507,4501994.595,False,1548884955,compact,1,90,1159.082999,49
cb443_V50_compact_r1,50,137,138,66dcbb2c-0aca-11e7-82f6-3863bb44ef7c,Albany Ave & Fulton St,27,589707.023,4503777.892,589707.023,4503777.892,False,1548884955,compact,1,90,1184.727781,50
