50 3 [20, 20, 20]
{370.0166, 94.2774, 552.5782, 642.2537, 25.5156, 602.9868, 595.2151, 0.0000, 628.1429, 660.6310, 70.1315, 646.4948, 607.2771, 33.7974, 587.4316, 705.6438, 121.9457, 695.5708, 611.9085, 31.3687, 604.6134, 690.2556, 21.4812, 574.4492, 631.2959, 163.4822, 682.8342, 728.4683, 38.8266, 627.2947, 704.9679, 68.7826, 645.4169, 737.7300, 31.7030, 555.1069, 674.7138, 32.3950, 672.1243, 614.2379, 150.2824, 724.9515, 618.2224, 43.5596, 601.7969, 704.2683, 176.1202, 639.0052, 664.1317, 51.7678, 676.5653}
{322.9360, 620.4943, 101.1155, 623.3560, 626.6427, 35.9738, 600.6470, 628.1429, 0.0000, 649.9114, 559.4286, 123.6374, 610.8344, 644.3802, 109.6598, 625.0924, 554.4408, 77.8811, 598.7428, 658.2581, 56.0273, 653.0688, 616.3210, 122.9352, 583.2800, 719.4242, 61.7375, 689.7702, 658.8982, 39.5813, 665.8255, 696.9045, 24.2640, 647.4289, 610.6669, 102.2659, 615.0107, 623.7669, 48.5150, 568.4601, 616.2525, 128.8465, 603.6524, 608.8532, 137.6146, 620.4526, 591.9871, 81.8397, 567.6702, 660.0980, 104.9645}
{429.3777, 736.7999, 558.8402, 27.0652, 681.9270, 615.7533, 68.2206, 660.6310, 649.9114, 0.0000, 641.6962, 547.3450, 55.1685, 694.4063, 540.2834, 74.4464, 709.2860, 649.1685, 57.6762, 683.5953, 593.8876, 33.5918, 670.4231, 527.2250, 66.8176, 824.0659, 651.6105, 67.8444, 696.8249, 614.1878, 45.6418, 698.5333, 673.1715, 95.3741, 675.0516, 555.7722, 52.1253, 686.2037, 653.3159, 81.7805, 780.4294, 623.9431, 51.2176, 684.9752, 515.2131, 77.2548, 786.8012, 581.8886, 98.0162, 712.0621, 589.6491}
{314.4128, 96.5375, 486.1158, 621.3395, 67.9581, 534.9714, 574.5614, 70.1315, 559.4286, 641.6962, 0.0000, 582.0073, 587.1399, 86.0599, 522.3168, 680.6168, 78.7029, 627.8374, 589.9483, 99.0161, 537.3995, 669.5701, 56.9731, 509.8172, 606.2329, 195.9037, 614.8224, 709.2998, 99.7907, 559.6699, 684.7273, 138.1057, 576.3290, 712.9946, 52.4338, 488.8157, 650.6130, 66.3747, 603.9011, 588.4213, 139.6595, 658.6525, 596.4683, 54.5358, 538.2049, 678.8068, 152.6871, 572.8100, 635.2644, 103.5047, 610.7134}
{295.4069, 656.6679, 104.8612, 521.6021, 649.8679, 103.3994, 504.5241, 646.4948, 123.6374, 547.3450, 582.0073, 0.0000, 513.4632, 668.0045, 60.9383, 515.0983, 593.4742, 101.8535, 499.9127, 677.7188, 80.2952, 546.7843, 638.3372, 72.2022, 480.6049, 760.0075, 105.0134, 581.2571, 681.1187, 84.3771, 558.5417, 714.4206, 141.1377, 535.1391, 634.4385, 100.7629, 508.2695, 648.3102, 108.8418, 467.4722, 662.6847, 90.5602, 504.1680, 635.0749, 47.9812, 510.3356, 643.4093, 41.8310, 459.4465, 685.4354, 44.2965}
{377.0795, 682.4575, 517.1199, 35.3632, 628.2751, 576.0331, 13.1520, 607.2771, 610.8344, 55.1685, 587.1399, 513.4632, 0.0000, 641.0183, 501.6430, 107.0995, 654.3226, 615.1849, 16.7427, 630.7291, 554.9685, 82.9828, 616.6708, 487.9007, 49.9990, 770.6046, 616.5124, 122.2006, 643.7768, 576.2847, 97.7771, 646.6054, 634.4722, 136.1599, 621.1284, 514.3011, 75.4974, 632.4382, 617.3216, 51.5273, 725.6869, 593.6343, 17.7404, 630.9156, 478.4998, 107.6246, 731.8026, 546.0574, 98.0455, 658.8237, 556.6783}
{396.7105, 69.9737, 572.1204, 675.9778, 18.1417, 620.4590, 628.9388, 33.7974, 644.3802, 694.4063, 86.0599, 668.0045, 641.0183, 0.0000, 608.3639, 739.1937, 114.3518, 713.4422, 645.5886, 25.5511, 623.2307, 723.9940, 30.2109, 595.8226, 664.8223, 129.6870, 700.2831, 762.2452, 15.8489, 645.3437, 738.7201, 60.2432, 660.8466, 771.3045, 33.8012, 574.8405, 708.3086, 20.8266, 689.2323, 647.7090, 125.7345, 744.6603, 651.9121, 37.0118, 624.0512, 737.7912, 155.1618, 658.8367, 697.3796, 19.1099, 696.7641}
{243.8630, 596.0189, 46.3803, 513.7567, 590.2394, 76.5575, 491.6239, 587.4316, 109.6598, 540.2834, 522.3168, 60.9383, 501.6430, 608.3639, 0.0000, 515.9495, 532.6553, 128.5715, 489.3631, 618.5762, 53.6401, 543.4659, 578.8201, 16.1518, 473.6331, 699.2259, 123.5704, 580.3455, 621.6539, 75.0345, 556.2875, 655.5956, 132.9371, 538.8008, 574.7254, 41.8392, 505.4538, 588.5417, 120.4031, 458.8788, 601.7486, 140.1909, 494.2106, 575.1213, 34.2554, 511.3384, 582.5172, 57.0209, 458.3050, 625.6445, 90.4993}
{439.8654, 776.8199, 539.9542, 73.8783, 725.6494, 592.4336, 116.2380, 705.6438, 625.0924, 74.4464, 680.6168, 515.0983, 107.0995, 739.1937, 515.9495, 0.0000, 744.1545, 615.9588, 97.0590, 730.3285, 569.3703, 46.8549, 713.7330, 504.2938, 74.4600, 868.2682, 620.1110, 67.2677, 742.8898, 587.6749, 50.0685, 748.1101, 647.4723, 32.4202, 717.5450, 536.4426, 31.9638, 729.4070, 623.2339, 92.2488, 817.3966, 585.6054, 91.7032, 726.7509, 487.9492, 4.8655, 820.9225, 552.2850, 58.9459, 757.3875, 555.5084}
{350.8456, 66.5734, 492.4305, 687.8627, 102.7943, 534.0305, 641.5146, 121.9457, 554.4408, 709.2860, 78.7029, 593.4742, 654.3226, 114.3518, 532.6553, 744.1545, 0.0000, 627.1858, 656.0117, 138.2080, 540.0210, 735.9858, 100.6901, 521.8187, 670.1759, 166.6551, 612.9910, 776.4496, 129.9470, 560.2419, 751.3430, 174.4854, 568.7651, 776.5722, 90.5698, 495.7124, 714.9414, 96.2226, 601.1287, 651.9655, 76.3051, 663.4691, 662.6196, 80.2851, 552.7620, 742.0522, 77.6970, 578.8861, 696.2824, 122.2072, 617.5571}
{369.5230, 692.7915, 147.0204, 623.4507, 695.5248, 93.2504, 606.1416, 695.5708, 77.8811, 649.1685, 627.8374, 101.8535, 615.1849, 713.4422, 128.5715, 615.9588, 627.1858, 0.0000, 601.7105, 726.1378, 92.2319, 648.3065, 684.8092, 144.7233, 582.4412, 792.9792, 16.5053, 682.3713, 727.6028, 68.3294, 659.9069, 764.3194, 76.2436, 635.2599, 679.6462, 145.7039, 609.7651, 693.0180, 30.0344, 569.3229, 690.7671, 55.9790, 605.9929, 678.5227, 140.1496, 611.1724, 667.3569, 72.9673, 560.7683, 729.7008, 60.6658}
{371.7038, 685.6310, 505.8692, 32.3851, 632.5220, 564.1295, 19.8102, 611.9085, 598.7428, 57.6762, 589.9483, 499.9127, 16.7427, 645.5886, 489.3631, 97.0590, 656.0117, 601.7105, 0.0000, 635.8895, 542.8030, 80.0269, 620.7907, 475.8241, 33.7459, 775.0241, 603.3112, 121.2377, 648.7346, 563.8252, 95.5012, 652.6472, 622.2741, 127.6328, 625.0058, 502.9595, 65.0959, 636.5308, 604.3514, 35.1549, 728.0060, 579.3541, 6.6926, 634.5836, 465.6484, 96.9574, 733.3298, 533.0106, 82.1255, 663.5596, 542.9417}
{401.1952, 95.2922, 583.4858, 665.8571, 36.0429, 633.4369, 618.8513, 31.3687, 658.2581, 683.5953, 99.0161, 677.7188, 630.7291, 25.5511, 618.5762, 730.3285, 138.2080, 726.1378, 635.8895, 0.0000, 635.3388, 713.6927, 43.0365, 605.6503, 656.1262, 143.2073, 713.2935, 751.3717, 15.2829, 657.8931, 728.2425, 39.3692, 675.2905, 762.2804, 51.0328, 586.0512, 699.1867, 42.0839, 702.4924, 639.3140, 150.6974, 755.9144, 642.1284, 58.5074, 633.0917, 729.0790, 180.6094, 669.9802, 689.9476, 32.7488, 707.6081}
{279.5346, 605.0138, 55.1424, 567.3396, 605.2386, 24.6535, 544.8485, 604.6134, 56.0273, 593.8876, 537.3995, 80.2952, 554.9685, 623.2307, 53.6401, 569.3703, 540.0210, 92.2319, 542.8030, 635.3388, 0.0000, 597.0926, 594.3351, 67.1443, 527.2529, 706.4264, 82.0960, 633.8987, 637.1882, 25.6585, 609.8891, 673.2972, 79.5087, 591.9726, 589.4319, 54.3620, 559.0627, 602.9364, 74.9338, 512.4487, 605.7790, 123.7438, 547.6895, 588.7075, 82.9821, 564.7453, 583.9663, 44.5606, 511.8285, 639.7776, 81.6774}
{446.9868, 765.0766, 564.5531, 48.2311, 711.2149, 619.5522, 95.1595, 690.2556, 653.0688, 33.5918, 669.5701, 546.7843, 82.9828, 723.9940, 543.4659, 46.8549, 735.9858, 648.3065, 80.0269, 713.6927, 597.0926, 0.0000, 699.5880, 531.0257, 74.7178, 853.5706, 651.5883, 42.0834, 726.7556, 616.4942, 15.6322, 729.3571, 675.9507, 62.5076, 703.9914, 561.2785, 38.5729, 715.3509, 653.9825, 93.0072, 807.8297, 620.4805, 73.3882, 713.7193, 516.9678, 50.7971, 813.3296, 582.6702, 88.2398, 741.8061, 588.2377}
{366.5284, 75.4087, 542.9347, 651.4704, 12.6525, 591.9429, 604.4476, 21.4812, 616.3210, 670.4231, 56.9731, 638.3372, 616.6708, 30.2109, 578.8201, 713.7330, 100.6901, 684.8092, 620.7907, 43.0365, 594.3351, 699.5880, 0.0000, 566.1745, 639.2967, 154.6245, 671.7931, 738.2618, 42.8823, 616.6373, 714.4400, 82.4009, 633.1080, 745.9343, 10.2239, 545.6014, 683.0463, 15.7901, 660.8610, 621.9936, 130.7436, 715.4594, 627.1715, 22.3196, 594.2250, 712.2269, 155.4017, 629.5876, 671.0147, 48.9771, 667.4210}
{228.3096, 584.7374, 45.2171, 500.6052, 577.6872, 88.5651, 477.7375, 574.4492, 122.9352, 527.2250, 509.8172, 72.2022, 487.9007, 595.8226, 16.1518, 504.2938, 521.8187, 144.7233, 475.8241, 605.6503, 67.1443, 531.0257, 566.1745, 0.0000, 460.6776, 688.2524, 139.6122, 568.2828, 608.9677, 89.9400, 544.0161, 642.4626, 146.6334, 527.6437, 562.2471, 40.5209, 493.1527, 576.1139, 136.1725, 445.6854, 591.6043, 155.1291, 480.7553, 562.8731, 34.4977, 499.7181, 573.0215, 72.9952, 446.3815, 613.2378, 105.3248}
{372.9147, 702.4010, 492.8036, 41.2649, 651.2262, 549.2293, 52.4528, 631.2959, 583.2800, 66.8176, 606.2329, 480.6049, 49.9990, 664.8223, 473.6331, 74.4600, 670.1759, 582.4412, 33.7459, 656.1262, 527.2529, 74.7178, 639.2967, 460.6776, 0.0000, 793.8461, 584.8146, 116.3528, 668.6157, 547.4420, 89.8491, 674.3093, 606.4886, 106.7783, 643.0897, 489.6678, 44.9461, 654.9657, 586.4989, 18.8230, 743.2018, 557.7355, 32.7401, 652.2910, 448.4141, 72.9732, 747.0836, 515.0715, 48.4478, 683.0481, 523.0068}
{507.8338, 104.7285, 659.0810, 805.5216, 142.6200, 699.9566, 758.4837, 163.4822, 719.4242, 824.0659, 195.9037, 760.0075, 770.6046, 129.6870, 699.2259, 868.2682, 166.6551, 792.9792, 775.0241, 143.2073, 706.4264, 853.5706, 154.6245, 688.2524, 793.8461, 0.0000, 778.5731, 891.9073, 128.7618, 726.3613, 868.3290, 142.8347, 732.9359, 900.4423, 151.5418, 662.3672, 837.5113, 139.0592, 766.5286, 776.5854, 106.4345, 829.9685, 781.3715, 143.7605, 718.9259, 866.7903, 138.0903, 745.5050, 825.6109, 112.5101, 784.1906}
{361.2821, 678.7392, 137.2377, 625.6849, 682.4083, 79.8572, 607.2152, 682.8342, 61.7375, 651.6105, 614.8224, 105.0134, 616.5124, 700.2831, 123.5704, 620.1110, 612.9910, 16.5053, 603.3112, 713.2935, 82.0960, 651.5883, 671.7931, 139.6122, 584.8146, 778.5731, 0.0000, 686.2401, 714.5423, 56.9598, 663.4432, 751.6069, 59.9133, 640.0650, 666.4992, 136.3574, 613.0994, 679.8029, 13.5367, 571.3188, 676.0521, 71.6145, 607.7316, 665.1918, 138.9950, 615.3488, 652.3617, 70.8948, 564.3777, 716.4016, 67.7153}
{488.9952, 804.5151, 602.7878, 88.9353, 749.7704, 656.6732, 134.9383, 728.4683, 689.7702, 67.8444, 709.2998, 581.2571, 122.2006, 762.2452, 580.3455, 67.2677, 776.4496, 682.3713, 121.2377, 751.3717, 633.8987, 42.0834, 738.2618, 568.2828, 116.3528, 891.9073, 686.2401, 0.0000, 764.6296, 652.7276, 26.5662, 766.0708, 712.3953, 60.6983, 742.8732, 599.4114, 75.9738, 754.0417, 689.1007, 134.8489, 847.8874, 652.6302, 114.5494, 752.7737, 553.0358, 72.1330, 853.8916, 617.9827, 122.1539, 779.8891, 622.0154}
{407.5694, 82.2523, 585.8169, 678.8524, 32.3460, 634.6986, 631.8283, 38.8266, 658.8982, 696.8249, 99.7907, 681.1187, 643.7768, 15.8489, 621.6539, 742.8898, 129.9470, 727.6028, 648.7346, 15.2829, 637.1882, 726.7556, 42.8823, 608.9677, 668.6157, 128.7618, 714.5423, 764.6296, 0.0000, 659.4493, 741.3665, 44.5401, 675.5304, 774.9028, 48.3750, 588.4834, 711.8365, 36.3315, 703.5682, 651.6900, 136.9175, 758.3417, 655.0040, 52.7495, 636.9014, 741.5845, 167.6633, 672.4691, 701.9678, 17.4658, 710.2955}
{305.1463, 625.5971, 80.5346, 587.7881, 627.4037, 27.6027, 566.3795, 627.2947, 39.5813, 614.1878, 559.6699, 84.3771, 576.2847, 645.3437, 75.0345, 587.6749, 560.2419, 68.3294, 563.8252, 657.8931, 25.6585, 616.4942, 616.6373, 89.9400, 547.4420, 726.3613, 56.9598, 652.7276, 659.4493, 0.0000, 629.0378, 696.0347, 59.9342, 609.5430, 611.5439, 79.9508, 578.2946, 624.9558, 49.2842, 532.9866, 624.8775, 106.5036, 568.5882, 610.5419, 99.7264, 583.0049, 602.2705, 42.8218, 530.5765, 661.6911, 71.6747}
{462.4289, 780.1552, 577.9963, 63.4818, 726.0321, 632.4932, 110.1818, 704.9679, 665.8255, 45.6418, 684.7273, 558.5417, 97.7771, 738.7201, 556.2875, 50.0685, 751.3430, 659.9069, 95.5012, 728.2425, 609.8891, 15.6322, 714.4400, 544.0161, 89.8491, 868.3290, 663.4432, 26.5662, 741.3665, 629.0378, 0.0000, 743.6053, 688.5956, 56.9252, 718.9055, 574.6742, 50.8727, 730.2088, 666.0407, 108.3000, 823.0816, 631.2568, 88.8419, 728.6846, 529.4211, 54.6813, 828.7132, 594.8019, 99.1493, 756.4820, 599.7029}
{434.6572, 123.7120, 621.1234, 681.9039, 74.6221, 671.7616, 635.0676, 68.7826, 696.9045, 698.5333, 138.1057, 714.4206, 646.6054, 60.2432, 655.5956, 748.1101, 174.4854, 764.3194, 652.6472, 39.3692, 673.2972, 729.3571, 82.4009, 642.4626, 674.3093, 142.8347, 751.6069, 766.0708, 44.5401, 696.0347, 743.6053, 0.0000, 714.1130, 779.7713, 90.1264, 623.6117, 716.6547, 79.8794, 740.9059, 657.9690, 175.7300, 793.4196, 658.7432, 96.4921, 669.4189, 747.0851, 208.2822, 707.4641, 709.8389, 55.2167, 744.9211}
{346.0289, 635.0556, 125.2376, 646.6725, 643.2210, 60.2359, 624.3568, 645.4169, 24.2640, 673.1715, 576.3290, 141.1377, 634.4722, 660.8466, 132.9371, 647.4723, 568.7651, 76.2436, 622.2741, 675.2905, 79.5087, 675.9507, 633.1080, 146.6334, 606.4886, 732.9359, 59.9133, 712.3953, 675.5304, 59.9342, 688.5956, 714.1130, 0.0000, 669.4511, 627.2146, 126.4740, 637.8160, 640.1586, 46.7576, 591.8050, 629.0185, 131.2837, 627.1389, 625.0403, 159.5572, 642.8113, 603.8938, 99.5738, 590.2567, 676.2630, 116.2800}
{470.7563, 809.1776, 564.4144, 101.4740, 757.8283, 615.3579, 146.2500, 737.7300, 647.4289, 95.3741, 712.9946, 535.1391, 136.1599, 771.3045, 538.8008, 32.4202, 776.5722, 635.2599, 127.6328, 762.2804, 591.9726, 62.5076, 745.9343, 527.6437, 106.7783, 900.4423, 640.0650, 60.6983, 774.9028, 609.5430, 56.9252, 779.7713, 669.4511, 0.0000, 749.7923, 560.7832, 63.1250, 761.6178, 643.7137, 124.6638, 849.8135, 602.8714, 121.8883, 759.0350, 509.9287, 34.7594, 853.3303, 573.1721, 87.4824, 789.4628, 574.6435}
{365.0503, 67.1371, 538.3578, 655.8331, 16.0291, 586.6715, 608.8335, 31.7030, 610.6669, 675.0516, 52.4338, 634.4385, 621.1284, 33.8012, 574.7254, 717.5450, 90.5698, 679.6462, 625.0058, 51.0328, 589.4319, 703.9914, 10.2239, 562.2471, 643.0897, 151.5418, 666.4992, 742.8732, 48.3750, 611.5439, 718.9055, 90.1264, 627.2146, 749.7923, 0.0000, 541.0899, 686.9820, 14.1281, 655.4631, 625.6771, 121.7978, 710.8976, 631.4159, 12.6020, 590.6240, 715.9776, 145.6970, 625.0865, 674.2692, 51.1238, 663.0394}
{225.1961, 559.7925, 4.7187, 528.9248, 556.7669, 66.3890, 503.6366, 555.1069, 102.2659, 555.7722, 488.8157, 100.7629, 514.3011, 574.8405, 41.8392, 536.4426, 495.7124, 145.7039, 502.9595, 586.0512, 54.3620, 561.2785, 545.6014, 40.5209, 489.6678, 662.3672, 136.3574, 599.4114, 588.4834, 79.9508, 574.6742, 623.6117, 126.4740, 560.7832, 541.0899, 0.0000, 523.8251, 554.7632, 129.2226, 474.0062, 563.6714, 169.8717, 508.1572, 540.9322, 73.7583, 531.9507, 543.6050, 83.9966, 478.0457, 591.7692, 122.1828}
{416.2697, 746.6827, 527.1576, 43.8033, 694.9083, 581.6377, 84.3121, 674.7138, 615.0107, 52.1253, 650.6130, 508.2695, 75.4974, 708.3086, 505.4538, 31.9638, 714.9414, 609.7651, 65.0959, 699.1867, 559.0627, 38.5729, 683.0463, 493.1527, 44.9461, 837.5113, 613.0994, 75.9738, 711.8365, 578.2946, 50.8727, 716.6547, 637.8160, 63.1250, 686.9820, 523.8251, 0.0000, 698.7434, 615.5556, 63.6003, 787.8225, 581.9365, 59.7735, 696.3033, 478.7130, 32.1358, 791.9040, 544.2682, 49.8758, 726.4366, 549.6781}
{379.1543, 61.8830, 552.0058, 667.2286, 7.2718, 599.9937, 620.2078, 32.3950, 623.7669, 686.2037, 66.3747, 648.3102, 632.4382, 20.8266, 588.5417, 729.4070, 96.2226, 693.0180, 636.5308, 42.0839, 602.9364, 715.3509, 15.7901, 576.1139, 654.9657, 139.0592, 679.8029, 754.0417, 36.3315, 624.9558, 730.2088, 79.8794, 640.1586, 761.6178, 14.1281, 554.7632, 698.7434, 0.0000, 668.7104, 637.6390, 117.9175, 724.5413, 642.9155, 16.6137, 604.5738, 727.8884, 144.4037, 638.7583, 686.5518, 37.1350, 676.7540}
{354.4168, 666.9815, 129.7038, 627.2328, 671.3941, 69.4459, 607.8213, 672.1243, 48.5150, 653.3159, 603.9011, 108.8418, 617.3216, 689.2323, 120.4031, 623.2339, 601.1287, 30.0344, 604.3514, 702.4924, 74.9338, 653.9825, 660.8610, 136.1725, 586.4989, 766.5286, 13.5367, 689.1007, 703.5682, 49.2842, 666.0407, 740.9059, 46.7576, 643.7137, 655.4631, 129.2226, 615.5556, 668.7104, 0.0000, 572.7018, 663.7749, 84.5276, 608.8827, 654.0091, 138.8981, 618.4940, 639.8692, 71.4275, 567.0867, 705.2368, 75.2541}
